"","x","y","stem.dens","basal.area","biomass","diam"
"19585",317000,966000,222.417345940803,37.7543628765808,175.655890051637,30.9698571428571
"19586",325000,966000,22.0237122924856,2.45946110776518,6.27707374768826,26.2002739726027
"19587",333000,966000,27.017841410526,2.10502712783941,5.23294348317805,21.2810810810811
"19588",341000,966000,16.4468472769857,2.28771016971058,5.38185351600588,21.8830769230769
"19589",349000,966000,94.5921591917351,12.1821890191622,29.2544616722588,27.0456338028169
"19590",357000,966000,138.846440778217,20.2905100043314,58.8059326282594,27.0008403361345
"19591",365000,966000,107.641520093254,23.0340606544941,70.9720047227383,28.8735042735043
"19592",373000,966000,75.7296859284035,7.70529079277085,19.7841910140791,25.6392753623188
"19593",381000,966000,226.015833093175,31.454923628151,82.4442184134177,27.6997297297297
"19594",389000,966000,201.647226826811,36.2810665338812,85.6303399616372,28.548904109589
"19595",397000,966000,325.910555821777,51.8404811592359,182.254834474814,27.4716312056738
"19596",405000,966000,236.529701187497,42.1844907024692,157.619910358086,30.8525333333333
"19597",413000,966000,160.713638572889,38.0697098380581,103.91406792925,33.6420408163265
"19598",421000,966000,237.90020682786,52.240196279268,148.427888058492,35.8689189189189
"19599",429000,966000,225.716581683037,46.5618348358123,158.276371114825,33.655
"19600",437000,966000,217.383608793391,51.9649272376754,121.86823885568,32.8965277777778
"19601",445000,966000,225.655953408403,47.3099426565312,96.0889904066468,29.8115789473684
"19602",453000,966000,234.500134814682,55.5168694869682,136.616408602704,33.0372789115646
"19603",461000,966000,206.850721669964,39.9947412013465,94.6289780560763,32.4869135802469
"19604",469000,966000,240.73541224173,47.0875202628819,165.576835915681,32.6252702702703
"19605",477000,966000,137.753759618865,27.0265653767592,80.7632767921558,33.0381428571429
"19606",485000,966000,197.347396222996,39.7967536690232,145.721945411479,33.7385526315789
"19607",493000,966000,190.591781345712,45.2806523236719,124.062727485982,34.6576315789474
"19608",501000,966000,124.646023790943,31.7140065955836,76.8565529866352,34.623375
"19609",509000,966000,196.779333279763,50.6301117150127,126.000337189325,34.4905263157895
"19610",517000,966000,214.810766183263,32.3090379673196,168.6885086654,29.2434210526316
"19611",525000,966000,265.305503154006,37.0394634467965,89.2216515255373,27.6825675675676
"19612",533000,966000,238.955943498167,42.4210086827295,104.92290564724,30.3679411764706
"19613",541000,966000,214.222985369431,45.6143430741055,106.98991075153,31.1502777777778
"19614",549000,966000,200.467337206931,40.2326027072294,122.449146020577,29.788843537415
"19615",557000,966000,260.281797479627,50.1321645212846,119.691809267538,30.0306153846154
"19616",565000,966000,249.073778818193,55.8236497104664,129.605913817235,31.115
"19617",573000,966000,241.978044066816,43.6741743187535,100.326525918392,28.4707462686567
"19618",581000,966000,224.381961591171,55.644909586166,128.282655791945,29.923795620438
"19619",589000,966000,252.498891093815,42.1293830359462,86.6707140992114,27.4108333333333
"19620",597000,966000,204.985285527906,33.0141317216129,135.210209009197,30.2886301369863
"19621",605000,966000,238.914951468755,36.6012191765191,76.1363315550475,26.1654794520548
"19622",613000,966000,161.885753599074,24.2104244265347,43.3955505933179,29.4783098591549
"19623",621000,966000,201.532533129512,42.8102226557856,105.732190447816,33.1030065359477
"19624",629000,966000,237.232645197771,40.7442005618339,112.64340745289,32.7201388888889
"19625",637000,966000,250.629227288891,40.3180686490855,109.287522522753,31.1110559006211
"19626",645000,966000,241.955602499872,35.5215183511286,97.0377342432182,29.0914666666667
"19627",653000,966000,331.16578044026,56.0829331546111,135.331137882385,31.1239436619718
"19628",661000,966000,356.660735882284,52.8761692060544,135.86562190157,29.0383783783784
"19629",669000,966000,22.5943963744476,3.11405989898626,9.64870681331994,25.4
"19630",677000,966000,113.880627622343,33.3597132763973,131.323311820812,40.64
"19631",685000,966000,82.140647190472,11.3835618347249,34.1040827042998,24.13
"19632",693000,966000,183.329943808797,21.8914933683471,73.2316417012458,28.4018181818182
"19633",701000,966000,208.988546412082,30.2789098549798,94.8208454617301,29.9875510204082
"19634",709000,966000,278.317093451024,24.4304446289375,57.7077738674178,23.4461538461538
"19648",821000,966000,142.833675832658,24.6074632158743,69.9799044261598,33.02
"19649",829000,966000,274.16967266945,34.7993306992573,104.000901734242,27.94
"19650",837000,966000,543.3081600836,56.2655046375924,207.335622888551,23.0376223776224
"19651",845000,966000,596.188495803417,54.2176588319022,181.574429340894,22.64
"19652",853000,966000,382.333442825019,51.6165435677482,196.13265557258,26.6860759493671
"19653",861000,966000,359.040871605806,46.5571035320107,154.611187477849,26.9089108910891
"19654",869000,966000,436.195976159906,47.7789639979053,145.13108935761,26.4738211382114
"19655",877000,966000,290.629713103252,41.5935655456332,149.79371389274,27.7055384615385
"19656",885000,966000,425.440667241397,69.167290093139,305.66189245815,29.9285526315789
"19657",893000,966000,376.288232109252,55.2456569286122,152.175656100502,27.5166666666667
"19658",901000,966000,288.997783406213,47.7343168218662,191.561346097865,30.3131386861314
