"","x","y","cell","plots"
"14922",901000,1094000,14922,60
"14923",909000,1094000,14923,55
"14924",917000,1094000,14924,69
"14925",925000,1094000,14925,43
"14926",933000,1094000,14926,3
"15100",-43000,1086000,15100,76
"15101",-35000,1086000,15101,71
"15102",-27000,1086000,15102,70
"15103",-19000,1086000,15103,76
"15104",-11000,1086000,15104,84
"15105",-3000,1086000,15105,65
"15106",5000,1086000,15106,51
"15107",13000,1086000,15107,73
"15108",21000,1086000,15108,63
"15109",29000,1086000,15109,65
"15110",37000,1086000,15110,67
"15111",45000,1086000,15111,65
"15112",53000,1086000,15112,65
"15113",61000,1086000,15113,66
"15114",69000,1086000,15114,58
"15115",77000,1086000,15115,78
"15116",85000,1086000,15116,76
"15117",93000,1086000,15117,71
"15118",101000,1086000,15118,71
"15119",109000,1086000,15119,61
"15120",117000,1086000,15120,73
"15121",125000,1086000,15121,77
"15122",133000,1086000,15122,69
"15123",141000,1086000,15123,75
"15124",149000,1086000,15124,67
"15125",157000,1086000,15125,68
"15126",165000,1086000,15126,70
"15127",173000,1086000,15127,79
"15128",181000,1086000,15128,77
"15129",189000,1086000,15129,72
"15130",197000,1086000,15130,70
"15131",205000,1086000,15131,77
"15132",213000,1086000,15132,68
"15133",221000,1086000,15133,68
"15134",229000,1086000,15134,65
"15135",237000,1086000,15135,76
"15136",245000,1086000,15136,71
"15137",253000,1086000,15137,68
"15138",261000,1086000,15138,78
"15139",269000,1086000,15139,79
"15140",277000,1086000,15140,75
"15141",285000,1086000,15141,69
"15142",293000,1086000,15142,75
"15143",301000,1086000,15143,67
"15144",309000,1086000,15144,75
"15145",317000,1086000,15145,64
"15146",325000,1086000,15146,73
"15147",333000,1086000,15147,74
"15148",341000,1086000,15148,67
"15149",349000,1086000,15149,74
"15150",357000,1086000,15150,72
"15151",365000,1086000,15151,71
"15152",373000,1086000,15152,74
"15153",381000,1086000,15153,64
"15154",389000,1086000,15154,71
"15155",397000,1086000,15155,67
"15156",405000,1086000,15156,71
"15157",413000,1086000,15157,73
"15158",421000,1086000,15158,75
"15159",429000,1086000,15159,73
"15160",437000,1086000,15160,77
"15161",445000,1086000,15161,75
"15162",453000,1086000,15162,71
"15163",461000,1086000,15163,70
"15164",469000,1086000,15164,63
"15165",477000,1086000,15165,67
"15166",485000,1086000,15166,69
"15167",493000,1086000,15167,66
"15168",501000,1086000,15168,64
"15169",509000,1086000,15169,62
"15170",517000,1086000,15170,62
"15171",525000,1086000,15171,52
"15172",533000,1086000,15172,55
"15173",541000,1086000,15173,64
"15174",549000,1086000,15174,70
"15175",557000,1086000,15175,79
"15176",565000,1086000,15176,72
"15177",573000,1086000,15177,70
"15178",581000,1086000,15178,72
"15179",589000,1086000,15179,71
"15180",597000,1086000,15180,72
"15181",605000,1086000,15181,72
"15182",613000,1086000,15182,72
"15183",621000,1086000,15183,72
"15184",629000,1086000,15184,51
"15185",637000,1086000,15185,49
"15186",645000,1086000,15186,48
"15187",653000,1086000,15187,48
"15188",661000,1086000,15188,59
"15189",669000,1086000,15189,72
"15190",677000,1086000,15190,69
"15191",685000,1086000,15191,64
"15192",693000,1086000,15192,72
"15193",701000,1086000,15193,69
"15194",709000,1086000,15194,74
"15195",717000,1086000,15195,71
"15196",725000,1086000,15196,69
"15197",733000,1086000,15197,66
"15198",741000,1086000,15198,76
"15199",749000,1086000,15199,71
"15200",757000,1086000,15200,72
"15201",765000,1086000,15201,69
"15202",773000,1086000,15202,73
"15203",781000,1086000,15203,38
"15204",789000,1086000,15204,44
"15205",797000,1086000,15205,80
"15206",805000,1086000,15206,70
"15207",813000,1086000,15207,71
"15208",821000,1086000,15208,73
"15209",829000,1086000,15209,74
"15210",837000,1086000,15210,72
"15211",845000,1086000,15211,75
"15212",853000,1086000,15212,53
"15213",861000,1086000,15213,72
"15214",869000,1086000,15214,72
"15215",877000,1086000,15215,73
"15216",885000,1086000,15216,73
"15217",893000,1086000,15217,74
"15218",901000,1086000,15218,71
"15219",909000,1086000,15219,60
"15220",917000,1086000,15220,63
"15221",925000,1086000,15221,37
"15222",933000,1086000,15222,25
"15395",-51000,1078000,15395,1
"15396",-43000,1078000,15396,45
"15397",-35000,1078000,15397,69
"15398",-27000,1078000,15398,63
"15399",-19000,1078000,15399,55
"15400",-11000,1078000,15400,63
"15401",-3000,1078000,15401,63
"15402",5000,1078000,15402,58
"15403",13000,1078000,15403,62
"15404",21000,1078000,15404,71
"15405",29000,1078000,15405,69
"15406",37000,1078000,15406,68
"15407",45000,1078000,15407,68
"15408",53000,1078000,15408,46
"15409",61000,1078000,15409,62
"15410",69000,1078000,15410,70
"15411",77000,1078000,15411,70
"15412",85000,1078000,15412,70
"15413",93000,1078000,15413,74
"15414",101000,1078000,15414,71
"15415",109000,1078000,15415,67
"15416",117000,1078000,15416,61
"15417",125000,1078000,15417,73
"15418",133000,1078000,15418,71
"15419",141000,1078000,15419,69
"15420",149000,1078000,15420,72
"15421",157000,1078000,15421,58
"15422",165000,1078000,15422,67
"15423",173000,1078000,15423,68
"15424",181000,1078000,15424,77
"15425",189000,1078000,15425,78
"15426",197000,1078000,15426,74
"15427",205000,1078000,15427,76
"15428",213000,1078000,15428,70
"15429",221000,1078000,15429,67
"15430",229000,1078000,15430,61
"15431",237000,1078000,15431,70
"15432",245000,1078000,15432,61
"15433",253000,1078000,15433,70
"15434",261000,1078000,15434,76
"15435",269000,1078000,15435,70
"15436",277000,1078000,15436,75
"15437",285000,1078000,15437,73
"15438",293000,1078000,15438,60
"15439",301000,1078000,15439,57
"15440",309000,1078000,15440,58
"15441",317000,1078000,15441,63
"15442",325000,1078000,15442,62
"15443",333000,1078000,15443,75
"15444",341000,1078000,15444,70
"15445",349000,1078000,15445,76
"15446",357000,1078000,15446,78
"15447",365000,1078000,15447,79
"15448",373000,1078000,15448,71
"15449",381000,1078000,15449,71
"15450",389000,1078000,15450,76
"15451",397000,1078000,15451,74
"15452",405000,1078000,15452,81
"15453",413000,1078000,15453,72
"15454",421000,1078000,15454,76
"15455",429000,1078000,15455,74
"15456",437000,1078000,15456,72
"15457",445000,1078000,15457,75
"15458",453000,1078000,15458,72
"15459",461000,1078000,15459,70
"15460",469000,1078000,15460,67
"15461",477000,1078000,15461,74
"15462",485000,1078000,15462,68
"15463",493000,1078000,15463,61
"15464",501000,1078000,15464,65
"15465",509000,1078000,15465,61
"15466",517000,1078000,15466,70
"15467",525000,1078000,15467,66
"15468",533000,1078000,15468,65
"15469",541000,1078000,15469,71
"15470",549000,1078000,15470,44
"15471",557000,1078000,15471,74
"15472",565000,1078000,15472,69
"15473",573000,1078000,15473,70
"15474",581000,1078000,15474,72
"15475",589000,1078000,15475,72
"15476",597000,1078000,15476,69
"15477",605000,1078000,15477,67
"15478",613000,1078000,15478,64
"15479",621000,1078000,15479,71
"15480",629000,1078000,15480,24
"15481",637000,1078000,15481,20
"15482",645000,1078000,15482,20
"15483",653000,1078000,15483,28
"15484",661000,1078000,15484,43
"15485",669000,1078000,15485,71
"15486",677000,1078000,15486,68
"15487",685000,1078000,15487,72
"15488",693000,1078000,15488,73
"15489",701000,1078000,15489,73
"15490",709000,1078000,15490,75
"15491",717000,1078000,15491,74
"15492",725000,1078000,15492,72
"15493",733000,1078000,15493,71
"15494",741000,1078000,15494,77
"15495",749000,1078000,15495,64
"15496",757000,1078000,15496,68
"15497",765000,1078000,15497,74
"15498",773000,1078000,15498,74
"15499",781000,1078000,15499,60
"15500",789000,1078000,15500,64
"15501",797000,1078000,15501,81
"15502",805000,1078000,15502,34
"15503",813000,1078000,15503,81
"15504",821000,1078000,15504,83
"15505",829000,1078000,15505,77
"15506",837000,1078000,15506,82
"15507",845000,1078000,15507,75
"15508",853000,1078000,15508,71
"15509",861000,1078000,15509,70
"15510",869000,1078000,15510,71
"15511",877000,1078000,15511,73
"15512",885000,1078000,15512,70
"15513",893000,1078000,15513,66
"15514",901000,1078000,15514,70
"15515",909000,1078000,15515,66
"15516",917000,1078000,15516,65
"15517",925000,1078000,15517,53
"15518",933000,1078000,15518,26
"15692",-43000,1070000,15692,13
"15693",-35000,1070000,15693,67
"15694",-27000,1070000,15694,60
"15695",-19000,1070000,15695,61
"15696",-11000,1070000,15696,69
"15697",-3000,1070000,15697,67
"15698",5000,1070000,15698,64
"15699",13000,1070000,15699,74
"15700",21000,1070000,15700,71
"15701",29000,1070000,15701,78
"15702",37000,1070000,15702,59
"15703",45000,1070000,15703,70
"15704",53000,1070000,15704,66
"15705",61000,1070000,15705,75
"15706",69000,1070000,15706,78
"15707",77000,1070000,15707,81
"15708",85000,1070000,15708,77
"15709",93000,1070000,15709,78
"15710",101000,1070000,15710,77
"15711",109000,1070000,15711,65
"15712",117000,1070000,15712,63
"15713",125000,1070000,15713,71
"15714",133000,1070000,15714,71
"15715",141000,1070000,15715,72
"15716",149000,1070000,15716,65
"15717",157000,1070000,15717,61
"15718",165000,1070000,15718,71
"15719",173000,1070000,15719,71
"15720",181000,1070000,15720,73
"15721",189000,1070000,15721,73
"15722",197000,1070000,15722,73
"15723",205000,1070000,15723,74
"15724",213000,1070000,15724,73
"15725",221000,1070000,15725,74
"15726",229000,1070000,15726,63
"15727",237000,1070000,15727,67
"15728",245000,1070000,15728,69
"15729",253000,1070000,15729,73
"15730",261000,1070000,15730,69
"15731",269000,1070000,15731,69
"15732",277000,1070000,15732,72
"15733",285000,1070000,15733,74
"15734",293000,1070000,15734,66
"15735",301000,1070000,15735,59
"15736",309000,1070000,15736,68
"15737",317000,1070000,15737,68
"15738",325000,1070000,15738,70
"15739",333000,1070000,15739,70
"15740",341000,1070000,15740,73
"15741",349000,1070000,15741,73
"15742",357000,1070000,15742,75
"15743",365000,1070000,15743,46
"15744",373000,1070000,15744,64
"15745",381000,1070000,15745,71
"15746",389000,1070000,15746,67
"15747",397000,1070000,15747,73
"15748",405000,1070000,15748,70
"15749",413000,1070000,15749,79
"15750",421000,1070000,15750,83
"15751",429000,1070000,15751,76
"15752",437000,1070000,15752,68
"15753",445000,1070000,15753,67
"15754",453000,1070000,15754,78
"15755",461000,1070000,15755,79
"15756",469000,1070000,15756,74
"15757",477000,1070000,15757,75
"15758",485000,1070000,15758,72
"15759",493000,1070000,15759,59
"15760",501000,1070000,15760,60
"15761",509000,1070000,15761,61
"15762",517000,1070000,15762,54
"15763",525000,1070000,15763,66
"15764",533000,1070000,15764,68
"15765",541000,1070000,15765,60
"15766",549000,1070000,15766,64
"15767",557000,1070000,15767,61
"15768",565000,1070000,15768,70
"15769",573000,1070000,15769,57
"15770",581000,1070000,15770,71
"15771",589000,1070000,15771,71
"15772",597000,1070000,15772,61
"15773",605000,1070000,15773,69
"15774",613000,1070000,15774,70
"15775",621000,1070000,15775,74
"15776",629000,1070000,15776,34
"15777",637000,1070000,15777,31
"15778",645000,1070000,15778,32
"15779",653000,1070000,15779,54
"15780",661000,1070000,15780,81
"15781",669000,1070000,15781,73
"15782",677000,1070000,15782,73
"15783",685000,1070000,15783,71
"15784",693000,1070000,15784,78
"15785",701000,1070000,15785,81
"15786",709000,1070000,15786,81
"15787",717000,1070000,15787,78
"15788",725000,1070000,15788,77
"15789",733000,1070000,15789,75
"15790",741000,1070000,15790,78
"15791",749000,1070000,15791,78
"15792",757000,1070000,15792,71
"15793",765000,1070000,15793,69
"15794",773000,1070000,15794,71
"15795",781000,1070000,15795,68
"15796",789000,1070000,15796,74
"15797",797000,1070000,15797,77
"15798",805000,1070000,15798,52
"15799",813000,1070000,15799,71
"15800",821000,1070000,15800,68
"15801",829000,1070000,15801,71
"15802",837000,1070000,15802,72
"15803",845000,1070000,15803,66
"15804",853000,1070000,15804,69
"15805",861000,1070000,15805,74
"15806",869000,1070000,15806,84
"15807",877000,1070000,15807,81
"15808",885000,1070000,15808,79
"15809",893000,1070000,15809,67
"15810",901000,1070000,15810,67
"15811",909000,1070000,15811,72
"15812",917000,1070000,15812,73
"15813",925000,1070000,15813,27
"15814",933000,1070000,15814,10
"15989",-35000,1062000,15989,5
"15990",-27000,1062000,15990,59
"15991",-19000,1062000,15991,45
"15992",-11000,1062000,15992,66
"15993",-3000,1062000,15993,73
"15994",5000,1062000,15994,77
"15995",13000,1062000,15995,78
"15996",21000,1062000,15996,74
"15997",29000,1062000,15997,79
"15998",37000,1062000,15998,70
"15999",45000,1062000,15999,66
"16000",53000,1062000,16000,67
"16001",61000,1062000,16001,70
"16002",69000,1062000,16002,63
"16003",77000,1062000,16003,78
"16004",85000,1062000,16004,72
"16005",93000,1062000,16005,72
"16006",101000,1062000,16006,72
"16007",109000,1062000,16007,78
"16008",117000,1062000,16008,66
"16009",125000,1062000,16009,71
"16010",133000,1062000,16010,73
"16011",141000,1062000,16011,76
"16012",149000,1062000,16012,71
"16013",157000,1062000,16013,63
"16014",165000,1062000,16014,66
"16015",173000,1062000,16015,74
"16016",181000,1062000,16016,77
"16017",189000,1062000,16017,67
"16018",197000,1062000,16018,69
"16019",205000,1062000,16019,66
"16020",213000,1062000,16020,72
"16021",221000,1062000,16021,72
"16022",229000,1062000,16022,76
"16023",237000,1062000,16023,68
"16024",245000,1062000,16024,73
"16025",253000,1062000,16025,74
"16026",261000,1062000,16026,73
"16027",269000,1062000,16027,72
"16028",277000,1062000,16028,71
"16029",285000,1062000,16029,67
"16030",293000,1062000,16030,64
"16031",301000,1062000,16031,61
"16032",309000,1062000,16032,69
"16033",317000,1062000,16033,68
"16034",325000,1062000,16034,71
"16035",333000,1062000,16035,66
"16036",341000,1062000,16036,72
"16037",349000,1062000,16037,72
"16038",357000,1062000,16038,65
"16039",365000,1062000,16039,58
"16040",373000,1062000,16040,73
"16041",381000,1062000,16041,74
"16042",389000,1062000,16042,72
"16043",397000,1062000,16043,74
"16044",405000,1062000,16044,70
"16045",413000,1062000,16045,73
"16046",421000,1062000,16046,78
"16047",429000,1062000,16047,74
"16048",437000,1062000,16048,76
"16049",445000,1062000,16049,63
"16050",453000,1062000,16050,77
"16051",461000,1062000,16051,78
"16052",469000,1062000,16052,78
"16053",477000,1062000,16053,71
"16054",485000,1062000,16054,51
"16055",493000,1062000,16055,54
"16056",501000,1062000,16056,70
"16057",509000,1062000,16057,75
"16058",517000,1062000,16058,66
"16059",525000,1062000,16059,73
"16060",533000,1062000,16060,80
"16061",541000,1062000,16061,68
"16062",549000,1062000,16062,76
"16063",557000,1062000,16063,74
"16064",565000,1062000,16064,79
"16065",573000,1062000,16065,79
"16066",581000,1062000,16066,72
"16067",589000,1062000,16067,79
"16068",597000,1062000,16068,75
"16069",605000,1062000,16069,72
"16070",613000,1062000,16070,75
"16071",621000,1062000,16071,77
"16072",629000,1062000,16072,72
"16073",637000,1062000,16073,73
"16074",645000,1062000,16074,73
"16075",653000,1062000,16075,71
"16076",661000,1062000,16076,84
"16077",669000,1062000,16077,70
"16078",677000,1062000,16078,73
"16079",685000,1062000,16079,66
"16080",693000,1062000,16080,77
"16081",701000,1062000,16081,72
"16082",709000,1062000,16082,75
"16083",717000,1062000,16083,72
"16084",725000,1062000,16084,72
"16085",733000,1062000,16085,70
"16086",741000,1062000,16086,69
"16087",749000,1062000,16087,72
"16088",757000,1062000,16088,72
"16089",765000,1062000,16089,71
"16090",773000,1062000,16090,69
"16091",781000,1062000,16091,73
"16092",789000,1062000,16092,72
"16093",797000,1062000,16093,75
"16094",805000,1062000,16094,61
"16095",813000,1062000,16095,73
"16096",821000,1062000,16096,69
"16097",829000,1062000,16097,41
"16098",837000,1062000,16098,46
"16099",845000,1062000,16099,62
"16100",853000,1062000,16100,64
"16101",861000,1062000,16101,68
"16102",869000,1062000,16102,65
"16103",877000,1062000,16103,67
"16104",885000,1062000,16104,61
"16105",893000,1062000,16105,67
"16106",901000,1062000,16106,71
"16107",909000,1062000,16107,55
"16108",917000,1062000,16108,76
"16109",925000,1062000,16109,71
"16110",933000,1062000,16110,64
"16111",941000,1062000,16111,9
"16113",957000,1062000,16113,3
"16114",965000,1062000,16114,9
"16115",973000,1062000,16115,4
"16286",-27000,1054000,16286,50
"16287",-19000,1054000,16287,63
"16288",-11000,1054000,16288,68
"16289",-3000,1054000,16289,58
"16290",5000,1054000,16290,64
"16291",13000,1054000,16291,69
"16292",21000,1054000,16292,72
"16293",29000,1054000,16293,74
"16294",37000,1054000,16294,68
"16295",45000,1054000,16295,71
"16296",53000,1054000,16296,74
"16297",61000,1054000,16297,70
"16298",69000,1054000,16298,70
"16299",77000,1054000,16299,75
"16300",85000,1054000,16300,74
"16301",93000,1054000,16301,73
"16302",101000,1054000,16302,75
"16303",109000,1054000,16303,73
"16304",117000,1054000,16304,53
"16305",125000,1054000,16305,62
"16306",133000,1054000,16306,71
"16307",141000,1054000,16307,69
"16308",149000,1054000,16308,70
"16309",157000,1054000,16309,69
"16310",165000,1054000,16310,70
"16311",173000,1054000,16311,66
"16312",181000,1054000,16312,67
"16313",189000,1054000,16313,75
"16314",197000,1054000,16314,70
"16315",205000,1054000,16315,62
"16316",213000,1054000,16316,65
"16317",221000,1054000,16317,71
"16318",229000,1054000,16318,72
"16319",237000,1054000,16319,64
"16320",245000,1054000,16320,65
"16321",253000,1054000,16321,73
"16322",261000,1054000,16322,68
"16323",269000,1054000,16323,72
"16324",277000,1054000,16324,66
"16325",285000,1054000,16325,73
"16326",293000,1054000,16326,72
