"","x","y","cell","points"
"19861",157000,958000,15177,71
"19862",165000,958000,15178,77
"19863",173000,958000,15179,68
"19864",181000,958000,15180,67
"19865",189000,958000,15182,69
"19866",197000,958000,15183,68
"19867",205000,958000,15184,69
"19868",213000,958000,15185,83
"19869",221000,958000,15186,85
"19870",229000,958000,15188,76
"19871",237000,958000,15189,68
"19872",245000,958000,15190,67
"19873",253000,958000,15191,73
"19874",261000,958000,15193,74
"19875",269000,958000,15194,74
"19876",277000,958000,15195,74
"19877",285000,958000,15196,79
"19878",293000,958000,15198,75
"19879",301000,958000,15199,75
"19880",309000,958000,15200,77
"19881",317000,958000,15201,76
"19882",325000,958000,15203,74
"19883",333000,958000,15204,75
"19884",341000,958000,15205,75
"19885",349000,958000,15206,70
"19886",357000,958000,15208,73
"19887",365000,958000,15209,74
"19888",373000,958000,15210,75
"19889",381000,958000,15211,75
"19890",389000,958000,15213,73
"19891",397000,958000,15214,75
"19892",405000,958000,15215,74
"19893",413000,958000,15216,75
"19894",421000,958000,15218,73
"19895",429000,958000,15219,73
"19896",437000,958000,15220,80
"19897",445000,958000,15221,76
"19898",453000,958000,15223,78
"19899",461000,958000,15224,79
"19900",469000,958000,15225,76
"19901",477000,958000,15226,72
"19902",485000,958000,15228,79
"19903",493000,958000,15229,79
"19904",501000,958000,15230,75
"19905",509000,958000,15231,59
"19906",517000,958000,15233,73
"19907",525000,958000,15234,74
"19908",533000,958000,15235,76
"19909",541000,958000,15236,75
"19910",549000,958000,15238,75
"19911",557000,958000,15239,73
"19912",565000,958000,15240,73
"19913",573000,958000,15241,71
"19914",581000,958000,15243,72
"19915",589000,958000,15244,74
"19916",597000,958000,15245,75
"19917",605000,958000,15246,80
"19918",613000,958000,15248,79
"19919",621000,958000,15249,87
"19920",629000,958000,15250,80
"19921",637000,958000,15251,76
"19922",645000,958000,15253,79
"19923",653000,958000,15254,70
"19924",661000,958000,15255,9
"19927",685000,958000,15259,33
"19928",693000,958000,15260,72
"19929",701000,958000,15261,28
"19939",781000,958000,15274,23
"19940",789000,958000,15275,1
"19943",813000,958000,15279,29
"19944",821000,958000,15280,15
"19946",837000,958000,15282,60
"19947",845000,958000,15284,82
"19948",853000,958000,15285,64
"19949",861000,958000,15286,71
"19950",869000,958000,15287,70
"19951",877000,958000,15289,76
"19952",885000,958000,15290,84
"19953",893000,958000,15291,83
"19954",901000,958000,15292,85
"19955",909000,958000,15294,101
"19956",917000,958000,15295,86
"19957",925000,958000,15296,87
"19958",933000,958000,15297,79
"19959",941000,958000,15299,87
"19960",949000,958000,15300,86
"19961",957000,958000,15301,80
"19962",965000,958000,15302,79
"19963",973000,958000,15304,80
"19964",981000,958000,15305,66
"19965",989000,958000,15306,47
"20132",-43000,950000,15352,69
"20133",-35000,950000,15354,69
"20134",-27000,950000,15355,65
"20135",-19000,950000,15356,65
"20136",-11000,950000,15357,69
"20137",-3000,950000,15359,71
"20138",5000,950000,15360,71
"20139",13000,950000,15361,68
"20140",21000,950000,15362,72
"20141",29000,950000,15364,64
"20142",37000,950000,15365,57
"20143",45000,950000,15366,66
"20144",53000,950000,15367,63
"20145",61000,950000,15369,61
"20146",69000,950000,15370,77
"20147",77000,950000,15371,80
"20148",85000,950000,15372,75
"20149",93000,950000,15374,72
"20150",101000,950000,15375,69
"20151",109000,950000,15376,65
"20152",117000,950000,15377,69
"20153",125000,950000,15379,67
"20154",133000,950000,15380,66
"20155",141000,950000,15381,60
"20156",149000,950000,15382,73
"20157",157000,950000,15384,71
"20158",165000,950000,15385,73
"20159",173000,950000,15386,67
"20160",181000,950000,15387,71
"20161",189000,950000,15389,63
"20162",197000,950000,15390,69
"20163",205000,950000,15391,74
"20164",213000,950000,15392,73
"20165",221000,950000,15393,74
"20166",229000,950000,15395,74
"20167",237000,950000,15396,74
"20168",245000,950000,15397,71
"20169",253000,950000,15398,74
"20170",261000,950000,15400,74
"20171",269000,950000,15401,75
"20172",277000,950000,15402,76
"20173",285000,950000,15403,75
"20174",293000,950000,15405,74
"20175",301000,950000,15406,76
"20176",309000,950000,15407,70
"20177",317000,950000,15408,72
"20178",325000,950000,15410,73
"20179",333000,950000,15411,72
"20180",341000,950000,15412,75
"20181",349000,950000,15413,68
"20182",357000,950000,15415,76
"20183",365000,950000,15416,76
"20184",373000,950000,15417,75
"20185",381000,950000,15418,75
"20186",389000,950000,15420,75
"20187",397000,950000,15421,75
"20188",405000,950000,15422,75
"20189",413000,950000,15423,76
"20190",421000,950000,15425,73
"20191",429000,950000,15426,74
"20192",437000,950000,15427,75
"20193",445000,950000,15428,79
"20194",453000,950000,15430,76
"20195",461000,950000,15431,81
"20196",469000,950000,15432,79
"20197",477000,950000,15433,76
"20198",485000,950000,15435,76
"20199",493000,950000,15436,81
"20200",501000,950000,15437,78
"20201",509000,950000,15438,59
"20202",517000,950000,15440,73
"20203",525000,950000,15441,75
"20204",533000,950000,15442,74
"20205",541000,950000,15443,78
"20206",549000,950000,15445,74
"20207",557000,950000,15446,74
"20208",565000,950000,15447,74
"20209",573000,950000,15448,74
"20210",581000,950000,15450,73
"20211",589000,950000,15451,75
"20212",597000,950000,15452,75
"20213",605000,950000,15453,72
"20214",613000,950000,15455,76
"20215",621000,950000,15456,82
"20216",629000,950000,15457,80
"20217",637000,950000,15458,73
"20218",645000,950000,15460,74
"20219",653000,950000,15461,64
"20222",677000,950000,15465,8
"20223",685000,950000,15466,63
"20224",693000,950000,15467,55
"20225",701000,950000,15468,5
"20235",781000,950000,15481,36
"20236",789000,950000,15482,3
"20238",805000,950000,15484,8
"20239",813000,950000,15486,52
"20242",837000,950000,15489,51
"20243",845000,950000,15491,72
"20244",853000,950000,15492,87
"20245",861000,950000,15493,81
"20246",869000,950000,15494,82
"20247",877000,950000,15496,90
"20248",885000,950000,15497,79
"20249",893000,950000,15498,73
"20250",901000,950000,15499,73
"20251",909000,950000,15501,80
"20252",917000,950000,15502,79
"20253",925000,950000,15503,79
"20254",933000,950000,15504,80
"20255",941000,950000,15506,73
"20256",949000,950000,15507,69
"20257",957000,950000,15508,38
"20258",965000,950000,15509,56
"20259",973000,950000,15511,70
"20260",981000,950000,15512,75
"20261",989000,950000,15513,67
"20262",997000,950000,15514,11
"20427",-51000,942000,15558,6
"20428",-43000,942000,15559,74
"20429",-35000,942000,15561,61
"20430",-27000,942000,15562,54
"20431",-19000,942000,15563,70
"20432",-11000,942000,15564,70
"20433",-3000,942000,15566,68
"20434",5000,942000,15567,74
"20435",13000,942000,15568,67
"20436",21000,942000,15569,72
"20437",29000,942000,15571,62
"20438",37000,942000,15572,55
"20439",45000,942000,15573,56
"20440",53000,942000,15574,67
"20441",61000,942000,15576,61
"20442",69000,942000,15577,59
"20443",77000,942000,15578,69
"20444",85000,942000,15579,74
"20445",93000,942000,15581,76
"20446",101000,942000,15582,73
"20447",109000,942000,15583,63
"20448",117000,942000,15584,65
"20449",125000,942000,15586,66
"20450",133000,942000,15587,67
"20451",141000,942000,15588,69
"20452",149000,942000,15589,75
"20453",157000,942000,15591,66
"20454",165000,942000,15592,73
"20455",173000,942000,15593,70
"20456",181000,942000,15594,72
"20457",189000,942000,15596,70
"20458",197000,942000,15597,70
"20459",205000,942000,15598,79
"20460",213000,942000,15599,72
"20461",221000,942000,15600,65
"20462",229000,942000,15602,73
"20463",237000,942000,15603,74
"20464",245000,942000,15604,79
"20465",253000,942000,15605,76
"20466",261000,942000,15607,70
"20467",269000,942000,15608,72
"20468",277000,942000,15609,76
"20469",285000,942000,15610,75
"20470",293000,942000,15612,73
"20471",301000,942000,15613,74
"20472",309000,942000,15614,68
"20473",317000,942000,15615,72
"20474",325000,942000,15617,70
"20475",333000,942000,15618,72
"20476",341000,942000,15619,71
"20477",349000,942000,15620,74
"20478",357000,942000,15622,74
"20479",365000,942000,15623,75
"20480",373000,942000,15624,74
"20481",381000,942000,15625,74
"20482",389000,942000,15627,74
"20483",397000,942000,15628,74
"20484",405000,942000,15629,75
"20485",413000,942000,15630,73
"20486",421000,942000,15632,73
"20487",429000,942000,15633,75
"20488",437000,942000,15634,76
"20489",445000,942000,15635,77
"20490",453000,942000,15637,76
"20491",461000,942000,15638,77
"20492",469000,942000,15639,78
"20493",477000,942000,15640,76
"20494",485000,942000,15642,75
"20495",493000,942000,15643,78
"20496",501000,942000,15644,79
"20497",509000,942000,15645,57
"20498",517000,942000,15647,73
"20499",525000,942000,15648,72
"20500",533000,942000,15649,74
"20501",541000,942000,15650,75
"20502",549000,942000,15652,73
"20503",557000,942000,15653,73
"20504",565000,942000,15654,75
"20505",573000,942000,15655,71
"20506",581000,942000,15657,69
"20507",589000,942000,15658,75
"20508",597000,942000,15659,79
"20509",605000,942000,15660,76
"20510",613000,942000,15662,76
"20511",621000,942000,15663,79
"20512",629000,942000,15664,80
"20513",637000,942000,15665,76
"20514",645000,942000,15667,29
"20515",653000,942000,15668,18
"20518",677000,942000,15672,47
"20519",685000,942000,15673,72
"20520",693000,942000,15674,18
"20530",773000,942000,15686,24
"20534",805000,942000,15691,56
"20535",813000,942000,15693,49
"20537",829000,942000,15695,8
"20538",837000,942000,15696,47
"20539",845000,942000,15698,71
"20540",853000,942000,15699,75
"20541",861000,942000,15700,79
"20542",869000,942000,15701,72
"20543",877000,942000,15703,86
"20544",885000,942000,15704,87
"20545",893000,942000,15705,81
"20546",901000,942000,15706,78
"20547",909000,942000,15708,87
"20548",917000,942000,15709,78
"20549",925000,942000,15710,77
"20550",933000,942000,15711,75
"20551",941000,942000,15713,71
"20552",949000,942000,15714,81
"20553",957000,942000,15715,76
"20554",965000,942000,15716,73
"20555",973000,942000,15718,77
"20556",981000,942000,15719,72
"20557",989000,942000,15720,16
"20558",997000,942000,15721,17
"20723",-51000,934000,15558,19
"20724",-43000,934000,15559,72
"20725",-35000,934000,15561,72
"20726",-27000,934000,15562,67
"20727",-19000,934000,15563,67
"20728",-11000,934000,15564,72
"20729",-3000,934000,15566,64
"20730",5000,934000,15567,65
"20731",13000,934000,15568,72
"20732",21000,934000,15569,79
"20733",29000,934000,15571,66
"20734",37000,934000,15572,61
"20735",45000,934000,15573,67
"20736",53000,934000,15574,67
"20737",61000,934000,15576,65
"20738",69000,934000,15577,62
"20739",77000,934000,15578,66
"20740",85000,934000,15579,59
"20741",93000,934000,15581,67
"20742",101000,934000,15582,63
"20743",109000,934000,15583,67
"20744",117000,934000,15584,69
"20745",125000,934000,15586,71
"20746",133000,934000,15587,67
"20747",141000,934000,15588,76
"20748",149000,934000,15589,75
"20749",157000,934000,15591,75
"20750",165000,934000,15592,74
"20751",173000,934000,15593,68
"20752",181000,934000,15594,65
"20753",189000,934000,15596,65
"20754",197000,934000,15597,75
"20755",205000,934000,15598,79
"20756",213000,934000,15599,66
"20757",221000,934000,15600,68
"20758",229000,934000,15602,74
"20759",237000,934000,15603,72
"20760",245000,934000,15604,79
"20761",253000,934000,15605,75
"20762",261000,934000,15607,61
"20763",269000,934000,15608,62
"20764",277000,934000,15609,71
"20765",285000,934000,15610,73
"20766",293000,934000,15612,74
"20767",301000,934000,15613,74
"20768",309000,934000,15614,72
"20769",317000,934000,15615,73
"20770",325000,934000,15617,75
"20771",333000,934000,15618,73
"20772",341000,934000,15619,76
"20773",349000,934000,15620,72
"20774",357000,934000,15622,74
"20775",365000,934000,15623,74
"20776",373000,934000,15624,74
"20777",381000,934000,15625,73
"20778",389000,934000,15627,75
"20779",397000,934000,15628,74
"20780",405000,934000,15629,76
"20781",413000,934000,15630,73
"20782",421000,934000,15632,74
"20783",429000,934000,15633,77
"20784",437000,934000,15634,74
"20785",445000,934000,15635,77
"20786",453000,934000,15637,76
"20787",461000,934000,15638,79
"20788",469000,934000,15639,77
"20789",477000,934000,15640,78
"20790",485000,934000,15642,75
"20791",493000,934000,15643,73
"20792",501000,934000,15644,77
"20793",509000,934000,15645,58
"20794",517000,934000,15647,74
"20795",525000,934000,15648,75
"20796",533000,934000,15649,74
"20797",541000,934000,15650,73
"20798",549000,934000,15652,73
"20799",557000,934000,15653,73
"20800",565000,934000,15654,68
"20801",573000,934000,15655,67
"20802",581000,934000,15657,72
"20803",589000,934000,15658,80
"20804",597000,934000,15659,75
"20805",605000,934000,15660,80
"20806",613000,934000,15662,82
"20807",621000,934000,15663,76
"20808",629000,934000,15664,83
"20809",637000,934000,15665,33
"20812",661000,934000,15669,2
"20813",669000,934000,15670,14
"20814",677000,934000,15672,72
"20815",685000,934000,15673,62
"20816",693000,934000,15674,3
"20827",781000,934000,15688,1
"20828",789000,934000,15689,43
"20829",797000,934000,15690,40
"20830",805000,934000,15691,73
"20831",813000,934000,15693,39
"20832",821000,934000,15694,24
"20833",829000,934000,15695,15
"20834",837000,934000,15696,42
"20835",845000,934000,15698,61
"20836",853000,934000,15699,69
"20837",861000,934000,15700,69
"20838",869000,934000,15701,68
"20839",877000,934000,15703,84
"20840",885000,934000,15704,62
"20841",893000,934000,15705,75
"20842",901000,934000,15706,73
"20843",909000,934000,15708,88
"20844",917000,934000,15709,73
"20845",925000,934000,15710,67
"20846",933000,934000,15711,68
"20847",941000,934000,15713,53
"20848",949000,934000,15714,73
"20849",957000,934000,15715,68
"20850",965000,934000,15716,73
"20851",973000,934000,15718,72
"20852",981000,934000,15719,59
"20853",989000,934000,15720,1
"21019",-51000,926000,15765,35
"21020",-43000,926000,15766,72
"21021",-35000,926000,15768,69
"21022",-27000,926000,15769,73
"21023",-19000,926000,15770,79
"21024",-11000,926000,15771,72
"21025",-3000,926000,15773,75
"21026",5000,926000,15774,58
"21027",13000,926000,15775,65
"21028",21000,926000,15776,73
"21029",29000,926000,15778,73
"21030",37000,926000,15779,73
"21031",45000,926000,15780,72
"21032",53000,926000,15781,65
"21033",61000,926000,15783,76
"21034",69000,926000,15784,69
"21035",77000,926000,15785,69
"21036",85000,926000,15786,62
"21037",93000,926000,15788,66
"21038",101000,926000,15789,65
"21039",109000,926000,15790,71
"21040",117000,926000,15791,60
"21041",125000,926000,15793,63
"21042",133000,926000,15794,64
"21043",141000,926000,15795,58
"21044",149000,926000,15796,70
"21045",157000,926000,15798,74
"21046",165000,926000,15799,71
"21047",173000,926000,15800,70
"21048",181000,926000,15801,72
"21049",189000,926000,15803,68
"21050",197000,926000,15804,69
"21051",205000,926000,15805,77
"21052",213000,926000,15806,77
"21053",221000,926000,15807,84
"21054",229000,926000,15809,73
"21055",237000,926000,15810,69
"21056",245000,926000,15811,76
"21057",253000,926000,15812,74
"21058",261000,926000,15814,74
"21059",269000,926000,15815,72
"21060",277000,926000,15816,49
"21061",285000,926000,15817,57
"21062",293000,926000,15819,75
"21063",301000,926000,15820,69
"21064",309000,926000,15821,74
"21065",317000,926000,15822,74
"21066",325000,926000,15824,74
"21067",333000,926000,15825,75
"21068",341000,926000,15826,74
"21069",349000,926000,15827,75
"21070",357000,926000,15829,75
"21071",365000,926000,15830,75
"21072",373000,926000,15831,76
"21073",381000,926000,15832,72
"21074",389000,926000,15834,74
"21075",397000,926000,15835,74
"21076",405000,926000,15836,73
"21077",413000,926000,15837,73
"21078",421000,926000,15839,74
"21079",429000,926000,15840,75
"21080",437000,926000,15841,75
"21081",445000,926000,15842,78
"21082",453000,926000,15844,76
"21083",461000,926000,15845,77
"21084",469000,926000,15846,72
"21085",477000,926000,15847,75
"21086",485000,926000,15849,76
"21087",493000,926000,15850,74
"21088",501000,926000,15851,75
"21089",509000,926000,15852,58
"21090",517000,926000,15854,75
"21091",525000,926000,15855,73
"21092",533000,926000,15856,75
"21093",541000,926000,15857,75
"21094",549000,926000,15859,67
"21095",557000,926000,15860,73
"21096",565000,926000,15861,73
"21097",573000,926000,15862,69
"21098",581000,926000,15864,53
"21099",589000,926000,15865,62
"21100",597000,926000,15866,74
"21101",605000,926000,15867,74
"21102",613000,926000,15869,81
"21103",621000,926000,15870,75
"21104",629000,926000,15871,64
"21105",637000,926000,15872,2
"21107",653000,926000,15875,26
"21108",661000,926000,15876,63
"21109",669000,926000,15877,73
"21110",677000,926000,15879,68
"21111",685000,926000,15880,14
"21123",781000,926000,15895,45
"21124",789000,926000,15896,57
"21125",797000,926000,15897,78
"21126",805000,926000,15898,55
"21127",813000,926000,15900,17
