"x","y","cell","plots"
461000,710000,29075,76
469000,710000,29076,84
477000,710000,29077,72
485000,710000,29078,79
493000,710000,29079,78
501000,710000,29080,78
509000,710000,29081,72
517000,710000,29082,72
525000,710000,29083,66
533000,710000,29084,72
541000,710000,29085,78
549000,710000,29086,75
557000,710000,29087,75
565000,710000,29088,75
573000,710000,29089,77
581000,710000,29090,67
589000,710000,29091,74
597000,710000,29092,72
605000,710000,29093,58
613000,710000,29094,79
621000,710000,29095,79
629000,710000,29096,4
389000,702000,29362,20
397000,702000,29363,68
405000,702000,29364,68
413000,702000,29365,72
421000,702000,29366,71
429000,702000,29367,75
437000,702000,29368,69
445000,702000,29369,77
453000,702000,29370,82
461000,702000,29371,83
469000,702000,29372,78
477000,702000,29373,79
485000,702000,29374,75
493000,702000,29375,76
501000,702000,29376,76
509000,702000,29377,81
517000,702000,29378,78
525000,702000,29379,69
533000,702000,29380,75
541000,702000,29381,78
549000,702000,29382,78
557000,702000,29383,74
565000,702000,29384,71
573000,702000,29385,70
581000,702000,29386,75
589000,702000,29387,75
597000,702000,29388,75
605000,702000,29389,77
613000,702000,29390,71
621000,702000,29391,73
629000,702000,29392,40
389000,694000,29658,3
397000,694000,29659,61
405000,694000,29660,72
413000,694000,29661,72
421000,694000,29662,64
429000,694000,29663,71
437000,694000,29664,73
445000,694000,29665,74
453000,694000,29666,74
461000,694000,29667,80
469000,694000,29668,77
477000,694000,29669,72
485000,694000,29670,70
493000,694000,29671,76
501000,694000,29672,82
509000,694000,29673,71
517000,694000,29674,79
525000,694000,29675,73
533000,694000,29676,75
541000,694000,29677,74
549000,694000,29678,80
557000,694000,29679,74
565000,694000,29680,74
573000,694000,29681,70
581000,694000,29682,72
589000,694000,29683,74
597000,694000,29684,67
605000,694000,29685,62
613000,694000,29686,70
621000,694000,29687,70
629000,694000,29688,29
397000,686000,29955,26
405000,686000,29956,40
413000,686000,29957,44
421000,686000,29958,53
429000,686000,29959,57
437000,686000,29960,68
445000,686000,29961,71
453000,686000,29962,69
461000,686000,29963,67
469000,686000,29964,65
477000,686000,29965,66
485000,686000,29966,72
493000,686000,29967,65
501000,686000,29968,68
509000,686000,29969,71
517000,686000,29970,73
525000,686000,29971,74
533000,686000,29972,76
541000,686000,29973,73
549000,686000,29974,73
557000,686000,29975,75
565000,686000,29976,65
573000,686000,29977,69
581000,686000,29978,73
589000,686000,29979,68
597000,686000,29980,67
605000,686000,29981,70
613000,686000,29982,70
621000,686000,29983,73
629000,686000,29984,14
453000,678000,30258,7
461000,678000,30259,12
469000,678000,30260,17
477000,678000,30261,26
485000,678000,30262,32
493000,678000,30263,39
501000,678000,30264,46
509000,678000,30265,55
517000,678000,30266,59
525000,678000,30267,66
533000,678000,30268,72
541000,678000,30269,71
549000,678000,30270,66
557000,678000,30271,73
565000,678000,30272,57
573000,678000,30273,60
581000,678000,30274,76
589000,678000,30275,71
597000,678000,30276,69
605000,678000,30277,70
613000,678000,30278,69
621000,678000,30279,68
629000,678000,30280,8
541000,670000,30565,7
549000,670000,30566,12
557000,670000,30567,15
565000,670000,30568,21
573000,670000,30569,26
581000,670000,30570,30
589000,670000,30571,31
597000,670000,30572,33
605000,670000,30573,32
613000,670000,30574,44
621000,670000,30575,47
629000,670000,30576,8
