"x","y","cell","tree","no tree"
309000,814000,25208,37,44
317000,814000,25209,37,49
325000,814000,25210,40,35
333000,814000,25211,28,49
341000,814000,25212,57,23
349000,814000,25213,70,5
357000,814000,25214,63,14
365000,814000,25215,75,16
373000,814000,25216,72,12
381000,814000,25217,61,20
389000,814000,25218,57,19
397000,814000,25219,75,0
405000,814000,25220,79,0
413000,814000,25221,75,0
421000,814000,25222,76,0
429000,814000,25223,80,0
437000,814000,25224,75,0
445000,814000,25225,75,0
453000,814000,25226,74,0
461000,814000,25227,72,2
469000,814000,25228,65,1
477000,814000,25229,67,2
485000,814000,25230,72,2
493000,814000,25231,76,4
501000,814000,25232,57,11
509000,814000,25233,64,14
517000,814000,25234,34,32
525000,814000,25235,43,14
533000,814000,25236,51,21
541000,814000,25237,41,33
549000,814000,25238,52,22
557000,814000,25239,69,9
565000,814000,25240,70,7
573000,814000,25241,66,13
581000,814000,25242,48,22
589000,814000,25243,62,13
597000,814000,25244,73,10
605000,814000,25245,81,11
613000,814000,25246,76,6
621000,814000,25247,78,10
629000,814000,25248,76,8
637000,814000,25249,68,4
645000,814000,25250,1,0
741000,814000,25262,7,0
749000,814000,25263,64,1
757000,814000,25264,65,3
765000,814000,25265,64,0
773000,814000,25266,64,3
781000,814000,25267,69,3
789000,814000,25268,74,6
797000,814000,25269,75,7
805000,814000,25270,79,3
813000,814000,25271,79,3
821000,814000,25272,77,2
829000,814000,25273,79,5
837000,814000,25274,71,3
845000,814000,25275,76,3
853000,814000,25276,41,4
277000,806000,25500,0,1
285000,806000,25501,3,0
293000,806000,25502,11,2
301000,806000,25503,17,6
309000,806000,25504,19,17
317000,806000,25505,11,34
325000,806000,25506,27,23
333000,806000,25507,27,32
341000,806000,25508,37,21
349000,806000,25509,62,8
357000,806000,25510,64,7
365000,806000,25511,74,16
373000,806000,25512,66,32
381000,806000,25513,43,35
389000,806000,25514,72,11
397000,806000,25515,76,1
405000,806000,25516,76,0
413000,806000,25517,73,1
421000,806000,25518,72,0
429000,806000,25519,66,0
437000,806000,25520,72,2
445000,806000,25521,71,1
453000,806000,25522,72,2
461000,806000,25523,73,8
469000,806000,25524,73,2
477000,806000,25525,70,5
485000,806000,25526,69,3
493000,806000,25527,70,4
501000,806000,25528,67,5
509000,806000,25529,67,6
517000,806000,25530,64,13
525000,806000,25531,75,9
533000,806000,25532,56,17
541000,806000,25533,34,42
549000,806000,25534,53,19
557000,806000,25535,59,14
565000,806000,25536,67,11
573000,806000,25537,62,23
581000,806000,25538,61,22
589000,806000,25539,76,5
597000,806000,25540,77,5
605000,806000,25541,76,3
613000,806000,25542,81,3
621000,806000,25543,76,3
629000,806000,25544,76,6
637000,806000,25545,78,7
645000,806000,25546,4,0
741000,806000,25558,12,0
749000,806000,25559,66,0
757000,806000,25560,66,0
765000,806000,25561,63,0
773000,806000,25562,67,0
781000,806000,25563,69,1
789000,806000,25564,70,3
797000,806000,25565,75,1
805000,806000,25566,74,1
813000,806000,25567,75,1
821000,806000,25568,73,1
829000,806000,25569,69,0
837000,806000,25570,76,0
845000,806000,25571,75,1
853000,806000,25572,32,0
357000,798000,25806,38,3
365000,798000,25807,76,2
373000,798000,25808,58,32
381000,798000,25809,53,36
389000,798000,25810,66,14
397000,798000,25811,70,7
405000,798000,25812,69,2
413000,798000,25813,71,1
421000,798000,25814,73,1
429000,798000,25815,75,0
437000,798000,25816,73,5
445000,798000,25817,76,4
453000,798000,25818,69,13
461000,798000,25819,72,9
469000,798000,25820,76,7
477000,798000,25821,71,4
485000,798000,25822,67,14
493000,798000,25823,62,12
501000,798000,25824,63,12
509000,798000,25825,68,6
517000,798000,25826,68,9
525000,798000,25827,63,19
533000,798000,25828,46,36
541000,798000,25829,32,31
549000,798000,25830,49,31
557000,798000,25831,68,17
565000,798000,25832,44,38
573000,798000,25833,75,7
581000,798000,25834,72,6
589000,798000,25835,74,6
597000,798000,25836,76,5
605000,798000,25837,72,3
613000,798000,25838,74,1
621000,798000,25839,75,2
629000,798000,25840,80,3
637000,798000,25841,63,3
733000,798000,25853,1,1
741000,798000,25854,61,0
749000,798000,25855,64,0
757000,798000,25856,68,0
765000,798000,25857,66,0
773000,798000,25858,69,1
781000,798000,25859,73,0
789000,798000,25860,67,1
797000,798000,25861,74,1
805000,798000,25862,73,0
813000,798000,25863,75,0
821000,798000,25864,66,1
829000,798000,25865,55,1
837000,798000,25866,60,1
845000,798000,25867,73,0
853000,798000,25868,29,0
357000,790000,26102,32,5
365000,790000,26103,69,2
373000,790000,26104,66,10
381000,790000,26105,62,13
389000,790000,26106,63,12
397000,790000,26107,73,1
405000,790000,26108,73,0
413000,790000,26109,72,1
421000,790000,26110,64,1
429000,790000,26111,76,1
437000,790000,26112,72,3
445000,790000,26113,75,0
453000,790000,26114,70,8
461000,790000,26115,75,10
469000,790000,26116,74,5
477000,790000,26117,67,13
485000,790000,26118,63,20
493000,790000,26119,62,11
501000,790000,26120,46,20
509000,790000,26121,63,7
517000,790000,26122,50,10
525000,790000,26123,53,17
533000,790000,26124,30,43
541000,790000,26125,53,26
549000,790000,26126,57,23
557000,790000,26127,73,13
565000,790000,26128,8,65
573000,790000,26129,72,9
581000,790000,26130,77,5
589000,790000,26131,77,0
597000,790000,26132,76,2
605000,790000,26133,74,1
613000,790000,26134,71,1
621000,790000,26135,72,1
629000,790000,26136,69,2
637000,790000,26137,21,1
733000,790000,26149,19,3
741000,790000,26150,68,0
749000,790000,26151,72,0
757000,790000,26152,67,1
765000,790000,26153,65,0
773000,790000,26154,68,1
781000,790000,26155,70,0
789000,790000,26156,73,0
797000,790000,26157,71,0
805000,790000,26158,72,0
813000,790000,26159,64,0
821000,790000,26160,61,0
829000,790000,26161,60,1
837000,790000,26162,69,0
845000,790000,26163,62,0
853000,790000,26164,27,0
357000,782000,26398,8,2
365000,782000,26399,47,11
373000,782000,26400,67,5
381000,782000,26401,66,18
389000,782000,26402,72,1
397000,782000,26403,72,2
405000,782000,26404,78,2
413000,782000,26405,69,4
421000,782000,26406,72,0
429000,782000,26407,60,5
437000,782000,26408,63,10
445000,782000,26409,64,5
453000,782000,26410,69,4
461000,782000,26411,73,0
469000,782000,26412,66,1
477000,782000,26413,71,3
485000,782000,26414,74,2
493000,782000,26415,69,11
501000,782000,26416,70,6
509000,782000,26417,75,5
517000,782000,26418,69,6
525000,782000,26419,69,9
533000,782000,26420,67,14
541000,782000,26421,60,22
549000,782000,26422,53,25
557000,782000,26423,50,33
565000,782000,26424,44,39
573000,782000,26425,77,3
581000,782000,26426,78,3
589000,782000,26427,74,2
597000,782000,26428,68,2
605000,782000,26429,71,0
613000,782000,26430,68,1
621000,782000,26431,76,1
629000,782000,26432,75,4
733000,782000,26445,3,0
741000,782000,26446,62,2
749000,782000,26447,70,0
757000,782000,26448,67,1
765000,782000,26449,71,1
773000,782000,26450,69,0
781000,782000,26451,73,0
789000,782000,26452,73,0
797000,782000,26453,73,0
805000,782000,26454,71,1
813000,782000,26455,61,1
821000,782000,26456,57,0
829000,782000,26457,55,0
837000,782000,26458,62,0
845000,782000,26459,65,0
853000,782000,26460,28,0
365000,774000,26695,19,1
373000,774000,26696,72,1
381000,774000,26697,62,11
389000,774000,26698,73,1
397000,774000,26699,74,3
405000,774000,26700,75,0
413000,774000,26701,68,1
421000,774000,26702,65,1
429000,774000,26703,62,6
437000,774000,26704,59,13
445000,774000,26705,60,3
453000,774000,26706,68,19
461000,774000,26707,68,2
469000,774000,26708,64,9
477000,774000,26709,48,21
485000,774000,26710,62,7
493000,774000,26711,54,19
501000,774000,26712,41,34
509000,774000,26713,49,32
517000,774000,26714,50,34
525000,774000,26715,44,36
533000,774000,26716,67,23
541000,774000,26717,71,14
549000,774000,26718,69,15
557000,774000,26719,73,8
565000,774000,26720,74,13
573000,774000,26721,67,1
581000,774000,26722,73,3
589000,774000,26723,74,1
597000,774000,26724,69,2
605000,774000,26725,79,3
613000,774000,26726,74,1
621000,774000,26727,72,1
629000,774000,26728,52,1
741000,774000,26742,46,1
749000,774000,26743,70,0
757000,774000,26744,64,1
765000,774000,26745,69,0
773000,774000,26746,67,0
781000,774000,26747,69,2
789000,774000,26748,63,4
797000,774000,26749,72,2
805000,774000,26750,61,4
813000,774000,26751,64,1
821000,774000,26752,65,1
829000,774000,26753,64,0
837000,774000,26754,69,0
845000,774000,26755,72,0
853000,774000,26756,29,0
357000,766000,26990,2,0
365000,766000,26991,63,0
373000,766000,26992,63,4
381000,766000,26993,60,14
389000,766000,26994,68,1
397000,766000,26995,70,3
405000,766000,26996,67,6
413000,766000,26997,62,1
421000,766000,26998,64,2
429000,766000,26999,63,1
437000,766000,27000,58,13
445000,766000,27001,67,5
453000,766000,27002,66,4
461000,766000,27003,76,5
469000,766000,27004,49,24
477000,766000,27005,57,10
485000,766000,27006,61,17
493000,766000,27007,40,33
501000,766000,27008,10,65
509000,766000,27009,22,54
517000,766000,27010,35,41
525000,766000,27011,72,9
533000,766000,27012,72,6
541000,766000,27013,75,10
549000,766000,27014,68,7
557000,766000,27015,72,6
565000,766000,27016,63,18
573000,766000,27017,77,3
581000,766000,27018,76,0
589000,766000,27019,73,0
597000,766000,27020,68,1
605000,766000,27021,72,1
613000,766000,27022,77,1
621000,766000,27023,74,0
629000,766000,27024,10,1
741000,766000,27038,28,0
749000,766000,27039,59,0
757000,766000,27040,67,1
765000,766000,27041,64,0
773000,766000,27042,68,0
781000,766000,27043,64,0
789000,766000,27044,70,2
797000,766000,27045,65,1
805000,766000,27046,68,2
813000,766000,27047,39,2
821000,766000,27048,14,0
829000,766000,27049,12,0
837000,766000,27050,19,1
845000,766000,27051,24,0
853000,766000,27052,10,0
357000,758000,27286,25,9
365000,758000,27287,66,5
373000,758000,27288,67,4
381000,758000,27289,69,6
389000,758000,27290,62,3
397000,758000,27291,57,12
405000,758000,27292,71,3
413000,758000,27293,69,11
421000,758000,27294,71,11
429000,758000,27295,67,4
437000,758000,27296,44,29
445000,758000,27297,37,30
453000,758000,27298,53,20
461000,758000,27299,66,13
469000,758000,27300,53,26
477000,758000,27301,67,5
485000,758000,27302,67,7
493000,758000,27303,33,43
501000,758000,27304,42,36
509000,758000,27305,42,36
517000,758000,27306,40,36
525000,758000,27307,67,8
533000,758000,27308,70,8
541000,758000,27309,63,8
549000,758000,27310,65,10
557000,758000,27311,74,7
565000,758000,27312,72,11
573000,758000,27313,75,9
581000,758000,27314,73,5
589000,758000,27315,76,3
597000,758000,27316,76,0
605000,758000,27317,74,1
613000,758000,27318,77,1
621000,758000,27319,60,0
741000,758000,27334,3,1
749000,758000,27335,59,7
757000,758000,27336,71,1
765000,758000,27337,65,1
773000,758000,27338,69,0
781000,758000,27339,70,1
789000,758000,27340,63,0
797000,758000,27341,55,1
805000,758000,27342,70,3
813000,758000,27343,36,1
357000,750000,27582,14,6
365000,750000,27583,69,3
373000,750000,27584,68,2
381000,750000,27585,67,3
389000,750000,27586,68,2
397000,750000,27587,74,0
405000,750000,27588,68,1
413000,750000,27589,71,3
421000,750000,27590,78,2
429000,750000,27591,73,1
437000,750000,27592,80,0
445000,750000,27593,74,7
453000,750000,27594,72,5
461000,750000,27595,75,8
469000,750000,27596,65,12
477000,750000,27597,62,14
485000,750000,27598,67,3
493000,750000,27599,37,35
501000,750000,27600,57,14
509000,750000,27601,47,25
517000,750000,27602,56,15
525000,750000,27603,65,9
533000,750000,27604,68,17
541000,750000,27605,48,32
549000,750000,27606,66,13
557000,750000,27607,70,10
565000,750000,27608,69,16
573000,750000,27609,76,8
581000,750000,27610,69,4
589000,750000,27611,75,4
597000,750000,27612,77,1
605000,750000,27613,73,2
613000,750000,27614,77,0
621000,750000,27615,44,4
749000,750000,27631,19,2
757000,750000,27632,22,1
765000,750000,27633,27,1
773000,750000,27634,26,0
781000,750000,27635,36,1
789000,750000,27636,40,0
797000,750000,27637,36,1
805000,750000,27638,38,0
813000,750000,27639,20,0
357000,742000,27878,33,0
365000,742000,27879,65,0
373000,742000,27880,62,13
381000,742000,27881,70,5
389000,742000,27882,71,7
397000,742000,27883,56,16
405000,742000,27884,61,12
413000,742000,27885,77,3
421000,742000,27886,62,13
429000,742000,27887,73,4
437000,742000,27888,78,2
445000,742000,27889,80,1
453000,742000,27890,77,3
461000,742000,27891,78,3
469000,742000,27892,73,1
477000,742000,27893,67,14
485000,742000,27894,66,8
493000,742000,27895,53,5
501000,742000,27896,31,3
509000,742000,27897,66,6
517000,742000,27898,62,13
525000,742000,27899,62,14
533000,742000,27900,68,18
541000,742000,27901,62,16
549000,742000,27902,74,13
557000,742000,27903,75,9
565000,742000,27904,66,22
573000,742000,27905,72,5
581000,742000,27906,65,1
589000,742000,27907,73,1
597000,742000,27908,76,7
605000,742000,27909,64,1
613000,742000,27910,67,0
621000,742000,27911,53,2
357000,734000,28174,17,1
365000,734000,28175,59,10
373000,734000,28176,32,43
381000,734000,28177,72,5
389000,734000,28178,50,30
397000,734000,28179,64,18
405000,734000,28180,70,5
413000,734000,28181,38,40
421000,734000,28182,18,60
429000,734000,28183,41,33
437000,734000,28184,48,32
445000,734000,28185,60,28
453000,734000,28186,64,27
461000,734000,28187,47,41
469000,734000,28188,54,19
477000,734000,28189,62,10
485000,734000,28190,55,16
493000,734000,28191,58,23
501000,734000,28192,70,13
509000,734000,28193,55,8
517000,734000,28194,49,18
525000,734000,28195,52,27
533000,734000,28196,64,23
541000,734000,28197,64,18
549000,734000,28198,75,9
557000,734000,28199,75,7
565000,734000,28200,68,12
573000,734000,28201,64,15
581000,734000,28202,65,6
589000,734000,28203,58,10
597000,734000,28204,61,3
605000,734000,28205,69,3
613000,734000,28206,70,0
621000,734000,28207,64,0
365000,726000,28471,31,40
373000,726000,28472,21,51
381000,726000,28473,59,9
389000,726000,28474,74,6
397000,726000,28475,70,5
405000,726000,28476,75,3
413000,726000,28477,36,40
421000,726000,28478,50,19
429000,726000,28479,72,9
437000,726000,28480,58,17
445000,726000,28481,52,20
453000,726000,28482,61,10
461000,726000,28483,68,6
469000,726000,28484,55,24
477000,726000,28485,55,14
485000,726000,28486,72,7
493000,726000,28487,75,1
501000,726000,28488,71,6
509000,726000,28489,54,9
517000,726000,28490,54,25
525000,726000,28491,52,30
533000,726000,28492,69,8
541000,726000,28493,74,13
549000,726000,28494,62,21
557000,726000,28495,73,9
565000,726000,28496,60,23
573000,726000,28497,66,8
581000,726000,28498,76,2
589000,726000,28499,74,10
597000,726000,28500,71,5
605000,726000,28501,73,2
613000,726000,28502,80,1
621000,726000,28503,51,8
365000,718000,28767,62,7
373000,718000,28768,66,9
381000,718000,28769,76,2
389000,718000,28770,56,12
397000,718000,28771,80,1
405000,718000,28772,78,1
413000,718000,28773,54,13
421000,718000,28774,51,21
429000,718000,28775,66,8
437000,718000,28776,51,16
445000,718000,28777,30,45
453000,718000,28778,54,18
461000,718000,28779,62,10
469000,718000,28780,41,32
477000,718000,28781,65,12
485000,718000,28782,56,23
493000,718000,28783,69,10
501000,718000,28784,75,10
509000,718000,28785,65,15
517000,718000,28786,69,7
525000,718000,28787,70,13
533000,718000,28788,34,16
541000,718000,28789,58,25
549000,718000,28790,67,19
557000,718000,28791,56,30
565000,718000,28792,76,9
573000,718000,28793,61,17
581000,718000,28794,75,4
589000,718000,28795,63,20
597000,718000,28796,76,3
605000,718000,28797,74,2
613000,718000,28798,79,4
621000,718000,28799,73,4
629000,718000,28800,3,0
365000,710000,29063,5,1
373000,710000,29064,38,1
381000,710000,29065,56,3
389000,710000,29066,65,0
397000,710000,29067,75,0
405000,710000,29068,74,6
413000,710000,29069,12,62
421000,710000,29070,12,60
429000,710000,29071,56,15
437000,710000,29072,60,8
445000,710000,29073,46,34
453000,710000,29074,67,17
461000,710000,29075,68,15
469000,710000,29076,73,13
477000,710000,29077,68,7
485000,710000,29078,61,19
493000,710000,29079,71,9
501000,710000,29080,35,46
509000,710000,29081,52,20
517000,710000,29082,47,27
525000,710000,29083,65,9
533000,710000,29084,68,19
541000,710000,29085,77,10
549000,710000,29086,74,18
557000,710000,29087,72,21
565000,710000,29088,75,2
573000,710000,29089,73,6
581000,710000,29090,66,4
589000,710000,29091,71,9
597000,710000,29092,70,8
605000,710000,29093,57,2
613000,710000,29094,73,11
621000,710000,29095,79,3
629000,710000,29096,4,0
389000,702000,29362,20,0
397000,702000,29363,68,1
405000,702000,29364,62,10
413000,702000,29365,22,53
421000,702000,29366,39,35
429000,702000,29367,6,70
437000,702000,29368,46,24
445000,702000,29369,59,22
453000,702000,29370,51,34
461000,702000,29371,76,10
469000,702000,29372,74,7
477000,702000,29373,37,43
485000,702000,29374,23,52
493000,702000,29375,61,17
501000,702000,29376,73,10
509000,702000,29377,30,53
517000,702000,29378,50,29
525000,702000,29379,57,16
533000,702000,29380,58,24
541000,702000,29381,78,0
549000,702000,29382,73,17
557000,702000,29383,65,14
565000,702000,29384,63,15
573000,702000,29385,62,13
581000,702000,29386,75,3
589000,702000,29387,74,5
597000,702000,29388,69,11
605000,702000,29389,71,16
613000,702000,29390,50,26
621000,702000,29391,56,22
629000,702000,29392,40,2
389000,694000,29658,3,0
397000,694000,29659,45,18
405000,694000,29660,11,62
413000,694000,29661,14,59
421000,694000,29662,56,15
429000,694000,29663,11,61
437000,694000,29664,28,51
445000,694000,29665,61,16
453000,694000,29666,63,13
461000,694000,29667,69,13
469000,694000,29668,77,5
477000,694000,29669,36,38
485000,694000,29670,31,41
493000,694000,29671,51,26
501000,694000,29672,68,20
509000,694000,29673,38,37
517000,694000,29674,39,43
525000,694000,29675,35,39
533000,694000,29676,3,72
541000,694000,29677,12,63
549000,694000,29678,26,56
557000,694000,29679,63,22
565000,694000,29680,60,18
573000,694000,29681,66,9
581000,694000,29682,68,7
589000,694000,29683,67,11
597000,694000,29684,62,7
605000,694000,29685,50,17
613000,694000,29686,14,57
621000,694000,29687,13,59
629000,694000,29688,27,2
397000,686000,29955,26,0
405000,686000,29956,29,17
413000,686000,29957,12,37
421000,686000,29958,46,7
429000,686000,29959,26,36
437000,686000,29960,25,49
445000,686000,29961,20,51
453000,686000,29962,35,34
461000,686000,29963,50,20
469000,686000,29964,58,8
477000,686000,29965,48,20
485000,686000,29966,18,56
493000,686000,29967,39,32
501000,686000,29968,52,21
509000,686000,29969,49,25
517000,686000,29970,47,29
525000,686000,29971,19,55
533000,686000,29972,13,63
541000,686000,29973,20,55
