"","x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
"3726",357000,1246000,9230,0,23,4,93,0
"3727",357000,1254000,8934,0,20,15,91,0
"3728",357000,1262000,8638,2,15,12,119,0
"3729",357000,1270000,8342,0,34,26,104,0
"3730",357000,1278000,8046,9,23,16,82,0
"3731",357000,1286000,7750,2,27,21,90,0
"3732",357000,1294000,7454,0,48,15,85,0
"3733",357000,1302000,7158,5,37,4,82,0
"3734",357000,1310000,6862,3,12,17,104,0
"3735",357000,1318000,6566,1,27,22,92,0
"3736",357000,1326000,6270,4,26,7,85,0
"3737",357000,1334000,5974,6,11,1,8,0
"3738",365000,710000,29063,1,9,0,0,0
"3739",365000,718000,28767,11,121,0,0,0
"3740",365000,726000,28471,80,62,0,0,0
"3741",365000,734000,28175,20,118,0,0,0
"3742",365000,742000,27879,0,130,0,0,0
"3743",365000,750000,27583,3,135,0,0,0
"3744",365000,758000,27287,5,127,0,0,0
"3745",365000,766000,26991,0,126,0,0,0
"3746",365000,774000,26695,1,37,0,0,0
"3747",365000,782000,26399,11,83,0,0,0
"3748",365000,790000,26103,3,137,0,0,0
"3749",365000,798000,25807,3,151,0,0,0
"3750",365000,806000,25511,18,134,0,0,0
"3751",365000,814000,25215,20,138,0,0,0
"3752",365000,822000,24919,14,122,0,0,0
"3753",365000,830000,24623,27,115,0,0,0
"3754",365000,838000,24327,20,119,2,1,0
"3755",365000,846000,24031,16,130,2,0,0
"3756",365000,854000,23735,17,133,0,0,0
"3757",365000,862000,23439,9,133,0,4,0
"3758",365000,870000,23143,21,123,0,0,0
"3759",365000,878000,22847,33,115,0,0,0
"3760",365000,886000,22551,26,118,0,0,0
"3761",365000,894000,22255,85,61,0,0,0
"3762",365000,902000,21959,108,38,0,0,0
"3763",365000,910000,21663,87,53,0,0,0
"3764",365000,918000,21367,57,85,0,2,0
"3765",365000,926000,21071,127,21,0,0,0
"3766",365000,934000,20775,136,6,4,0,0
"3767",365000,942000,20479,92,32,2,22,0
"3768",365000,950000,20183,6,60,2,82,0
"3769",365000,958000,19887,22,84,10,28,0
"3770",365000,966000,19591,25,29,6,82,0
"3771",365000,974000,19295,2,116,5,15,0
"3772",365000,982000,18999,6,82,26,38,0
"3773",365000,990000,18703,2,98,12,42,0
"3774",365000,998000,18407,1,87,25,19,0
"3775",365000,1006000,18111,0,79,20,47,0
"3776",365000,1014000,17815,2,101,11,34,0
"3777",365000,1022000,17519,0,112,0,38,0
"3778",365000,1030000,17223,0,95,2,55,0
"3779",365000,1038000,16927,0,125,2,25,0
"3780",365000,1046000,16631,0,118,7,21,0
"3781",365000,1054000,16335,2,88,6,48,0
"3782",365000,1062000,16039,0,77,7,32,0
"3783",365000,1070000,15743,1,51,8,32,0
"3784",365000,1078000,15447,2,61,10,85,0
"3785",365000,1086000,15151,0,50,9,83,0
"3786",365000,1094000,14855,0,64,16,68,0
"3787",365000,1102000,14559,0,63,23,60,0
"3788",365000,1110000,14263,4,71,7,52,0
"3789",365000,1118000,13967,4,13,1,114,0
"3790",365000,1126000,13671,8,2,0,132,0
"3791",365000,1134000,13375,30,13,0,113,0
"3792",365000,1142000,13079,0,54,2,92,0
"3793",365000,1150000,12783,0,96,10,42,0
"3794",365000,1158000,12487,4,48,6,88,0
"3795",365000,1166000,12191,0,11,0,41,0
"3796",365000,1198000,11007,0,23,0,59,0
"3797",365000,1206000,10711,0,53,1,102,0
"3798",365000,1214000,10415,0,51,9,88,0
"3799",365000,1222000,10119,2,39,23,74,0
"3800",365000,1230000,9823,0,22,24,94,0
"3801",365000,1238000,9527,0,40,26,94,0
"3802",365000,1246000,9231,0,16,18,102,0
"3803",365000,1254000,8935,4,5,44,87,0
"3804",365000,1262000,8639,3,11,50,72,0
"3805",365000,1270000,8343,1,11,21,111,0
"3806",365000,1278000,8047,4,15,17,88,0
"3807",365000,1286000,7751,10,46,27,61,0
"3808",365000,1294000,7455,17,43,10,62,0
"3809",365000,1302000,7159,8,20,23,103,0
"3810",365000,1310000,6863,0,28,7,81,0
"3811",365000,1318000,6567,12,10,13,105,0
"3812",365000,1326000,6271,4,10,8,52,0
"3813",373000,710000,29064,1,75,0,0,0
"3814",373000,718000,28768,14,128,0,0,0
"3815",373000,726000,28472,100,40,0,0,0
"3816",373000,734000,28176,83,61,0,0,0
"3817",373000,742000,27880,25,123,0,0,0
"3818",373000,750000,27584,3,135,0,0,0
"3819",373000,758000,27288,4,130,0,0,0
"3820",373000,766000,26992,5,123,0,0,0
"3821",373000,774000,26696,1,143,0,0,0
"3822",373000,782000,26400,6,130,0,0,0
"3823",373000,790000,26104,19,131,0,0,0
"3824",373000,798000,25808,48,100,0,0,0
"3825",373000,806000,25512,38,106,0,0,0
"3826",373000,814000,25216,15,135,0,0,0
"3827",373000,822000,24920,38,100,0,0,0
"3828",373000,830000,24624,14,128,0,0,0
"3829",373000,838000,24328,38,98,0,0,0
"3830",373000,846000,24032,23,119,3,1,0
"3831",373000,854000,23736,5,139,0,0,0
"3832",373000,862000,23440,12,130,0,4,0
"3833",373000,870000,23144,21,123,0,0,0
"3834",373000,878000,22848,70,70,0,0,0
"3835",373000,886000,22552,48,84,0,0,0
"3836",373000,894000,22256,56,86,0,2,0
"3837",373000,902000,21960,96,40,0,0,0
"3838",373000,910000,21664,118,28,2,0,0
"3839",373000,918000,21368,78,60,2,8,0
"3840",373000,926000,21072,125,23,0,2,0
"3841",373000,934000,20776,120,19,0,5,0
"3842",373000,942000,20480,28,49,0,65,0
"3843",373000,950000,20184,6,106,1,35,0
"3844",373000,958000,19888,5,72,8,61,0
"3845",373000,966000,19592,8,64,14,60,0
"3846",373000,974000,19296,0,106,16,26,0
"3847",373000,982000,19000,4,108,14,26,0
"3848",373000,990000,18704,1,100,10,39,0
"3849",373000,998000,18408,0,62,23,61,0
"3850",373000,1006000,18112,0,42,31,65,0
"3851",373000,1014000,17816,0,71,17,54,0
"3852",373000,1022000,17520,0,96,4,46,0
"3853",373000,1030000,17224,0,125,4,9,0
"3854",373000,1038000,16928,0,131,0,21,0
"3855",373000,1046000,16632,0,121,6,23,0
"3856",373000,1054000,16336,0,88,8,56,0
"3857",373000,1062000,16040,1,107,3,35,0
"3858",373000,1070000,15744,4,80,2,42,0
"3859",373000,1078000,15448,0,89,2,51,0
"3860",373000,1086000,15152,1,76,4,67,0
"3861",373000,1094000,14856,2,66,13,67,0
"3862",373000,1102000,14560,2,62,11,69,0
"3863",373000,1110000,14264,0,61,4,85,0
"3864",373000,1118000,13968,1,28,0,113,0
"3865",373000,1126000,13672,1,11,0,138,0
"3866",373000,1134000,13376,2,34,0,124,0
"3867",373000,1142000,13080,0,41,8,91,0
"3868",373000,1150000,12784,0,59,9,80,0
"3869",373000,1158000,12488,0,57,6,87,0
"3870",373000,1166000,12192,0,38,1,31,0
"3871",373000,1198000,11008,0,0,0,2,0
"3872",373000,1206000,10712,0,40,1,89,0
"3873",373000,1214000,10416,1,53,5,91,0
"3874",373000,1222000,10120,1,49,11,89,0
"3875",373000,1230000,9824,0,37,15,78,0
"3876",373000,1238000,9528,0,22,26,98,0
"3877",373000,1246000,9232,2,19,18,101,0
"3878",373000,1254000,8936,2,12,23,113,0
"3879",373000,1262000,8640,2,13,23,92,0
"3880",373000,1270000,8344,7,28,14,95,0
"3881",373000,1278000,8048,2,24,14,106,0
"3882",373000,1286000,7752,6,22,21,93,0
"3883",373000,1294000,7456,0,28,6,102,0
"3884",373000,1302000,7160,8,36,20,74,0
"3885",373000,1310000,6864,0,20,3,67,0
"3886",373000,1318000,6568,0,9,5,48,0
"3887",373000,1326000,6272,4,4,0,12,0
"3888",381000,710000,29065,3,109,0,0,0
"3889",381000,718000,28769,2,150,0,0,0
"3890",381000,726000,28473,14,114,0,0,0
"3891",381000,734000,28177,8,142,0,0,0
"3892",381000,742000,27881,10,140,0,0,0
"3893",381000,750000,27585,3,131,0,0,0
"3894",381000,758000,27289,7,133,0,0,0
"3895",381000,766000,26993,20,112,0,0,0
"3896",381000,774000,26697,19,121,0,0,0
"3897",381000,782000,26401,25,121,0,0,0
"3898",381000,790000,26105,20,118,0,0,0
"3899",381000,798000,25809,56,90,0,0,0
"3900",381000,806000,25513,65,81,0,0,0
"3901",381000,814000,25217,32,114,0,0,0
"3902",381000,822000,24921,31,116,0,1,0
"3903",381000,830000,24625,33,111,0,0,0
"3904",381000,838000,24329,7,133,0,0,0
"3905",381000,846000,24033,12,128,0,2,0
"3906",381000,854000,23737,2,147,0,1,0
"3907",381000,862000,23441,2,112,0,32,0
"3908",381000,870000,23145,5,131,0,8,0
"3909",381000,878000,22849,16,126,2,0,0
"3910",381000,886000,22553,24,115,2,5,0
"3911",381000,894000,22257,19,101,5,13,0
"3912",381000,902000,21961,118,27,0,3,0
"3913",381000,910000,21665,122,18,0,2,0
"3914",381000,918000,21369,83,30,10,19,0
"3915",381000,926000,21073,37,62,22,19,0
"3916",381000,934000,20777,11,67,12,54,0
"3917",381000,942000,20481,4,42,7,89,0
"3918",381000,950000,20185,0,112,6,28,0
"3919",381000,958000,19889,0,140,0,6,0
"3920",381000,966000,19593,0,136,1,11,0
"3921",381000,974000,19297,0,128,2,18,0
"3922",381000,982000,19001,1,108,12,27,0
"3923",381000,990000,18705,1,76,11,58,0
"3924",381000,998000,18409,0,74,0,64,0
"3925",381000,1006000,18113,0,68,8,72,0
"3926",381000,1014000,17817,0,60,22,60,0
"3927",381000,1022000,17521,0,66,12,66,0
"3928",381000,1030000,17225,0,84,12,46,0
"3929",381000,1038000,16929,0,74,8,62,0
"3930",381000,1046000,16633,0,66,22,52,0
"3931",381000,1054000,16337,0,90,11,45,0
"3932",381000,1062000,16041,3,89,11,45,0
"3933",381000,1070000,15745,5,30,18,89,0
"3934",381000,1078000,15449,2,46,14,80,0
"3935",381000,1086000,15153,0,74,6,48,0
"3936",381000,1094000,14857,1,105,0,38,0
"3937",381000,1102000,14561,4,79,9,52,0
"3938",381000,1110000,14265,0,106,1,29,0
"3939",381000,1118000,13969,0,95,2,51,0
"3940",381000,1126000,13673,0,92,7,51,0
"3941",381000,1134000,13377,0,88,3,61,0
"3942",381000,1142000,13081,6,48,1,87,0
"3943",381000,1150000,12785,7,33,2,108,0
"3944",381000,1158000,12489,1,70,0,87,0
"3945",381000,1166000,12193,0,70,3,47,0
"3946",381000,1174000,11897,0,2,0,0,0
"3947",381000,1206000,10713,0,7,1,28,0
"3948",381000,1214000,10417,0,30,6,106,0
"3949",381000,1222000,10121,0,47,4,95,0
"3950",381000,1230000,9825,0,36,10,104,0
"3951",381000,1238000,9529,0,61,25,58,0
"3952",381000,1246000,9233,0,33,31,82,0
"3953",381000,1254000,8937,0,29,24,91,0
"3954",381000,1262000,8641,3,29,22,86,0
"3955",381000,1270000,8345,12,33,4,105,0
"3956",381000,1278000,8049,7,17,27,93,0
"3957",381000,1286000,7753,23,9,14,82,0
"3958",381000,1294000,7457,1,20,14,83,0
"3959",381000,1302000,7161,12,33,21,54,0
"3960",381000,1310000,6865,4,16,2,24,0
"3961",381000,1318000,6569,0,0,0,2,0
"3962",389000,694000,29658,0,6,0,0,0
"3963",389000,702000,29362,0,40,0,0,0
"3964",389000,710000,29066,0,130,0,0,0
"3965",389000,718000,28770,23,111,0,0,0
"3966",389000,726000,28474,9,145,0,0,0
"3967",389000,734000,28178,57,97,0,0,0
"3968",389000,742000,27882,12,140,0,0,0
"3969",389000,750000,27586,3,135,0,0,0
"3970",389000,758000,27290,4,122,0,0,0
"3971",389000,766000,26994,1,135,0,0,0
"3972",389000,774000,26698,1,145,0,0,0
"3973",389000,782000,26402,1,143,0,0,0
"3974",389000,790000,26106,19,121,0,0,0
"3975",389000,798000,25810,19,123,0,0,0
"3976",389000,806000,25514,15,137,0,0,0
"3977",389000,814000,25218,34,110,0,0,0
"3978",389000,822000,24922,11,134,0,1,0
"3979",389000,830000,24626,10,128,0,0,0
"3980",389000,838000,24330,8,138,0,0,0
"3981",389000,846000,24034,3,134,0,5,0
"3982",389000,854000,23738,1,141,0,0,0
"3983",389000,862000,23442,1,124,0,21,0
"3984",389000,870000,23146,1,102,0,29,0
"3985",389000,878000,22850,3,111,0,14,0
"3986",389000,886000,22554,5,135,0,6,0
"3987",389000,894000,22258,28,103,4,9,0
"3988",389000,902000,21962,54,80,7,1,0
"3989",389000,910000,21666,93,39,8,8,0
"3990",389000,918000,21370,59,79,8,0,0
"3991",389000,926000,21074,14,67,13,50,0
"3992",389000,934000,20778,3,43,6,92,0
"3993",389000,942000,20482,2,87,1,56,0
"3994",389000,950000,20186,0,129,9,12,0
"3995",389000,958000,19890,0,141,2,3,0
"3996",389000,966000,19594,0,128,5,13,0
"3997",389000,974000,19298,0,107,7,34,0
"3998",389000,982000,19002,0,103,11,38,0
"3999",389000,990000,18706,0,102,17,27,0
"4000",389000,998000,18410,0,80,10,54,0
"4001",389000,1006000,18114,0,74,22,44,0
"4002",389000,1014000,17818,0,50,37,55,0
"4003",389000,1022000,17522,0,61,19,60,0
"4004",389000,1030000,17226,0,83,20,41,0
"4005",389000,1038000,16930,0,67,21,60,0
"4006",389000,1046000,16634,0,61,21,66,0
"4007",389000,1054000,16338,0,59,13,72,0
"4008",389000,1062000,16042,0,107,10,27,0
"4009",389000,1070000,15746,1,39,20,74,0
"4010",389000,1078000,15450,5,56,20,71,0
"4011",389000,1086000,15154,0,74,30,38,0
"4012",389000,1094000,14858,1,77,13,47,0
"4013",389000,1102000,14562,1,66,14,69,0
"4014",389000,1110000,14266,0,92,0,40,0
"4015",389000,1118000,13970,0,81,9,50,0
"4016",389000,1126000,13674,1,45,13,83,0
"4017",389000,1134000,13378,0,59,11,82,0
"4018",389000,1142000,13082,2,29,0,117,0
"4019",389000,1150000,12786,8,27,0,117,0
"4020",389000,1158000,12490,0,61,2,87,0
"4021",389000,1166000,12194,2,78,0,70,0
"4022",389000,1174000,11898,0,8,0,18,0
"4023",389000,1214000,10418,0,12,2,42,0
"4024",389000,1222000,10122,0,57,8,81,0
"4025",389000,1230000,9826,5,63,9,87,0
"4026",389000,1238000,9530,0,26,12,104,0
"4027",389000,1246000,9234,0,20,20,88,0
"4028",389000,1254000,8938,0,43,13,86,0
"4029",389000,1262000,8642,5,55,3,85,0
"4030",389000,1270000,8346,19,36,14,91,0
"4031",389000,1278000,8050,0,24,19,103,0
"4032",389000,1286000,7754,6,36,14,82,0
"4033",389000,1294000,7458,15,16,12,85,0
"4034",389000,1302000,7162,21,25,5,69,0
"4035",389000,1310000,6866,6,7,5,20,0
"4036",397000,686000,29955,0,52,0,0,0
"4037",397000,694000,29659,34,88,0,0,0
"4038",397000,702000,29363,1,135,0,0,0
"4039",397000,710000,29067,0,150,0,0,0
"4040",397000,718000,28771,1,159,0,0,0
"4041",397000,726000,28475,7,137,0,0,0
"4042",397000,734000,28179,33,125,0,0,0
"4043",397000,742000,27883,32,112,0,0,0
"4044",397000,750000,27587,0,148,0,0,0
"4045",397000,758000,27291,19,109,0,0,0
"4046",397000,766000,26995,3,137,0,0,0
"4047",397000,774000,26699,3,145,0,0,0
"4048",397000,782000,26403,3,143,0,0,0
"4049",397000,790000,26107,1,145,0,0,0
"4050",397000,798000,25811,11,137,0,0,0
"4051",397000,806000,25515,2,152,0,0,0
"4052",397000,814000,25219,0,149,0,1,0
"4053",397000,822000,24923,4,139,0,1,0
"4054",397000,830000,24627,10,130,0,0,0
"4055",397000,838000,24331,5,138,0,3,0
"4056",397000,846000,24035,6,81,2,49,0
"4057",397000,854000,23739,2,126,2,14,0
"4058",397000,862000,23443,1,101,0,46,0
"4059",397000,870000,23147,0,111,3,26,0
"4060",397000,878000,22851,5,23,18,106,0
"4061",397000,886000,22555,12,26,3,97,0
"4062",397000,894000,22259,16,75,2,43,0
"4063",397000,902000,21963,17,52,8,67,0
"4064",397000,910000,21667,5,63,23,53,0
"4065",397000,918000,21371,6,63,38,39,0
"4066",397000,926000,21075,1,73,20,46,0
"4067",397000,934000,20779,0,41,1,106,0
"4068",397000,942000,20483,4,89,10,45,0
"4069",397000,950000,20187,1,114,0,35,0
"4070",397000,958000,19891,0,137,6,7,0
"4071",397000,966000,19595,1,108,9,24,0
"4072",397000,974000,19299,0,73,9,62,0
"4073",397000,982000,19003,0,99,5,54,0
"4074",397000,990000,18707,0,99,13,34,0
"4075",397000,998000,18411,0,81,15,36,0
"4076",397000,1006000,18115,1,83,12,42,0
"4077",397000,1014000,17819,0,80,20,46,0
"4078",397000,1022000,17523,0,87,12,43,0
"4079",397000,1030000,17227,0,79,16,53,0
"4080",397000,1038000,16931,0,71,16,53,0
"4081",397000,1046000,16635,1,64,9,74,0
"4082",397000,1054000,16339,1,39,17,79,0
"4083",397000,1062000,16043,0,66,20,62,0
"4084",397000,1070000,15747,0,54,22,70,0
"4085",397000,1078000,15451,0,66,10,72,0
"4086",397000,1086000,15155,0,56,29,49,0
"4087",397000,1094000,14859,2,55,21,62,0
"4088",397000,1102000,14563,2,58,11,55,0
"4089",397000,1110000,14267,9,67,14,58,0
"4090",397000,1118000,13971,4,52,10,82,0
"4091",397000,1126000,13675,2,35,24,87,0
"4092",397000,1134000,13379,0,61,8,85,0
"4093",397000,1142000,13083,0,52,1,99,0
"4094",397000,1150000,12787,0,45,0,105,0
"4095",397000,1158000,12491,4,22,0,128,0
"4096",397000,1166000,12195,2,86,0,62,0
"4097",397000,1174000,11899,0,28,2,30,0
"4098",397000,1222000,10123,0,15,3,46,0
"4099",397000,1230000,9827,0,79,6,65,0
"4100",397000,1238000,9531,0,61,5,80,0
"4101",397000,1246000,9235,0,21,16,107,0
"4102",397000,1254000,8939,0,36,20,88,0
"4103",397000,1262000,8643,5,48,4,87,0
"4104",397000,1270000,8347,23,26,26,101,0
"4105",397000,1278000,8051,14,35,21,72,0
"4106",397000,1286000,7755,7,28,22,87,0
"4107",397000,1294000,7459,18,27,19,74,0
"4108",397000,1302000,7163,32,22,3,73,0
"4109",397000,1310000,6867,5,6,0,35,0
"4110",405000,686000,29956,28,52,0,0,0
"4111",405000,694000,29660,123,21,0,0,0
"4112",405000,702000,29364,16,119,0,1,0
"4113",405000,710000,29068,8,144,0,0,0
"4114",405000,718000,28772,1,155,0,0,0
"4115",405000,726000,28476,3,147,0,0,0
"4116",405000,734000,28180,10,140,0,0,0
"4117",405000,742000,27884,23,121,0,0,0
"4118",405000,750000,27588,2,136,0,0,0
"4119",405000,758000,27292,3,139,0,0,0
"4120",405000,766000,26996,9,131,0,0,0
"4121",405000,774000,26700,0,150,0,0,0
"4122",405000,782000,26404,3,155,0,0,0
"4123",405000,790000,26108,0,146,0,0,0
"4124",405000,798000,25812,2,136,0,0,0
"4125",405000,806000,25516,0,151,0,1,0
"4126",405000,814000,25220,0,154,0,4,0
"4127",405000,822000,24924,6,140,0,0,0
"4128",405000,830000,24628,21,121,0,0,0
"4129",405000,838000,24332,2,146,0,0,0
"4130",405000,846000,24036,2,68,1,69,0
"4131",405000,854000,23740,3,39,6,96,0
"4132",405000,862000,23444,2,54,0,94,0
"4133",405000,870000,23148,3,21,3,117,0
"4134",405000,878000,22852,3,25,10,104,0
"4135",405000,886000,22556,3,8,18,113,0
"4136",405000,894000,22260,19,8,6,111,0
"4137",405000,902000,21964,2,33,8,101,0
"4138",405000,910000,21668,2,36,11,97,0
"4139",405000,918000,21372,0,69,14,65,0
"4140",405000,926000,21076,0,84,11,51,0
"4141",405000,934000,20780,0,77,5,62,0
"4142",405000,942000,20484,0,111,3,32,0
"4143",405000,950000,20188,0,135,0,13,0
"4144",405000,958000,19892,0,140,0,8,0
"4145",405000,966000,19596,0,88,8,54,0
"4146",405000,974000,19300,0,72,11,63,0
"4147",405000,982000,19004,0,64,10,80,0
"4148",405000,990000,18708,0,64,13,67,0
"4149",405000,998000,18412,0,85,5,58,0
"4150",405000,1006000,18116,0,86,7,55,0
"4151",405000,1014000,17820,0,87,10,49,0
"4152",405000,1022000,17524,0,75,9,60,0
"4153",405000,1030000,17228,0,67,13,58,0
"4154",405000,1038000,16932,0,85,8,57,0
"4155",405000,1046000,16636,0,72,8,68,0
"4156",405000,1054000,16340,1,93,14,44,0
"4157",405000,1062000,16044,1,61,12,66,0
"4158",405000,1070000,15748,1,58,16,65,0
"4159",405000,1078000,15452,1,46,30,85,0
"4160",405000,1086000,15156,0,52,26,64,0
"4161",405000,1094000,14860,0,29,17,86,0
"4162",405000,1102000,14564,0,67,13,66,0
"4163",405000,1110000,14268,0,80,4,60,0
"4164",405000,1118000,13972,0,47,17,84,0
"4165",405000,1126000,13676,0,57,1,82,0
"4166",405000,1134000,13380,2,62,2,88,0
"4167",405000,1142000,13084,2,54,3,93,0
"4168",405000,1150000,12788,8,45,0,93,0
"4169",405000,1158000,12492,27,22,0,99,0
"4170",405000,1166000,12196,1,68,1,78,0
"4171",405000,1174000,11900,0,32,2,58,0
"4172",405000,1182000,11604,0,1,0,1,0
"4173",405000,1230000,9828,0,28,0,32,0
"4174",405000,1238000,9532,0,51,3,94,0
"4175",405000,1246000,9236,0,38,1,111,0
"4176",405000,1254000,8940,0,53,8,81,0
"4177",405000,1262000,8644,2,46,20,74,0
"4178",405000,1270000,8348,8,33,18,87,0
"4179",405000,1278000,8052,2,62,17,63,0
"4180",405000,1286000,7756,4,42,14,90,0
"4181",405000,1294000,7460,30,37,11,64,0
"4182",405000,1302000,7164,6,32,10,68,0
"4183",405000,1310000,6868,0,10,1,33,0
"4184",413000,686000,29957,69,19,0,0,0
"4185",413000,694000,29661,117,27,0,0,0
"4186",413000,702000,29365,103,41,0,0,0
"4187",413000,710000,29069,121,21,0,0,0
"4188",413000,718000,28773,22,104,0,0,0
"4189",413000,726000,28477,77,69,0,0,0
"4190",413000,734000,28181,77,73,0,0,0
"4191",413000,742000,27885,3,149,0,2,0
"4192",413000,750000,27589,3,139,0,0,0
"4193",413000,758000,27293,15,113,0,18,0
"4194",413000,766000,26997,1,123,0,0,0
"4195",413000,774000,26701,1,135,0,0,0
"4196",413000,782000,26405,7,137,0,0,0
"4197",413000,790000,26109,1,143,0,0,0
"4198",413000,798000,25813,2,142,0,0,0
"4199",413000,806000,25517,1,144,0,1,0
"4200",413000,814000,25221,0,146,0,4,0
"4201",413000,822000,24925,1,139,0,6,0
"4202",413000,830000,24629,3,141,0,4,0
"4203",413000,838000,24333,2,140,0,0,0
"4204",413000,846000,24037,3,144,0,5,0
"4205",413000,854000,23741,4,123,1,14,0
"4206",413000,862000,23445,0,120,1,31,0
"4207",413000,870000,23149,2,26,3,111,0
"4208",413000,878000,22853,2,32,28,90,0
"4209",413000,886000,22557,9,13,33,91,0
"4210",413000,894000,22261,1,9,17,121,0
"4211",413000,902000,21965,11,53,17,61,0
"4212",413000,910000,21669,2,112,2,28,0
"4213",413000,918000,21373,0,122,3,23,0
"4214",413000,926000,21077,0,108,0,34,0
"4215",413000,934000,20781,0,128,0,18,0
"4216",413000,942000,20485,0,122,0,18,0
"4217",413000,950000,20189,1,121,0,28,0
"4218",413000,958000,19893,0,140,2,6,0
"4219",413000,966000,19597,1,83,5,59,0
"4220",413000,974000,19301,0,59,7,90,0
"4221",413000,982000,19005,0,49,18,73,0
"4222",413000,990000,18709,0,78,6,66,0
"4223",413000,998000,18413,0,76,13,63,0
"4224",413000,1006000,18117,2,86,2,54,0
"4225",413000,1014000,17821,0,91,5,56,0
"4226",413000,1022000,17525,0,85,10,49,0
"4227",413000,1030000,17229,0,76,12,54,0
"4228",413000,1038000,16933,0,65,18,63,0
"4229",413000,1046000,16637,0,59,33,54,0
"4230",413000,1054000,16341,2,62,23,55,0
"4231",413000,1062000,16045,0,42,18,86,0
"4232",413000,1070000,15749,1,30,35,92,0
"4233",413000,1078000,15453,0,35,32,77,0
"4234",413000,1086000,15157,4,26,16,100,0
"4235",413000,1094000,14861,0,54,13,83,0
"4236",413000,1102000,14565,0,46,30,70,0
"4237",413000,1110000,14269,0,64,11,73,0
"4238",413000,1118000,13973,0,55,0,89,0
"4239",413000,1126000,13677,0,40,11,97,0
"4240",413000,1134000,13381,0,60,12,78,0
"4241",413000,1142000,13085,0,38,8,52,0
"4242",413000,1150000,12789,0,41,0,87,0
"4243",413000,1158000,12493,0,46,0,104,0
"4244",413000,1166000,12197,0,63,1,88,0
"4245",413000,1174000,11901,0,61,1,88,0
"4246",413000,1182000,11605,0,17,0,29,0
"4247",413000,1190000,11309,0,0,0,2,0
"4248",413000,1238000,9533,0,36,0,52,0
"4249",413000,1246000,9237,0,51,6,89,0
"4250",413000,1254000,8941,2,74,5,59,0
"4251",413000,1262000,8645,1,57,3,67,0
"4252",413000,1270000,8349,13,42,5,76,0
"4253",413000,1278000,8053,4,44,18,66,0
"4254",413000,1286000,7757,3,53,25,69,0
"4255",413000,1294000,7461,21,60,7,42,0
"4256",413000,1302000,7165,38,43,5,40,0
"4257",413000,1310000,6869,10,20,0,66,0
"4258",413000,1318000,6573,2,4,0,14,0
"4259",421000,686000,29958,14,92,0,0,0
"4260",421000,694000,29662,23,105,0,0,0
"4261",421000,702000,29366,67,75,0,0,0
"4262",421000,710000,29070,119,23,0,0,0
"4263",421000,718000,28774,38,98,0,0,0
"4264",421000,726000,28478,37,99,0,0,0
"4265",421000,734000,28182,117,33,0,0,0
"4266",421000,742000,27886,24,122,0,0,0
"4267",421000,750000,27590,3,155,0,0,0
"4268",421000,758000,27294,13,131,0,2,0
"4269",421000,766000,26998,2,126,0,0,0
"4270",421000,774000,26702,2,129,0,1,0
"4271",421000,782000,26406,0,144,0,0,0
"4272",421000,790000,26110,1,127,0,0,0
"4273",421000,798000,25814,1,145,0,0,0
"4274",421000,806000,25518,0,143,0,1,0
"4275",421000,814000,25222,0,152,0,0,0
"4276",421000,822000,24926,0,146,0,0,0
"4277",421000,830000,24630,2,134,0,0,0
"4278",421000,838000,24334,4,138,0,0,0
"4279",421000,846000,24038,1,113,10,12,0
"4280",421000,854000,23742,3,85,24,26,0
"4281",421000,862000,23446,0,82,20,40,0
"4282",421000,870000,23150,0,38,13,91,0
"4283",421000,878000,22854,0,53,8,83,0
"4284",421000,886000,22558,1,15,14,112,0
"4285",421000,894000,22262,2,17,23,102,0
"4286",421000,902000,21966,5,61,28,46,0
"4287",421000,910000,21670,1,127,6,12,0
"4288",421000,918000,21374,0,131,0,17,0
"4289",421000,926000,21078,0,127,0,17,0
"4290",421000,934000,20782,0,126,0,20,0
"4291",421000,942000,20486,0,115,0,27,0
"4292",421000,950000,20190,0,117,0,27,0
"4293",421000,958000,19894,0,124,0,20,0
"4294",421000,966000,19598,0,98,7,43,0
"4295",421000,974000,19302,0,37,15,98,0
"4296",421000,982000,19006,1,39,9,89,0
"4297",421000,990000,18710,0,48,6,88,0
"4298",421000,998000,18414,1,59,27,59,0
"4299",421000,1006000,18118,0,76,7,61,0
"4300",421000,1014000,17822,0,70,14,58,0
"4301",421000,1022000,17526,0,86,9,49,0
"4302",421000,1030000,17230,0,67,16,59,0
"4303",421000,1038000,16934,0,63,21,62,0
"4304",421000,1046000,16638,0,59,29,52,0
"4305",421000,1054000,16342,2,59,18,59,0
"4306",421000,1062000,16046,0,63,16,77,0
"4307",421000,1070000,15750,0,65,10,91,0
"4308",421000,1078000,15454,1,40,10,101,0
"4309",421000,1086000,15158,0,32,22,96,0
"4310",421000,1094000,14862,0,36,15,95,0
"4311",421000,1102000,14566,4,74,24,50,0
"4312",421000,1110000,14270,1,63,0,76,0
"4313",421000,1118000,13974,0,50,0,98,0
"4314",421000,1126000,13678,2,37,22,89,0
"4315",421000,1134000,13382,4,53,26,73,0
"4316",421000,1142000,13086,0,32,17,61,0
"4317",421000,1150000,12790,0,7,0,15,0
"4318",421000,1158000,12494,0,13,2,23,0
