"x","y","cell","points"
597000,870000,23172,42
605000,870000,23173,68
613000,870000,23174,76
621000,870000,23175,77
629000,870000,23176,74
637000,870000,23177,76
645000,870000,23178,75
653000,870000,23179,78
661000,870000,23180,11
757000,870000,23192,10
765000,870000,23193,56
773000,870000,23194,62
781000,870000,23195,60
789000,870000,23196,68
797000,870000,23197,67
805000,870000,23198,72
813000,870000,23199,73
821000,870000,23200,70
829000,870000,23201,72
837000,870000,23202,73
845000,870000,23203,75
853000,870000,23204,73
861000,870000,23205,71
869000,870000,23206,69
877000,870000,23207,55
885000,870000,23208,59
893000,870000,23209,75
901000,870000,23210,66
909000,870000,23211,68
917000,870000,23212,62
925000,870000,23213,74
933000,870000,23214,72
941000,870000,23215,68
949000,870000,23216,70
957000,870000,23217,59
965000,870000,23218,69
973000,870000,23219,71
981000,870000,23220,71
989000,870000,23221,62
997000,870000,23222,2
-59000,862000,23386,59
-51000,862000,23387,76
-43000,862000,23388,74
-35000,862000,23389,74
-27000,862000,23390,75
-19000,862000,23391,74
-11000,862000,23392,74
-3000,862000,23393,68
5000,862000,23394,63
13000,862000,23395,71
21000,862000,23396,78
29000,862000,23397,67
37000,862000,23398,61
45000,862000,23399,69
53000,862000,23400,72
61000,862000,23401,71
69000,862000,23402,75
77000,862000,23403,71
85000,862000,23404,71
93000,862000,23405,64
101000,862000,23406,57
109000,862000,23407,67
117000,862000,23408,74
125000,862000,23409,71
133000,862000,23410,57
141000,862000,23411,63
149000,862000,23412,52
157000,862000,23413,69
165000,862000,23414,79
173000,862000,23415,68
181000,862000,23416,76
189000,862000,23417,72
197000,862000,23418,68
205000,862000,23419,67
213000,862000,23420,67
221000,862000,23421,76
229000,862000,23422,70
237000,862000,23423,74
245000,862000,23424,80
253000,862000,23425,73
261000,862000,23426,73
269000,862000,23427,74
277000,862000,23428,75
285000,862000,23429,75
293000,862000,23430,82
301000,862000,23431,74
309000,862000,23432,74
317000,862000,23433,75
325000,862000,23434,75
333000,862000,23435,70
341000,862000,23436,70
349000,862000,23437,75
357000,862000,23438,74
365000,862000,23439,76
373000,862000,23440,76
381000,862000,23441,76
389000,862000,23442,75
397000,862000,23443,76
405000,862000,23444,76
413000,862000,23445,77
421000,862000,23446,73
429000,862000,23447,72
437000,862000,23448,75
445000,862000,23449,75
453000,862000,23450,76
461000,862000,23451,73
469000,862000,23452,69
477000,862000,23453,75
485000,862000,23454,75
493000,862000,23455,75
501000,862000,23456,75
509000,862000,23457,74
517000,862000,23458,75
525000,862000,23459,73
533000,862000,23460,73
541000,862000,23461,75
549000,862000,23462,70
557000,862000,23463,61
565000,862000,23464,74
573000,862000,23465,76
581000,862000,23466,65
589000,862000,23467,48
597000,862000,23468,73
605000,862000,23469,78
613000,862000,23470,79
621000,862000,23471,75
629000,862000,23472,74
637000,862000,23473,76
645000,862000,23474,75
653000,862000,23475,75
661000,862000,23476,21
757000,862000,23488,35
765000,862000,23489,65
773000,862000,23490,64
781000,862000,23491,63
789000,862000,23492,68
797000,862000,23493,71
805000,862000,23494,73
813000,862000,23495,69
821000,862000,23496,70
829000,862000,23497,73
837000,862000,23498,68
845000,862000,23499,66
853000,862000,23500,73
861000,862000,23501,77
869000,862000,23502,69
877000,862000,23503,56
885000,862000,23504,28
893000,862000,23505,71
901000,862000,23506,73
909000,862000,23507,75
917000,862000,23508,63
925000,862000,23509,68
933000,862000,23510,65
941000,862000,23511,65
949000,862000,23512,76
957000,862000,23513,74
965000,862000,23514,60
973000,862000,23515,69
981000,862000,23516,62
989000,862000,23517,39
-59000,854000,23682,8
-51000,854000,23683,19
-43000,854000,23684,31
-35000,854000,23685,44
-27000,854000,23686,60
-19000,854000,23687,69
-11000,854000,23688,74
-3000,854000,23689,72
5000,854000,23690,64
13000,854000,23691,64
21000,854000,23692,68
29000,854000,23693,69
37000,854000,23694,72
45000,854000,23695,69
53000,854000,23696,71
61000,854000,23697,72
69000,854000,23698,77
77000,854000,23699,63
85000,854000,23700,66
93000,854000,23701,62
101000,854000,23702,59
109000,854000,23703,62
117000,854000,23704,75
125000,854000,23705,73
133000,854000,23706,69
141000,854000,23707,56
149000,854000,23708,67
157000,854000,23709,69
165000,854000,23710,75
173000,854000,23711,58
181000,854000,23712,63
189000,854000,23713,63
197000,854000,23714,55
205000,854000,23715,72
213000,854000,23716,73
221000,854000,23717,85
229000,854000,23718,82
237000,854000,23719,88
245000,854000,23720,93
253000,854000,23721,88
261000,854000,23722,85
269000,854000,23723,80
277000,854000,23724,75
285000,854000,23725,74
293000,854000,23726,82
301000,854000,23727,74
309000,854000,23728,74
317000,854000,23729,76
325000,854000,23730,73
333000,854000,23731,76
341000,854000,23732,75
349000,854000,23733,63
357000,854000,23734,75
365000,854000,23735,76
373000,854000,23736,75
381000,854000,23737,76
389000,854000,23738,74
397000,854000,23739,75
405000,854000,23740,74
413000,854000,23741,75
421000,854000,23742,74
429000,854000,23743,74
437000,854000,23744,73
445000,854000,23745,75
453000,854000,23746,74
461000,854000,23747,71
469000,854000,23748,74
477000,854000,23749,75
485000,854000,23750,75
493000,854000,23751,79
501000,854000,23752,78
509000,854000,23753,78
517000,854000,23754,74
525000,854000,23755,72
533000,854000,23756,72
541000,854000,23757,72
549000,854000,23758,55
557000,854000,23759,45
565000,854000,23760,61
573000,854000,23761,82
581000,854000,23762,67
589000,854000,23763,4
597000,854000,23764,35
605000,854000,23765,71
613000,854000,23766,78
621000,854000,23767,76
629000,854000,23768,75
637000,854000,23769,75
645000,854000,23770,78
653000,854000,23771,71
661000,854000,23772,17
749000,854000,23783,19
757000,854000,23784,64
765000,854000,23785,69
773000,854000,23786,70
781000,854000,23787,67
789000,854000,23788,69
797000,854000,23789,73
805000,854000,23790,69
813000,854000,23791,73
821000,854000,23792,62
829000,854000,23793,72
837000,854000,23794,72
845000,854000,23795,71
853000,854000,23796,75
861000,854000,23797,74
869000,854000,23798,73
877000,854000,23799,75
885000,854000,23800,72
893000,854000,23801,69
901000,854000,23802,71
909000,854000,23803,69
917000,854000,23804,60
925000,854000,23805,59
933000,854000,23806,61
941000,854000,23807,60
949000,854000,23808,80
957000,854000,23809,69
965000,854000,23810,71
973000,854000,23811,67
981000,854000,23812,14
989000,854000,23813,2
-19000,846000,23983,2
-11000,846000,23984,10
-3000,846000,23985,21
5000,846000,23986,34
13000,846000,23987,35
21000,846000,23988,42
29000,846000,23989,60
37000,846000,23990,65
45000,846000,23991,62
53000,846000,23992,70
61000,846000,23993,74
69000,846000,23994,75
77000,846000,23995,65
85000,846000,23996,57
93000,846000,23997,57
101000,846000,23998,56
109000,846000,23999,62
117000,846000,24000,59
125000,846000,24001,69
133000,846000,24002,67
141000,846000,24003,58
149000,846000,24004,58
157000,846000,24005,54
165000,846000,24006,72
173000,846000,24007,61
181000,846000,24008,62
189000,846000,24009,70
197000,846000,24010,47
205000,846000,24011,38
213000,846000,24012,77
221000,846000,24013,73
229000,846000,24014,73
237000,846000,24015,72
245000,846000,24016,72
253000,846000,24017,75
261000,846000,24018,84
269000,846000,24019,80
277000,846000,24020,89
285000,846000,24021,84
293000,846000,24022,82
301000,846000,24023,78
309000,846000,24024,77
317000,846000,24025,77
325000,846000,24026,74
333000,846000,24027,75
341000,846000,24028,76
349000,846000,24029,75
357000,846000,24030,72
365000,846000,24031,76
373000,846000,24032,74
381000,846000,24033,73
389000,846000,24034,75
397000,846000,24035,74
405000,846000,24036,76
413000,846000,24037,78
421000,846000,24038,72
429000,846000,24039,72
437000,846000,24040,73
445000,846000,24041,77
453000,846000,24042,75
461000,846000,24043,73
469000,846000,24044,73
477000,846000,24045,74
485000,846000,24046,76
493000,846000,24047,75
501000,846000,24048,76
509000,846000,24049,75
517000,846000,24050,75
525000,846000,24051,71
533000,846000,24052,74
541000,846000,24053,75
549000,846000,24054,73
557000,846000,24055,72
565000,846000,24056,67
573000,846000,24057,61
581000,846000,24058,17
605000,846000,24061,76
613000,846000,24062,79
621000,846000,24063,80
629000,846000,24064,73
637000,846000,24065,73
645000,846000,24066,66
653000,846000,24067,8
749000,846000,24079,48
757000,846000,24080,73
765000,846000,24081,63
773000,846000,24082,68
781000,846000,24083,70
789000,846000,24084,68
797000,846000,24085,68
805000,846000,24086,72
813000,846000,24087,74
821000,846000,24088,72
829000,846000,24089,74
837000,846000,24090,73
845000,846000,24091,69
853000,846000,24092,59
861000,846000,24093,48
869000,846000,24094,55
877000,846000,24095,55
885000,846000,24096,55
893000,846000,24097,59
901000,846000,24098,56
909000,846000,24099,54
917000,846000,24100,42
925000,846000,24101,50
933000,846000,24102,53
941000,846000,24103,50
949000,846000,24104,67
957000,846000,24105,66
965000,846000,24106,69
973000,846000,24107,47
37000,838000,24286,4
45000,838000,24287,12
53000,838000,24288,25
61000,838000,24289,35
69000,838000,24290,45
77000,838000,24291,54
85000,838000,24292,46
93000,838000,24293,48
101000,838000,24294,61
109000,838000,24295,61
117000,838000,24296,66
125000,838000,24297,62
133000,838000,24298,69
141000,838000,24299,64
149000,838000,24300,65
157000,838000,24301,70
165000,838000,24302,71
173000,838000,24303,67
181000,838000,24304,70
189000,838000,24305,63
197000,838000,24306,64
205000,838000,24307,63
213000,838000,24308,74
221000,838000,24309,75
229000,838000,24310,74
237000,838000,24311,73
245000,838000,24312,75
253000,838000,24313,73
261000,838000,24314,82
269000,838000,24315,73
277000,838000,24316,75
285000,838000,24317,72
293000,838000,24318,75
301000,838000,24319,76
309000,838000,24320,74
317000,838000,24321,74
325000,838000,24322,76
333000,838000,24323,74
341000,838000,24324,75
349000,838000,24325,77
357000,838000,24326,64
365000,838000,24327,75
373000,838000,24328,75
381000,838000,24329,74
389000,838000,24330,75
397000,838000,24331,75
405000,838000,24332,76
413000,838000,24333,76
421000,838000,24334,73
429000,838000,24335,76
437000,838000,24336,76
445000,838000,24337,75
453000,838000,24338,79
461000,838000,24339,76
469000,838000,24340,76
477000,838000,24341,77
485000,838000,24342,74
493000,838000,24343,80
501000,838000,24344,76
509000,838000,24345,71
517000,838000,24346,74
525000,838000,24347,73
533000,838000,24348,69
541000,838000,24349,72
549000,838000,24350,72
557000,838000,24351,69
565000,838000,24352,74
573000,838000,24353,72
581000,838000,24354,5
605000,838000,24357,52
613000,838000,24358,78
621000,838000,24359,72
629000,838000,24360,74
637000,838000,24361,74
645000,838000,24362,42
741000,838000,24374,27
749000,838000,24375,63
757000,838000,24376,64
765000,838000,24377,67
773000,838000,24378,60
781000,838000,24379,75
789000,838000,24380,80
797000,838000,24381,77
805000,838000,24382,78
813000,838000,24383,75
821000,838000,24384,77
829000,838000,24385,77
837000,838000,24386,74
845000,838000,24387,78
853000,838000,24388,43
93000,830000,24589,4
101000,830000,24590,7
109000,830000,24591,14
117000,830000,24592,31
125000,830000,24593,38
133000,830000,24594,52
141000,830000,24595,69
149000,830000,24596,71
157000,830000,24597,68
165000,830000,24598,75
173000,830000,24599,59
181000,830000,24600,64
189000,830000,24601,67
197000,830000,24602,74
205000,830000,24603,73
213000,830000,24604,74
221000,830000,24605,73
229000,830000,24606,74
237000,830000,24607,72
245000,830000,24608,74
253000,830000,24609,74
261000,830000,24610,83
269000,830000,24611,73
277000,830000,24612,72
285000,830000,24613,74
293000,830000,24614,74
301000,830000,24615,75
309000,830000,24616,75
317000,830000,24617,82
325000,830000,24618,74
333000,830000,24619,75
341000,830000,24620,72
349000,830000,24621,75
357000,830000,24622,63
365000,830000,24623,75
373000,830000,24624,74
381000,830000,24625,74
389000,830000,24626,73
397000,830000,24627,74
405000,830000,24628,75
413000,830000,24629,77
421000,830000,24630,72
429000,830000,24631,74
437000,830000,24632,73
445000,830000,24633,72
453000,830000,24634,75
461000,830000,24635,75
469000,830000,24636,73
477000,830000,24637,75
485000,830000,24638,72
493000,830000,24639,86
501000,830000,24640,77
509000,830000,24641,76
517000,830000,24642,77
525000,830000,24643,75
533000,830000,24644,72
541000,830000,24645,72
549000,830000,24646,76
557000,830000,24647,62
565000,830000,24648,75
573000,830000,24649,74
581000,830000,24650,41
589000,830000,24651,5
597000,830000,24652,49
605000,830000,24653,51
613000,830000,24654,74
621000,830000,24655,73
629000,830000,24656,75
637000,830000,24657,75
645000,830000,24658,16
741000,830000,24670,25
749000,830000,24671,66
757000,830000,24672,71
765000,830000,24673,69
773000,830000,24674,64
781000,830000,24675,74
789000,830000,24676,65
797000,830000,24677,78
805000,830000,24678,77
813000,830000,24679,80
821000,830000,24680,81
829000,830000,24681,78
837000,830000,24682,75
845000,830000,24683,75
853000,830000,24684,40
149000,822000,24892,7
157000,822000,24893,16
165000,822000,24894,24
173000,822000,24895,30
181000,822000,24896,44
189000,822000,24897,44
197000,822000,24898,62
205000,822000,24899,72
213000,822000,24900,71
221000,822000,24901,71
229000,822000,24902,74
237000,822000,24903,74
245000,822000,24904,75
253000,822000,24905,74
261000,822000,24906,80
269000,822000,24907,74
277000,822000,24908,74
285000,822000,24909,76
293000,822000,24910,74
301000,822000,24911,75
309000,822000,24912,73
317000,822000,24913,78
325000,822000,24914,75
333000,822000,24915,74
341000,822000,24916,74
349000,822000,24917,75
357000,822000,24918,66
365000,822000,24919,70
373000,822000,24920,74
381000,822000,24921,75
389000,822000,24922,75
397000,822000,24923,73
405000,822000,24924,75
413000,822000,24925,74
421000,822000,24926,75
429000,822000,24927,70
437000,822000,24928,71
445000,822000,24929,73
453000,822000,24930,75
461000,822000,24931,74
469000,822000,24932,74
477000,822000,24933,73
485000,822000,24934,76
493000,822000,24935,76
501000,822000,24936,73
509000,822000,24937,69
517000,822000,24938,76
525000,822000,24939,73
533000,822000,24940,63
541000,822000,24941,52
549000,822000,24942,71
557000,822000,24943,74
565000,822000,24944,77
573000,822000,24945,79
581000,822000,24946,44
589000,822000,24947,44
597000,822000,24948,72
605000,822000,24949,74
613000,822000,24950,80
621000,822000,24951,72
629000,822000,24952,74
637000,822000,24953,72
741000,822000,24966,10
749000,822000,24967,56
757000,822000,24968,59
765000,822000,24969,66
773000,822000,24970,69
781000,822000,24971,77
789000,822000,24972,76
797000,822000,24973,75
805000,822000,24974,75
813000,822000,24975,74
821000,822000,24976,75
829000,822000,24977,72
837000,822000,24978,78
845000,822000,24979,79
853000,822000,24980,38
213000,814000,25196,10
221000,814000,25197,18
229000,814000,25198,26
237000,814000,25199,29
245000,814000,25200,36
253000,814000,25201,43
261000,814000,25202,54
269000,814000,25203,67
277000,814000,25204,69
285000,814000,25205,75
293000,814000,25206,73
301000,814000,25207,75
309000,814000,25208,74
317000,814000,25209,81
325000,814000,25210,74
333000,814000,25211,76
341000,814000,25212,74
349000,814000,25213,76
357000,814000,25214,64
365000,814000,25215,82
373000,814000,25216,77
381000,814000,25217,75
389000,814000,25218,76
397000,814000,25219,75
405000,814000,25220,79
413000,814000,25221,78
421000,814000,25222,78
429000,814000,25223,80
437000,814000,25224,76
445000,814000,25225,75
453000,814000,25226,75
461000,814000,25227,73
469000,814000,25228,67
477000,814000,25229,70
485000,814000,25230,72
493000,814000,25231,79
501000,814000,25232,67
509000,814000,25233,76
517000,814000,25234,63
525000,814000,25235,56
533000,814000,25236,71
541000,814000,25237,74
549000,814000,25238,74
557000,814000,25239,75
565000,814000,25240,74
573000,814000,25241,73
581000,814000,25242,66
589000,814000,25243,72
597000,814000,25244,77
605000,814000,25245,82
613000,814000,25246,78
621000,814000,25247,79
629000,814000,25248,79
637000,814000,25249,68
645000,814000,25250,1
741000,814000,25262,7
749000,814000,25263,64
757000,814000,25264,65
765000,814000,25265,64
773000,814000,25266,63
781000,814000,25267,69
789000,814000,25268,76
797000,814000,25269,76
805000,814000,25270,79
813000,814000,25271,79
821000,814000,25272,78
829000,814000,25273,79
837000,814000,25274,74
845000,814000,25275,78
853000,814000,25276,41
277000,806000,25500,1
285000,806000,25501,4
293000,806000,25502,16
301000,806000,25503,24
309000,806000,25504,35
317000,806000,25505,44
325000,806000,25506,49
333000,806000,25507,56
341000,806000,25508,63
349000,806000,25509,70
357000,806000,25510,69
365000,806000,25511,78
373000,806000,25512,75
381000,806000,25513,76
389000,806000,25514,81
397000,806000,25515,79
405000,806000,25516,80
413000,806000,25517,78
421000,806000,25518,75
429000,806000,25519,72
437000,806000,25520,76
445000,806000,25521,78
453000,806000,25522,81
461000,806000,25523,79
469000,806000,25524,77
477000,806000,25525,75
485000,806000,25526,70
493000,806000,25527,73
501000,806000,25528,73
509000,806000,25529,74
517000,806000,25530,74
525000,806000,25531,80
533000,806000,25532,72
541000,806000,25533,72
549000,806000,25534,73
557000,806000,25535,71
565000,806000,25536,75
573000,806000,25537,75
581000,806000,25538,75
589000,806000,25539,77
597000,806000,25540,78
605000,806000,25541,77
613000,806000,25542,81
621000,806000,25543,76
629000,806000,25544,79
637000,806000,25545,78
645000,806000,25546,4
741000,806000,25558,12
749000,806000,25559,66
757000,806000,25560,67
765000,806000,25561,65
773000,806000,25562,68
781000,806000,25563,72
789000,806000,25564,71
797000,806000,25565,76
805000,806000,25566,74
813000,806000,25567,75
821000,806000,25568,74
829000,806000,25569,69
837000,806000,25570,78
845000,806000,25571,81
853000,806000,25572,33
357000,798000,25806,41
365000,798000,25807,79
373000,798000,25808,76
381000,798000,25809,74
389000,798000,25810,75
397000,798000,25811,76
405000,798000,25812,76
413000,798000,25813,75
421000,798000,25814,80
429000,798000,25815,78
437000,798000,25816,79
445000,798000,25817,79
453000,798000,25818,80
461000,798000,25819,76
469000,798000,25820,80
477000,798000,25821,76
485000,798000,25822,71
493000,798000,25823,70
501000,798000,25824,73
509000,798000,25825,72
517000,798000,25826,74
525000,798000,25827,78
533000,798000,25828,74
541000,798000,25829,60
549000,798000,25830,77
557000,798000,25831,76
565000,798000,25832,77
573000,798000,25833,77
581000,798000,25834,75
589000,798000,25835,75
597000,798000,25836,78
605000,798000,25837,75
613000,798000,25838,75
621000,798000,25839,78
629000,798000,25840,81
637000,798000,25841,65
733000,798000,25853,0
741000,798000,25854,61
749000,798000,25855,65
757000,798000,25856,69
765000,798000,25857,66
773000,798000,25858,69
781000,798000,25859,73
789000,798000,25860,67
797000,798000,25861,75
805000,798000,25862,75
813000,798000,25863,76
821000,798000,25864,69
829000,798000,25865,57
837000,798000,25866,61
845000,798000,25867,75
853000,798000,25868,30
357000,790000,26102,34
365000,790000,26103,76
373000,790000,26104,80
381000,790000,26105,76
389000,790000,26106,73
397000,790000,26107,73
405000,790000,26108,74
413000,790000,26109,73
421000,790000,26110,73
429000,790000,26111,80
437000,790000,26112,76
445000,790000,26113,79
453000,790000,26114,80
461000,790000,26115,76
469000,790000,26116,77
477000,790000,26117,81
485000,790000,26118,77
493000,790000,26119,71
501000,790000,26120,63
509000,790000,26121,68
517000,790000,26122,63
525000,790000,26123,63
533000,790000,26124,71
541000,790000,26125,75
549000,790000,26126,77
557000,790000,26127,76
565000,790000,26128,71
573000,790000,26129,75
581000,790000,26130,80
589000,790000,26131,77
597000,790000,26132,78
605000,790000,26133,76
613000,790000,26134,75
621000,790000,26135,72
629000,790000,26136,73
637000,790000,26137,21
733000,790000,26149,17
741000,790000,26150,70
749000,790000,26151,72
757000,790000,26152,68
765000,790000,26153,65
773000,790000,26154,68
781000,790000,26155,70
789000,790000,26156,74
797000,790000,26157,71
805000,790000,26158,73
813000,790000,26159,66
821000,790000,26160,65
829000,790000,26161,67
837000,790000,26162,69
845000,790000,26163,64
853000,790000,26164,27
357000,782000,26398,8
365000,782000,26399,54
373000,782000,26400,75
381000,782000,26401,76
389000,782000,26402,77
397000,782000,26403,76
405000,782000,26404,80
413000,782000,26405,78
421000,782000,26406,78
429000,782000,26407,73
437000,782000,26408,77
445000,782000,26409,76
453000,782000,26410,74
461000,782000,26411,75
469000,782000,26412,74
477000,782000,26413,73
485000,782000,26414,75
493000,782000,26415,72
501000,782000,26416,72
509000,782000,26417,79
517000,782000,26418,73
525000,782000,26419,75
533000,782000,26420,74
541000,782000,26421,75
549000,782000,26422,78
557000,782000,26423,75
565000,782000,26424,73
573000,782000,26425,78
581000,782000,26426,79
589000,782000,26427,75
597000,782000,26428,71
605000,782000,26429,74
613000,782000,26430,72
621000,782000,26431,78
629000,782000,26432,81
733000,782000,26445,3
741000,782000,26446,64
749000,782000,26447,71
757000,782000,26448,68
765000,782000,26449,72
773000,782000,26450,70
781000,782000,26451,74
789000,782000,26452,75
797000,782000,26453,73
805000,782000,26454,73
813000,782000,26455,65
821000,782000,26456,63
829000,782000,26457,66
837000,782000,26458,62
845000,782000,26459,66
853000,782000,26460,28
365000,774000,26695,20
373000,774000,26696,77
381000,774000,26697,79
389000,774000,26698,77
397000,774000,26699,78
405000,774000,26700,81
413000,774000,26701,79
421000,774000,26702,75
429000,774000,26703,76
437000,774000,26704,80
445000,774000,26705,75
453000,774000,26706,73
461000,774000,26707,75
469000,774000,26708,74
477000,774000,26709,72
485000,774000,26710,73
493000,774000,26711,73
501000,774000,26712,75
509000,774000,26713,82
517000,774000,26714,79
525000,774000,26715,77
533000,774000,26716,79
541000,774000,26717,79
549000,774000,26718,78
557000,774000,26719,80
565000,774000,26720,75
573000,774000,26721,70
581000,774000,26722,74
589000,774000,26723,76
597000,774000,26724,74
605000,774000,26725,80
613000,774000,26726,75
621000,774000,26727,76
629000,774000,26728,53
741000,774000,26742,45
749000,774000,26743,71
757000,774000,26744,64
765000,774000,26745,69
773000,774000,26746,69
781000,774000,26747,72
789000,774000,26748,65
797000,774000,26749,73
805000,774000,26750,65
813000,774000,26751,67
821000,774000,26752,69
829000,774000,26753,68
837000,774000,26754,69
845000,774000,26755,72
853000,774000,26756,29
357000,766000,26990,2
365000,766000,26991,69
373000,766000,26992,73
381000,766000,26993,73
389000,766000,26994,75
397000,766000,26995,76
405000,766000,26996,76
413000,766000,26997,66
421000,766000,26998,69
429000,766000,26999,69
437000,766000,27000,75
445000,766000,27001,75
453000,766000,27002,75
461000,766000,27003,81
469000,766000,27004,73
477000,766000,27005,68
485000,766000,27006,75
493000,766000,27007,74
501000,766000,27008,75
509000,766000,27009,77
517000,766000,27010,73
525000,766000,27011,76
533000,766000,27012,76
541000,766000,27013,78
549000,766000,27014,75
557000,766000,27015,75
565000,766000,27016,76
573000,766000,27017,78
581000,766000,27018,78
589000,766000,27019,78
597000,766000,27020,70
605000,766000,27021,74
613000,766000,27022,79
621000,766000,27023,76
629000,766000,27024,10
741000,766000,27038,29
749000,766000,27039,59
757000,766000,27040,67
765000,766000,27041,64
773000,766000,27042,69
781000,766000,27043,67
789000,766000,27044,72
797000,766000,27045,67
805000,766000,27046,69
813000,766000,27047,44
821000,766000,27048,15
829000,766000,27049,14
837000,766000,27050,20
845000,766000,27051,24
853000,766000,27052,10
357000,758000,27286,30
365000,758000,27287,77
373000,758000,27288,73
381000,758000,27289,73
389000,758000,27290,71
397000,758000,27291,68
405000,758000,27292,75
413000,758000,27293,75
421000,758000,27294,73
429000,758000,27295,71
437000,758000,27296,67
445000,758000,27297,66
453000,758000,27298,71
461000,758000,27299,70
469000,758000,27300,73
477000,758000,27301,74
485000,758000,27302,72
493000,758000,27303,75
501000,758000,27304,79
509000,758000,27305,79
517000,758000,27306,73
525000,758000,27307,74
533000,758000,27308,75
541000,758000,27309,71
549000,758000,27310,75
557000,758000,27311,78
565000,758000,27312,76
573000,758000,27313,80
581000,758000,27314,75
589000,758000,27315,76
597000,758000,27316,78
605000,758000,27317,78
613000,758000,27318,79
621000,758000,27319,61
741000,758000,27334,4
749000,758000,27335,60
757000,758000,27336,71
765000,758000,27337,67
773000,758000,27338,69
781000,758000,27339,71
789000,758000,27340,69
797000,758000,27341,56
805000,758000,27342,71
813000,758000,27343,36
357000,750000,27582,20
365000,750000,27583,73
373000,750000,27584,70
381000,750000,27585,71
389000,750000,27586,73
397000,750000,27587,75
405000,750000,27588,74
413000,750000,27589,74
421000,750000,27590,80
429000,750000,27591,79
437000,750000,27592,80
445000,750000,27593,80
453000,750000,27594,77
461000,750000,27595,79
469000,750000,27596,73
477000,750000,27597,76
485000,750000,27598,72
493000,750000,27599,73
501000,750000,27600,71
509000,750000,27601,71
517000,750000,27602,76
525000,750000,27603,78
533000,750000,27604,76
541000,750000,27605,74
549000,750000,27606,72
557000,750000,27607,73
565000,750000,27608,77
573000,750000,27609,78
581000,750000,27610,72
589000,750000,27611,75
597000,750000,27612,79
605000,750000,27613,79
613000,750000,27614,79
621000,750000,27615,52
749000,750000,27631,19
757000,750000,27632,22
765000,750000,27633,28
773000,750000,27634,27
781000,750000,27635,36
789000,750000,27636,40
797000,750000,27637,38
805000,750000,27638,39
813000,750000,27639,21
357000,742000,27878,39
365000,742000,27879,75
373000,742000,27880,75
381000,742000,27881,79
389000,742000,27882,76
397000,742000,27883,74
405000,742000,27884,75
413000,742000,27885,78
421000,742000,27886,76
429000,742000,27887,76
437000,742000,27888,81
445000,742000,27889,84
453000,742000,27890,84
461000,742000,27891,79
469000,742000,27892,74
477000,742000,27893,79
485000,742000,27894,73
493000,742000,27895,61
501000,742000,27896,37
509000,742000,27897,76
517000,742000,27898,78
525000,742000,27899,80
533000,742000,27900,77
541000,742000,27901,73
549000,742000,27902,78
557000,742000,27903,77
565000,742000,27904,78
573000,742000,27905,72
581000,742000,27906,66
589000,742000,27907,74
597000,742000,27908,77
605000,742000,27909,73
613000,742000,27910,72
621000,742000,27911,55
357000,734000,28174,21
365000,734000,28175,76
373000,734000,28176,79
381000,734000,28177,77
389000,734000,28178,79
397000,734000,28179,80
405000,734000,28180,79
413000,734000,28181,79
421000,734000,28182,75
429000,734000,28183,74
437000,734000,28184,78
445000,734000,28185,81
453000,734000,28186,78
461000,734000,28187,79
469000,734000,28188,74
477000,734000,28189,75
485000,734000,28190,74
493000,734000,28191,76
501000,734000,28192,79
509000,734000,28193,66
517000,734000,28194,76
525000,734000,28195,80
533000,734000,28196,72
541000,734000,28197,77
549000,734000,28198,78
557000,734000,28199,77
565000,734000,28200,78
573000,734000,28201,70
581000,734000,28202,70
589000,734000,28203,69
597000,734000,28204,72
605000,734000,28205,80
613000,734000,28206,76
621000,734000,28207,64
365000,726000,28471,73
373000,726000,28472,74
381000,726000,28473,74
389000,726000,28474,83
397000,726000,28475,79
405000,726000,28476,79
413000,726000,28477,77
421000,726000,28478,73
429000,726000,28479,78
437000,726000,28480,78
445000,726000,28481,75
453000,726000,28482,79
461000,726000,28483,79
469000,726000,28484,81
477000,726000,28485,78
485000,726000,28486,82
493000,726000,28487,79
501000,726000,28488,79
509000,726000,28489,67
517000,726000,28490,74
525000,726000,28491,82
533000,726000,28492,72
541000,726000,28493,76
549000,726000,28494,75
557000,726000,28495,73
565000,726000,28496,73
573000,726000,28497,72
581000,726000,28498,78
589000,726000,28499,80
597000,726000,28500,75
605000,726000,28501,77
613000,726000,28502,83
621000,726000,28503,53
365000,718000,28767,70
373000,718000,28768,78
381000,718000,28769,81
389000,718000,28770,75
397000,718000,28771,83
405000,718000,28772,81
413000,718000,28773,74
421000,718000,28774,74
429000,718000,28775,74
437000,718000,28776,75
445000,718000,28777,78
453000,718000,28778,76
461000,718000,28779,80
469000,718000,28780,80
477000,718000,28781,79
485000,718000,28782,83
493000,718000,28783,82
501000,718000,28784,85
509000,718000,28785,77
517000,718000,28786,75
525000,718000,28787,79
533000,718000,28788,38
541000,718000,28789,71
549000,718000,28790,73
557000,718000,28791,79
565000,718000,28792,81
573000,718000,28793,74
581000,718000,28794,77
589000,718000,28795,78
597000,718000,28796,77
605000,718000,28797,78
613000,718000,28798,79
621000,718000,28799,76
629000,718000,28800,3
365000,710000,29063,5
373000,710000,29064,40
381000,710000,29065,63
389000,710000,29066,71
397000,710000,29067,79
405000,710000,29068,80
413000,710000,29069,74
421000,710000,29070,73
429000,710000,29071,73
437000,710000,29072,73
445000,710000,29073,83
453000,710000,29074,82
461000,710000,29075,80
469000,710000,29076,87
477000,710000,29077,78
