"x","y","cell","Grass","TBDT","TNDT","TNET"
485000,1270000,8358,0,20.6974693750849,0,123.163756107464
493000,1270000,8359,0,31.5005402274671,1.1792451126263,67.3016154233443
501000,1270000,8360,0,72.8244507411629,0,0
-27000,1262000,8590,0,89.9921092908415,0,0
-19000,1262000,8591,0,0,0,0
-11000,1262000,8592,0,0.169693886258473,0,0
-3000,1262000,8593,0,0,0,0
5000,1262000,8594,0,0,0,0
13000,1262000,8595,0,0,0,0
21000,1262000,8596,0,0,0,0
29000,1262000,8597,0,9.19959409786192,0,0
37000,1262000,8598,0,6.45136487390878,0,0
45000,1262000,8599,0,0,0,0
53000,1262000,8600,0,50.7552775992349,0,0
61000,1262000,8601,0,71.8100063467917,3.08650834377848,2.02219617220415
69000,1262000,8602,0,25.8439348248555,2.28478408282528,2.27836282764504
77000,1262000,8603,0,89.811841078546,9.06680220175432,30.5037658691006
85000,1262000,8604,0,17.1042313135816,25.7704830184598,19.4769853691939
93000,1262000,8605,0,46.6113032981025,3.74295327826589,74.6323954075934
101000,1262000,8606,0,121.184054658338,10.2209337647665,77.2063579244309
109000,1262000,8607,0,103.149007691732,15.8097559496854,67.9228839320886
117000,1262000,8608,0,38.5242856466366,21.777390798352,118.831382219994
125000,1262000,8609,0,110.036901091606,20.0931310744856,23.3588795736351
133000,1262000,8610,0,17.9777099491425,11.5841679910293,31.7550020060363
141000,1262000,8611,0,19.0329110368057,4.43296956414654,120.982154083369
149000,1262000,8612,0,20.0175656370022,11.5946141969243,53.7595642317972
157000,1262000,8613,0,21.3384640619807,13.5206963889418,56.8698746058872
165000,1262000,8614,0,9.9511055792696,39.4831681418052,82.7489475576746
173000,1262000,8615,0,0.410713828754949,138.148461530271,327.212359494136
181000,1262000,8616,0,9.82374898899575,40.1031302303272,83.2576171925468
189000,1262000,8617,0,24.7912201494705,5.75305286951324,22.4514415176797
197000,1262000,8618,0,25.764828525641,90.3294739702555,37.0193019333639
205000,1262000,8619,0,45.8655902562044,36.5541967989468,112.623717190745
213000,1262000,8620,0,70.6259645329269,24.7435913877855,93.408124757314
221000,1262000,8621,0,143.852350804085,9.25629174864117,102.882459828111
229000,1262000,8622,0,143.924696315226,23.9824851754874,98.3685959842085
237000,1262000,8623,0,129.73661704108,26.7923108000634,171.25626644043
245000,1262000,8624,0,101.117960413157,41.3518070416053,181.340478121837
253000,1262000,8625,0,51.2333192835141,65.2381237666638,159.740664156056
261000,1262000,8626,0,66.2465682405034,44.7103229069329,173.89952554157
269000,1262000,8627,0,68.4111123211966,48.0285809626654,228.857583272241
277000,1262000,8628,0,53.8243777879303,16.6926655272663,179.018858920344
285000,1262000,8629,0,75.9649117072447,8.6207372635131,126.719206819152
293000,1262000,8630,0,102.2177564097,12.6200807207503,155.236275420546
301000,1262000,8631,0,33.4535356089413,4.30150103277272,187.7459125443
309000,1262000,8632,0,86.180077085869,8.14664918900027,118.894681044638
317000,1262000,8633,0,88.1377840076439,28.6534742374169,103.723749537695
325000,1262000,8634,0,90.0624290100869,20.376900747837,100.515102696336
333000,1262000,8635,0,41.0855262078897,5.70256042300928,52.0207830628221
341000,1262000,8636,0,39.864639323466,20.6474762825968,70.9474641752883
349000,1262000,8637,0,15.5266136950969,23.0455162448556,98.1808192225456
357000,1262000,8638,0,13.122359328752,11.5017725417433,103.510178127417
365000,1262000,8639,0,22.2457723123192,50.6440377251823,82.7247807627597
373000,1262000,8640,0,12.1876022141884,27.1008343136704,132.20430096978
381000,1262000,8641,0,34.6709203208485,43.9848100995483,119.016565118455
389000,1262000,8642,0,40.1072762709476,0.64712104470639,71.3109509413077
397000,1262000,8643,0,38.6767754776801,9.25770396793692,98.8970896804645
405000,1262000,8644,0,37.8208655746203,12.3470838066098,53.9839468699374
413000,1262000,8645,0,48.1353424398268,2.19268245501956,65.1551004416918
421000,1262000,8646,0,78.1247623253899,20.3752526436627,388.195235247311
429000,1262000,8647,0,73.296951019221,0,217.300862671061
437000,1262000,8648,0,29.6978395763046,0,109.33807065184
445000,1262000,8649,0,48.2267794406911,0,77.7150168353462
453000,1262000,8650,0,47.1732685330195,0,77.2169040747259
461000,1262000,8651,0,29.7730195316309,0,62.8594463488655
469000,1262000,8652,0,194.017429757546,0,6.03720759858909
-27000,1254000,8886,0,32.8359189954015,0,0
-19000,1254000,8887,0,1.93713241868213,0,0
-11000,1254000,8888,0,0,0,0
-3000,1254000,8889,0,0,0,0
5000,1254000,8890,0,0,0,0
13000,1254000,8891,0,9.29379773118826,0,0
21000,1254000,8892,0,0,0,0
29000,1254000,8893,0,4.10679026941162,0,0
37000,1254000,8894,0,0,0,0
45000,1254000,8895,0,0.182587730295633,0,0
53000,1254000,8896,0,83.3439722844221,1.04790154330052,0.0736712748670233
61000,1254000,8897,0,81.5536684251949,35.6205833112632,27.0274239585985
69000,1254000,8898,0,84.0152957479452,3.95908659590861,28.1362392399467
77000,1254000,8899,0,48.7871979831737,0.220758034595757,25.6648534471145
85000,1254000,8900,0,32.9904865355641,5.40988729027684,38.9817316874839
93000,1254000,8901,0,48.0060775158848,1.69132189569927,98.6259523859082
101000,1254000,8902,0,20.8138350904291,27.5987435093801,97.0734354913358
109000,1254000,8903,0,68.7593305305925,14.2238703447965,81.1386498994522
117000,1254000,8904,0,10.4018887018241,47.6274697584942,95.7452420971903
125000,1254000,8905,0,63.2571025228644,26.3488654113917,65.8448566719405
133000,1254000,8906,0,58.9547335016433,10.9797788217597,75.0269326616612
141000,1254000,8907,0,138.690938182785,3.7858899330072,58.0490492767918
149000,1254000,8908,0,49.6751025881909,2.31893835347606,43.1638513809556
157000,1254000,8909,0,113.680272207627,6.92565060584417,136.458289813172
165000,1254000,8910,0,82.4933028430768,16.4613708381098,67.1777006515039
173000,1254000,8911,0,9.43776591018903,29.4929115363687,57.7475541632033
181000,1254000,8912,0,10.2072335110793,59.6285634528005,51.796992493538
189000,1254000,8913,0,8.41122777711132,36.0981941537935,92.9528709452957
197000,1254000,8914,0,27.0494047191509,42.9514320626273,117.923846391805
205000,1254000,8915,0,69.3330137450433,62.4419112907617,150.216880983687
213000,1254000,8916,0,53.7579905488308,22.1612954933871,66.7173098678267
221000,1254000,8917,0,132.145886165596,51.8887245354304,51.7107353606178
229000,1254000,8918,0,112.599376546193,6.36045044885721,151.383301610766
237000,1254000,8919,0,61.4007909517974,46.7663349799659,98.342002692695
245000,1254000,8920,0,76.8509852456171,34.269042351856,144.772479718084
253000,1254000,8921,0,106.625586570541,28.9834271948481,63.0815461887476
261000,1254000,8922,0,99.8930672486042,14.5373540217161,130.191980525275
269000,1254000,8923,0,144.519280417333,18.822239101567,129.276247606469
277000,1254000,8924,0,64.2420759977616,46.5121545783198,153.794123327557
285000,1254000,8925,0,46.4117079908276,60.3421838961408,149.670059356084
293000,1254000,8926,0,50.5023546359774,59.0751830792026,118.19481219627
301000,1254000,8927,0,82.2953666765529,12.0163727218587,91.1846174028255
309000,1254000,8928,0,119.98224849232,9.65395646818012,159.893063813966
317000,1254000,8929,0,46.9117157977065,19.0074801773964,124.954796927583
325000,1254000,8930,0,71.6477396942289,14.7170822454048,24.9267657006488
333000,1254000,8931,0,86.5998332352512,25.878121057378,83.833147794259
341000,1254000,8932,0,23.4426407940607,42.0158497831156,138.05149851816
349000,1254000,8933,0,58.268380753726,29.9802666147978,168.298551773046
357000,1254000,8934,0,26.3092501369628,23.1312811592418,162.115451788459
365000,1254000,8935,0,6.65534280265362,69.4082332348192,137.300737175633
373000,1254000,8936,0,17.9026661571857,68.5150005884571,289.131765365692
381000,1254000,8937,0,32.2583886369156,32.7843357708724,164.660825598725
389000,1254000,8938,0,33.3497309069645,7.69340629557099,107.8399281196
397000,1254000,8939,0,41.7410544275735,26.537966702913,174.709888536341
405000,1254000,8940,0,98.6187366547427,10.6887938746981,169.452344937198
413000,1254000,8941,0,91.5915751744505,4.60053640954437,147.522114329932
421000,1254000,8942,0,60.2524555263863,1.5832376350983,136.85683774588
429000,1254000,8943,0,55.7938081284565,0.755533526528089,118.202784966967
437000,1254000,8944,0,45.8650197653457,0,168.121380155816
445000,1254000,8945,0,7.63343225191081,0,119.399225701985
-27000,1246000,9182,0,44.3840360604517,0,0
-19000,1246000,9183,0,0.923024383466615,0,0
-11000,1246000,9184,0,0,0,0
-3000,1246000,9185,0,0,0,0
5000,1246000,9186,0,0,0,0
13000,1246000,9187,0,0,0,0
21000,1246000,9188,0,2.21124904136982,0,0
29000,1246000,9189,0,0,0,0
37000,1246000,9190,0,0,0,0
45000,1246000,9191,0,3.19413985466016,0,0
53000,1246000,9192,0,85.3918347624104,0,0
61000,1246000,9193,0,56.8340491508271,2.10599571342678,15.8279852769574
69000,1246000,9194,0,55.2993552369039,16.1658266779409,18.8638651313794
77000,1246000,9195,0,45.8105081843273,21.6542001309084,28.7130412953528
85000,1246000,9196,0,8.82885271671766,0.689129713135365,37.4182410008562
93000,1246000,9197,0,44.4875661602527,10.7701804900096,87.827453837428
101000,1246000,9198,0,92.7195992274584,23.4394179488391,59.3268116524092
109000,1246000,9199,0,62.2368240669359,42.2737014765728,102.101444629013
117000,1246000,9200,0,111.499908590758,16.2340873074814,87.8196507742822
125000,1246000,9201,0,35.0050740077969,19.1149054998068,116.627014982146
133000,1246000,9202,0,29.0023352532156,2.90804230419836,100.638303275308
141000,1246000,9203,0,40.9027790871355,42.028569927008,39.3897350863381
149000,1246000,9204,0,31.2296836336675,47.3810407510746,47.8937208368236
157000,1246000,9205,0,95.5627912553698,32.3747434226029,146.07121135713
165000,1246000,9206,0,136.733822757027,20.2995087109709,59.4914762556956
173000,1246000,9207,0,17.1506637368046,106.821645371936,30.0590735077046
181000,1246000,9208,0,71.4620050098453,94.4874142196584,39.6425236930995
189000,1246000,9209,0,67.2666484060007,69.1180294097546,23.1041516273469
197000,1246000,9210,0,77.4137645071753,20.3169186310753,169.401966360725
205000,1246000,9211,0,49.5994318667434,126.617987783842,111.456153423828
213000,1246000,9212,0,93.8950981890758,26.8874134814162,121.461344940259
221000,1246000,9213,0,148.173835336599,38.0409800433114,86.5099089748726
229000,1246000,9214,0,108.70201752092,58.9307997406141,140.333582195649
237000,1246000,9215,0,140.524643613869,67.9469349501624,123.50484068113
245000,1246000,9216,0,140.743860192022,22.1331130581752,210.151871864069
253000,1246000,9217,0,158.485528694125,2.20352264463503,147.674495750407
261000,1246000,9218,0,52.7797875284857,43.6472490055902,164.066139983543
269000,1246000,9219,0,78.6744394335283,17.8487680602266,159.230636585813
277000,1246000,9220,0,57.8917170514592,37.9002655763031,179.575776063811
285000,1246000,9221,0,33.1223277625447,111.863620967149,133.410563005466
293000,1246000,9222,0,52.5403528335813,90.2042999715071,112.710153835221
301000,1246000,9223,0,45.8143738010228,80.7804244594902,60.4758652117447
309000,1246000,9224,0,38.3410926026161,93.682170084046,127.82926010414
317000,1246000,9225,0,52.2130174931634,16.9559611591712,164.579406468264
325000,1246000,9226,0,94.2310701156207,57.6013793454957,124.514861259757
333000,1246000,9227,0,72.6348938591155,49.1304367189107,140.628088095483
341000,1246000,9228,0,43.4293583466829,39.0105337188128,153.074877364201
349000,1246000,9229,0,31.3196914361323,21.0464010202004,146.296984176702
357000,1246000,9230,0,26.1086176946716,2.83276149065072,139.98004198016
365000,1246000,9231,0,18.9034256823011,34.7868982152903,256.399947729581
373000,1246000,9232,0,26.9176379939957,33.0412686937433,267.592431373751
381000,1246000,9233,0,35.9794609494577,55.4293583495052,224.429276865819
389000,1246000,9234,0,27.7755297254329,39.3325561627269,142.193425964779
397000,1246000,9235,0,17.9207181277414,21.5674520031747,155.509960425066
405000,1246000,9236,0,43.3396278035443,0.639277274097854,135.233607855835
413000,1246000,9237,0,86.4665800693653,11.5223509668268,109.485170946569
421000,1246000,9238,0,47.771111004256,5.71326145691384,144.335551601991
429000,1246000,9239,0,38.1090144194308,0,98.3111743158244
-27000,1238000,9478,0,343.23991762677,0,0
-19000,1238000,9479,0,2.02580918997614,0,0
-11000,1238000,9480,0,2.22078139609284,0,0
-3000,1238000,9481,0,0,0,0
5000,1238000,9482,0,0,0,0
13000,1238000,9483,0,0.812619749283686,0,0
21000,1238000,9484,0,0.0136798737965858,0,0
29000,1238000,9485,0,0,0,0
37000,1238000,9486,0,0,0,0
45000,1238000,9487,0,14.652144986002,0,0
53000,1238000,9488,0,115.489043796885,0.172528470516794,8.53840559313226
61000,1238000,9489,0,93.848005774833,0.0441215056814022,7.51080119642442
69000,1238000,9490,0,36.3116354253911,1.89715030067119,37.5250587589229
77000,1238000,9491,0,25.9384345407863,8.83283019624857,9.0647356689859
85000,1238000,9492,0,30.9129062675191,3.84855540078707,18.3641243997504
93000,1238000,9493,0,61.3374165345692,32.4527260640042,47.0056123292541
101000,1238000,9494,0,177.127279147933,36.0001764416067,115.634112300664
109000,1238000,9495,0,101.423054046558,6.15528805991358,90.796943564602
117000,1238000,9496,0,71.9989182628076,0,59.4233518264683
125000,1238000,9497,0,54.0733409961569,10.1825180436145,72.2245740761375
133000,1238000,9498,0,47.4481762014948,4.31827097731732,60.7837380333745
141000,1238000,9499,0,83.334839886457,6.49189226987887,66.9472227262965
149000,1238000,9500,0,12.5162691410396,70.9452871662453,24.4632189576892
157000,1238000,9501,0,30.5168618457162,1.55187558319195,0
165000,1238000,9502,0,99.8704935871252,100.475963484164,0
173000,1238000,9503,0,73.8225651438368,79.7822065099169,51.0868457977239
181000,1238000,9504,0,102.674018421045,56.0168432874124,130.720286759005
189000,1238000,9505,0,54.7010724592521,49.87944273197,292.672751892552
197000,1238000,9506,0,65.6344570782314,59.3640098239696,195.805563805801
205000,1238000,9507,0,97.7671905313384,39.4598589906002,90.2961977485295
213000,1238000,9508,0,42.2433770748618,35.7754257754882,32.9623198227554
221000,1238000,9509,0,126.279938538488,12.7085533805429,114.062936458433
229000,1238000,9510,0,140.843316058239,11.8134021925756,108.877714734281
237000,1238000,9511,0,149.822464464184,57.0569902490421,139.004946236242
245000,1238000,9512,0,88.3508375696365,24.2057435820431,186.851864892941
253000,1238000,9513,0,98.3165090096835,9.92384019097427,169.59630305438
261000,1238000,9514,0,88.2265656287985,19.3979272689844,97.5996097949427
269000,1238000,9515,0,57.5431904011236,88.7210904252707,167.034802731432
277000,1238000,9516,0,27.6671631226999,70.255265565637,92.3039273135874
285000,1238000,9517,0,4.05493266724329,144.893221757576,65.6764228666443
293000,1238000,9518,0,46.4139179263539,40.5279386544814,82.9652883740441
301000,1238000,9519,0,30.1452786905368,27.9887303573496,58.9042267563348
309000,1238000,9520,0,33.9746665564206,26.495456925073,72.5928171897001
317000,1238000,9521,0,51.0066062860804,25.2346584932732,66.0156927273846
325000,1238000,9522,0,50.2249969894048,35.8260795968228,79.4429541907393
333000,1238000,9523,0,80.7232599942365,43.4395488423636,145.44939127981
341000,1238000,9524,0,42.3550663598007,34.2318204616264,103.491645255989
349000,1238000,9525,0,28.2154072791185,67.1691461390117,88.0498764705397
357000,1238000,9526,0,17.4685237140554,16.6294687254206,78.7448038004931
365000,1238000,9527,0,42.6612334264164,19.8996202300687,91.825213255367
373000,1238000,9528,0,36.8392547960024,18.9592569830194,173.069425258697
381000,1238000,9529,0,31.1630773732057,14.7173735880848,63.1117596344142
389000,1238000,9530,0,24.7729007264489,8.8735212604962,84.6723610022768
397000,1238000,9531,0,55.940816199304,4.65396319289872,77.9927048783311
405000,1238000,9532,0,63.3083921459893,3.18416046335422,110.531618199717
413000,1238000,9533,0,67.9748809166583,0,92.594029329462
421000,1238000,9534,0,7.74734379102655,0,133.047725683385
-27000,1230000,9774,0,9.45658446797864,0,0
-19000,1230000,9775,0,0,0,0
-11000,1230000,9776,0,4.68275582750105,0,0
-3000,1230000,9777,0,3.53674145444122,0,0
5000,1230000,9778,0,0,0,0
13000,1230000,9779,0,0,0,0
21000,1230000,9780,0,0.324844492675627,0,0
29000,1230000,9781,0,0,0,0
37000,1230000,9782,0,0,0,0
45000,1230000,9783,0,30.1214752528005,2.73256439339902,0
53000,1230000,9784,0,95.3044208962385,2.30122459995228,2.46870966181394
61000,1230000,9785,0,73.0188179966307,9.08297825983343,14.1810315537011
69000,1230000,9786,0,23.7792444361428,3.4789819154566,8.73071698264689
77000,1230000,9787,0,27.6542403201611,15.133862736792,17.7453568917545
85000,1230000,9788,0,0.875912221274326,10.4973764772683,23.9799264944587
93000,1230000,9789,0,46.7777118374549,11.404123410311,70.8771083171424
101000,1230000,9790,0,24.1694446693928,12.5375627649963,77.611021443223
109000,1230000,9791,0,21.3725907461712,72.8329067741074,54.2143906366122
117000,1230000,9792,0,10.5997748552401,4.16379783258244,115.031582043953
125000,1230000,9793,0,42.4516937276105,0,82.2148777534814
133000,1230000,9794,0,68.6696491003383,3.53277360546142,61.2859363440241
141000,1230000,9795,0,227.962580567771,16.5949779531662,44.8540679100529
149000,1230000,9796,0,45.5518484058475,39.6020963651919,29.5116259976127
157000,1230000,9797,0,164.18891610838,0,0
165000,1230000,9798,0,103.622108132006,1.96249517595841,2.21519734984425
173000,1230000,9799,0,132.116596409261,77.0297342092168,109.259237751134
181000,1230000,9800,0,156.253038181027,160.558341618736,201.538277057184
189000,1230000,9801,0,170.498250473191,40.3161993046586,223.191557415021
197000,1230000,9802,0,115.255264072932,90.2302438645631,177.256737832297
205000,1230000,9803,0,173.962852471628,2.40373972158207,127.463087910222
213000,1230000,9804,0,131.503175370683,19.2459012314414,48.5233211861095
221000,1230000,9805,0,110.860850810707,4.63849222691706,17.0033820390613
229000,1230000,9806,0,45.9218130366565,1.03186670203407,80.8977563575577
237000,1230000,9807,0,69.4056450125641,37.828114396589,86.2861454185894
245000,1230000,9808,0,88.7513635231424,74.8337555229791,206.642336501473
253000,1230000,9809,0,193.848854259113,37.3650501280386,103.883901927798
261000,1230000,9810,0,139.486057008089,34.7532749452932,60.0125490168699
269000,1230000,9811,0,11.1368657554083,184.067604999372,61.7915734171529
277000,1230000,9812,0,36.0617112601167,81.621927558118,101.785935862798
285000,1230000,9813,0,43.8834962874036,91.5702303280795,138.375408559348
293000,1230000,9814,0,7.00690931661207,211.641531255586,28.7662306677117
301000,1230000,9815,0,54.0438284235086,123.262990795479,64.2842197304125
309000,1230000,9816,0,109.597723212863,23.7525732486335,96.9009490513968
317000,1230000,9817,0,30.957692658941,42.131892643003,118.765041024627
325000,1230000,9818,0,50.3904517369393,45.7414469740686,140.658800117082
333000,1230000,9819,0,41.8418776970828,67.4692656234088,172.001862091518
341000,1230000,9820,0,58.2334993235772,32.3830076993901,87.382151624213
349000,1230000,9821,0,59.3841816870717,16.5995060736524,119.320305058786
357000,1230000,9822,0,14.1962588568693,66.9628241689587,137.522138447449
365000,1230000,9823,0,15.976543349273,23.4188143490711,188.008195742471
373000,1230000,9824,0,50.306295482779,19.0229424900045,92.2630451638994
381000,1230000,9825,0,22.6462837452874,3.66728388055368,64.446585829533
389000,1230000,9826,0,57.4243582480603,20.5608718912691,78.1514786327232
397000,1230000,9827,0,99.826935965698,3.18480436144181,104.681701841496
405000,1230000,9828,0,96.4297791946918,0,173.063871414279
-27000,1222000,10070,0,0,0,0
-19000,1222000,10071,0,0,0,0
-11000,1222000,10072,0,0,0,0
-3000,1222000,10073,0,0,0,0
5000,1222000,10074,0,0.0109919314661928,0,0
13000,1222000,10075,0,2.50799584428163,0,0
21000,1222000,10076,0,32.9493955508743,0,0
29000,1222000,10077,0,16.4308996239822,0,0
37000,1222000,10078,0,8.2636071745252,0,0
45000,1222000,10079,0,107.503924468351,19.2111928701981,0
53000,1222000,10080,0,167.81643473574,3.14711762512574,2.08701600780275
61000,1222000,10081,0,56.3153391091162,23.9295185116397,4.22261800881065
69000,1222000,10082,0,39.7226104980778,34.2450062662401,17.4873318471079
77000,1222000,10083,0,94.7629732456575,44.2613074125605,21.9640728392833
85000,1222000,10084,0,13.4609307482042,19.783382709389,56.0960372322195
93000,1222000,10085,0,0.10365841301221,0.569231571891715,106.773663859073
101000,1222000,10086,0,2.88997313936846,19.8026927947252,93.9211965386893
109000,1222000,10087,0,7.31933748328973,0.146230681224264,37.1585968341667
117000,1222000,10088,0,11.5313617471073,0.0227941683650688,126.939879641174
125000,1222000,10089,0,23.8452109020541,0,57.8635352447378
133000,1222000,10090,0,77.3963693196189,5.98677870953755,41.7773403724423
141000,1222000,10091,0,175.223035507298,1.39327832940558,84.4874653427557
149000,1222000,10092,0,66.4203711152532,34.4104886183966,40.5075300566947
157000,1222000,10093,0,132.344910124728,9.00434772687939,17.6573566171981
165000,1222000,10094,0,102.002854370731,0.0181979046519052,47.4582006639438
173000,1222000,10095,0,97.6186859310803,37.239752697566,13.3163495519368
181000,1222000,10096,0,184.948485498598,69.3569654883555,99.0463976392533
189000,1222000,10097,0,120.547686172659,25.2557018836475,169.003993278138
197000,1222000,10098,0,64.7415602916754,20.522693372327,152.679396688111
205000,1222000,10099,0,47.7325587749259,62.9707043795846,154.856868478702
213000,1222000,10100,0,111.13793333647,21.7899156460759,64.2370244790295
221000,1222000,10101,0,133.350501110001,22.5145627613934,54.4914356387907
229000,1222000,10102,0,42.1326083487831,57.1780852407236,32.7939348638016
237000,1222000,10103,0,23.4025639980408,14.8666134115386,71.750011545001
245000,1222000,10104,0,103.268065249452,55.6657216916463,132.774771344759
253000,1222000,10105,0,155.120390131569,25.3353999879878,162.615023449144
261000,1222000,10106,0,107.772997711854,63.7094351819994,129.964671785014
269000,1222000,10107,0,4.25755244787065,296.094489330456,18.1224953193829
277000,1222000,10108,0,63.3951522793968,64.0898364415497,75.4510138492855
285000,1222000,10109,0,29.8843291372429,70.1195651202896,106.272942335708
293000,1222000,10110,0,43.0804048547506,135.290268895914,128.326140148723
301000,1222000,10111,0,79.0479438598163,210.267600436649,126.721691310809
309000,1222000,10112,0,31.9686125073351,96.180019890149,158.078420548583
317000,1222000,10113,0,50.7620802133005,49.7757596484561,109.418739255546
325000,1222000,10114,0,86.2603875474317,23.3329947400724,143.959268532883
333000,1222000,10115,0,38.3493612929372,45.3591668987404,124.177076039947
341000,1222000,10116,0,15.5822526218169,39.6665202248993,119.043780470645
349000,1222000,10117,0,62.4908667683659,69.8168873841028,388.275020513219
357000,1222000,10118,0,113.201536160108,70.0536760095397,186.316743633227
365000,1222000,10119,0,49.216768626316,68.8336986979543,130.212863754688
373000,1222000,10120,0,70.1340736380321,34.9511357292595,234.508652065619
381000,1222000,10121,0,70.7466942332467,1.30636032646252,129.040879379247
389000,1222000,10122,0,91.4475067793244,10.7314171693766,141.267534781582
397000,1222000,10123,0,36.3911518183503,4.52549184758198,118.052857628374
621000,1222000,10151,0,114.490356678937,0,428.540190377702
629000,1222000,10152,0,186.376571573759,28.5416607351519,193.576658244967
637000,1222000,10153,0,127.52280691054,0,299.623556633598
645000,1222000,10154,0,57.984627056869,0,217.27271699074
653000,1222000,10155,0,104.493746391128,5.21709157437929,232.880597839228
661000,1222000,10156,0,258.479876668561,1.99325160939377,99.4320007725358
-27000,1214000,10366,0,1.95598787397322,0,0
-19000,1214000,10367,0,0,0,0
-11000,1214000,10368,0,0,0,0
-3000,1214000,10369,0,0,0,0
5000,1214000,10370,0,0,0,0
13000,1214000,10371,0,19.1360562735341,0,0
21000,1214000,10372,0,30.9136785679664,0,0
29000,1214000,10373,0,37.2706915582265,0,0
37000,1214000,10374,0,31.8707203642256,0,0
45000,1214000,10375,0,40.9391428560187,16.3138141995741,0
53000,1214000,10376,0,56.7202771414843,12.6858914010534,3.40373806066514
61000,1214000,10377,0,66.406917115521,22.2546188864945,10.5578533314164
69000,1214000,10378,0,65.3274433309166,11.6316650511979,28.2569404024059
77000,1214000,10379,0,105.358023992494,21.1663704079789,27.6025103782738
85000,1214000,10380,0,38.8670403088113,60.7010269463674,73.8882747175192
93000,1214000,10381,0,6.82562341255473,3.52147601826504,63.850114538776
101000,1214000,10382,0,0.245274720054117,0,16.2588874506646
109000,1214000,10383,0,10.1148120631488,4.70959009628412,113.104109939648
117000,1214000,10384,0,6.04652510287566,6.22225414384191,64.4326159855545
125000,1214000,10385,0,10.6582468914044,37.4409646583817,124.943118855135
133000,1214000,10386,0,86.922940270647,3.60446206456812,121.319218513547
141000,1214000,10387,0,59.0095199019522,18.3777562763576,77.8553548933992
149000,1214000,10388,0,27.5398047580937,5.51680412973319,81.6007334288767
157000,1214000,10389,0,110.536583722444,25.1764859469022,34.0421482753062
165000,1214000,10390,0,37.7670591723346,0,41.9312913645853
173000,1214000,10391,0,110.533729734314,9.03571007034828,179.80982117183
181000,1214000,10392,0,76.7587540141896,27.3858011452157,42.1644422443071
189000,1214000,10393,0,50.5546030278586,44.4088671924038,118.16643177323
197000,1214000,10394,0,49.0549548877348,70.7933782844123,128.575543702553
205000,1214000,10395,0,75.7606392976138,37.6327766014958,144.519082598936
213000,1214000,10396,0,93.406080199503,33.8591320955539,160.95755604857
221000,1214000,10397,0,109.023212228151,19.7592727563427,111.132964028285
229000,1214000,10398,0,68.8862033203631,55.6623959450866,49.612077141524
237000,1214000,10399,0,78.8954777999275,37.8693420608393,46.3279610120458
245000,1214000,10400,0,44.2360751953636,67.1967031297925,76.7891832297503
253000,1214000,10401,0,20.7451073775763,69.4364716763411,129.743896282199
261000,1214000,10402,0,22.606928842866,92.0399229849163,59.4879927203602
269000,1214000,10403,0,18.2695490154737,150.229390584702,31.2876347480916
277000,1214000,10404,0,8.03223206121075,43.1193884523447,60.2822114885783
285000,1214000,10405,0,11.7932978781256,38.0224025784977,84.322611041292
293000,1214000,10406,0,30.8604291705765,64.0073819039931,64.9055175037502
301000,1214000,10407,0,37.7838507851763,96.6590591919463,195.468519143279
309000,1214000,10408,0,52.6134374864745,32.6320390190465,127.04337897505
317000,1214000,10409,0,33.147212142249,81.0291977389144,198.523732449648
325000,1214000,10410,0,62.3451274492139,52.5689004551589,143.878727742747
333000,1214000,10411,0,73.5706735523812,49.7920718002649,109.5132226937
341000,1214000,10412,0,51.7363430730648,56.2375168678523,124.148572007855
349000,1214000,10413,0,163.945099568243,112.033634617173,304.026671728377
357000,1214000,10414,0,40.7460336687009,38.3609530968987,173.439212004072
365000,1214000,10415,0,52.0602837651761,11.143018708115,154.294648924791
373000,1214000,10416,0,98.2537635147987,6.54556254397276,129.510416281627
381000,1214000,10417,0,49.1932210619598,11.2672191206715,124.680721057547
389000,1214000,10418,0,22.2057718264948,4.99958756380937,161.677661883539
605000,1214000,10445,0,92.9385054792916,0,265.284381426093
613000,1214000,10446,0,109.367234734705,0.604436242028543,135.272826415938
621000,1214000,10447,0,142.127812253321,0.630149273641003,152.949129556397
629000,1214000,10448,0,135.082991566797,0,81.6543223239994
637000,1214000,10449,0,186.812942219991,2.19903807747622,121.001827461196
645000,1214000,10450,0,102.645641519095,1.66638018814218,147.839455422612
653000,1214000,10451,0,129.777245607886,9.37219919391602,305.630645776348
661000,1214000,10452,0,184.61212404217,7.29093356136361,222.597847267978
-27000,1206000,10662,0,0.745997939793894,0,0
-19000,1206000,10663,0,0,0,0
-11000,1206000,10664,0,0,0,0
-3000,1206000,10665,0,0,0,0
5000,1206000,10666,0,0,0,0
13000,1206000,10667,0,1.01428013845774,0,0
21000,1206000,10668,0,4.62025143500332,0,0
29000,1206000,10669,0,113.196822248923,0,0
37000,1206000,10670,0,41.0347110483578,16.9716485129279,0
45000,1206000,10671,0,82.1442280890447,4.58426913961894,0.408185545717212
53000,1206000,10672,0,22.6111834209407,11.038337886614,8.40522145046413
61000,1206000,10673,0,31.3504927282597,28.0113469947735,34.6670061771127
69000,1206000,10674,0,46.4781960695185,73.8887080552915,21.5809320339257
77000,1206000,10675,0,61.3610235455836,23.9704168272808,42.9063805204403
85000,1206000,10676,0,146.238349454727,29.5915861999362,56.6745907028079
93000,1206000,10677,0,17.670617845211,12.8207986668413,50.5375788627492
