"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
413000,1078000,15453,0,7.12233867563366,1.55727829881015,0,21.046706203443,0,0,58.9456576757935,0,0,0.755901653248565,9.77168772821039,0,18.2998886171521,0,1.99605138212041,18.771032112771,0,0,0,11.7508433869924,2.77519778830335,53.2096564914788,0,79.8928686262576,0,0,0,0
421000,1078000,15454,0,0,0,0,36.3902742976394,0,0,67.9816066873421,0,0,0.372039107235247,18.6075642683025,0,48.8856347398216,0,0,25.4089941635399,0,0,0,8.64853343141409,0,50.4591201847184,0,23.0828871509014,0,0,0,0
429000,1078000,15455,0,0,22.3818803453981,0,47.723757915977,0,0,23.8480540843661,0,0,26.1171314437706,14.4443472724587,0,66.7393070821851,0,0.800903195210712,67.357544853154,0,0,0,3.21465202963939,0,3.30890609081094,0,23.2203509167611,0,0,0,0
437000,1078000,15456,0,0,19.9921563519388,0,50.6121808152893,0,0,19.6826557997031,0,0,6.08415573483748,30.9144663058452,0,91.1873920035422,0,3.16529648346318,72.4042531498864,0,0,0,0,1.62287672070239,51.2381692776217,0,26.0776627003105,0,0,0,0
445000,1078000,15457,0,1.01857228665146,8.56607469024486,0,74.1925689890543,0,0,86.8686829891109,0,0,15.4411062694872,26.8690995227273,0,100.619026693149,0,9.49792782686713,23.8271253543295,0,0,0,0,0,34.8495754474615,0,52.8155469821312,0,0,0,0
453000,1078000,15458,0,0,6.80535960643079,0,52.8325689949208,0,0,44.0235045723708,0,0,1.40320442644151,39.1770657693639,0,75.6048199244845,0,20.8211462063871,86.4128148595048,0,0,0,5.49557383100351,0,7.7061520741983,0,20.6053632263222,0,0,0,0
461000,1078000,15459,0,17.7022048610758,0,0,86.4077408114612,0,0,44.4346769285879,0,0,0.88743421172709,7.53543420114614,0,109.407327479119,0,0,21.9103336975604,0,0,0,5.64185589529321,21.6428624905363,2.08181022677743,0,109.302135000467,0,0,0,0
469000,1078000,15460,0,1.93496388321407,0.576337933912627,0,88.5594296385838,0,0,12.559426121884,0,0,0.898914627884608,0,0,67.9113917691716,0,0,6.46338567721891,0,0,0,26.7430703162258,16.6290924198835,6.52488983416348,0,120.653111558457,0,0,0,0
477000,1078000,15461,0,0,0,0,38.2536213347556,0,0,57.6466378122531,0,0,0,28.1598065493492,0,92.8609819181077,0,0,8.37434820429686,0,0,0,8.72735329696506,19.688824910817,45.060037874177,0,169.689336085298,0,0,0,0
485000,1078000,15462,0,0,0,0,39.9823840794201,0,0,27.7299148569157,0,0,0,0,0,49.6652830045354,0,0,10.7356762850155,0,0,0,15.3873194135523,11.5137411633132,38.6967843878179,0,75.9997638659057,0,0,0,0
493000,1078000,15463,0,0,0,0,26.7820784310097,0,0,20.2025063411956,0,0,0,0,0,0,0,0,5.31036360138302,0,2.71721794209372,0,39.6602464600304,21.0725880825073,14.9165956852619,0,32.0505108797867,0,0,0,0
501000,1078000,15464,0,0,0,0,63.4089049345601,0,0,1.01258242691459,0,0,0,0,0,0,0,0,1.81599176238037,0,0.105838081656068,0,101.379228199924,17.189384634472,5.31314799597763,0,10.2472473490617,0,0,0,0
509000,1078000,15465,0,0,0,0,34.4676805938197,0,0,0,0,0,0,0,0,0,0,0,6.79698658297266,0,4.54357047302105,0,161.47392844164,35.8407274992297,3.8231595043375,0,9.10206937378185,0,0,0,0
517000,1078000,15466,0,0,0,0,74.6170782214921,0,0,0,0,0,0,0,0,0,0,0,19.3567139184922,0,1.21277562634161,0,99.6700424237597,72.1787743174024,11.4620096589235,0,36.3519555553124,0,0,0,0
525000,1078000,15467,0,0.417622186354067,0.399073705176839,0,104.832648100746,0,0,2.20994921054343,0,0,0,0,0,26.3139386007569,0,0,35.3964645769656,0,0,0,74.5272700495939,16.6612148959457,1.03327468320477,0,6.17081656616799,0,0,0,0
533000,1078000,15468,0,0,0,0,61.4430344780236,0,0,2.60783817119645,0,0,0,0,0,1.80881434178049,0,0,6.10043154992211,0,7.08302109262594,0,112.206051755617,41.0258578176609,13.0256273571921,0,8.3421272929957,0,0,0,0
541000,1078000,15469,0,0,0,0,6.3153524531704,0,0,0.666732087496001,0,0,0,3.56464655342394,0,23.6058522481714,0,1.38604356731123,4.74029329544596,0,0.28482315919216,0,92.4156669422284,7.96744227069368,42.1291735734856,0,15.9123360371969,0,0,0,0
549000,1078000,15470,0,0,0,0,21.6493880065912,0,0,3.8206835913544,6.6286607316277,0,0,18.7791139503192,0,53.7837208404703,0,9.89866524430282,57.0924445269696,0,0,0,2.197759579348,0,10.0040303940377,0,13.472509725424,0,0,0,0
557000,1078000,15471,0,2.99663213446206,4.79462022958345,0,30.440025090021,0,0,10.1474621408373,0,0,2.69163444441252,18.9842477910703,0,11.1552254271276,0,0,89.2987071031641,0,0,0,0.447346275959301,0,4.98933795812319,0,9.77862753654923,0,0,0,0
565000,1078000,15472,0,2.56035437419185,4.5109198443492,0,24.3316110943832,0,0,11.8818223439033,0,0,4.78300430304783,9.61828941417366,0,18.7581647240642,0,10.0325325009756,61.8479328891623,0,0,0,7.04914633166949,0,5.66562619942128,0,2.37261775562849,0,0,0,0
573000,1078000,15473,0,0.329870175594049,2.91793115829883,0,27.8844319748011,0,0,6.95553438866214,0,0,1.68062506979578,8.63409067553482,0,11.4957372493006,0,3.57789780686859,43.6029693371253,0,0,0,12.6873592523032,0,14.2717693710183,0,9.48643416260271,0,0,0,0
581000,1078000,15474,0,0,3.46436340265271,0,21.6158101853043,0,0,28.0795782681809,0,0,1.45178535058856,0,0,29.1509752725014,0,14.4836695880503,69.4546786156734,0,0,0,38.2277643388292,0,26.0135999875743,0,5.8857716275839,0,0,0,0
589000,1078000,15475,0,0,6.10291856861334,0,69.0050123388524,0,0,22.8967214654274,0,0,6.56949250381361,13.5677691826434,0,25.4405655348079,0,0.878294811744836,51.5061972323968,0,0,0,9.00028933138504,0,1.47777342083469,0,2.66427666498558,0,0,0,0
597000,1078000,15476,0,0,7.62118119241923,0,13.1125155665162,0,0,45.4078403270815,0,0,0.617605030274653,17.1344977433803,0,12.247992887,0,1.0016979381924,31.9934421223771,0,0,0,8.97073551609073,0.814175552863697,5.29977605448221,0,7.07787577188101,0,0,0,0
605000,1078000,15477,0,0,15.2369544083047,0,21.5077963412673,0,0,56.6902151532716,0,0,0.604796803595248,27.2784119337743,0,14.2657473853814,0,2.24099205547537,40.2530973624549,0,2.40396152800833,0,28.981839699623,0,29.3793280852295,0,24.1578420356108,0,0,0,0
613000,1078000,15478,0,0,0,0,30.4182573015734,0,0,73.8134895083111,0,0,2.01896023387918,21.9224580434065,0,25.4897309202361,0,6.55179737015519,18.9254774923015,0,0,0,28.462680767452,0,26.9966291232347,0,14.1877567611023,0,0,0,0
621000,1078000,15479,0,2.20943070236654,10.0399017215355,0,33.5822428244628,0,0,70.8081972505934,0,0,0,11.8506449582936,0,26.7576916412976,0,0,21.8811613838415,0,0,0,5.49463609630206,1.587275047229,20.2012827575699,0,6.46176980263637,0,0,0,0
629000,1078000,15480,0,0,19.8847770377133,0,8.73513145294203,0,0,186.154499916416,0,0,2.496930605139,37.1756618209793,0,22.7992478566695,0,0,32.2243219149619,0,0,0,9.65403111627434,0,224.541791471854,0,129.888791672117,0,0,0,0
637000,1078000,15481,0,0,7.28267881069317,0,87.7516537828425,0,0,194.763024622237,0,0,0,44.0650671556478,0,4.4255309260998,0,0,14.7797283050219,0,0,0,79.8431013197938,80.3917723913369,47.8027118025672,0,44.8642063479959,0,0,0,0
645000,1078000,15482,0,0,36.5250867005366,0,45.5941244198269,0,0,148.641651284034,0,0,0,20.4975724419408,0,8.229955656491,0,0,61.2550151888847,0,0,0,7.45986579418395,40.1958861956685,83.7614755584278,0,39.656438009645,0,0,0,0
653000,1078000,15483,0,0,0,0,55.7963531862091,0,0,105.318826627637,0,0,0,6.58530993354185,0,4.8127823319566,0,0,36.7883266231074,0,0,0,26.8410496652953,0,32.4514350503604,0,102.746282444122,0,0,0,0
661000,1078000,15484,0,0,0,0,53.0929697775437,0,0,87.2432450855754,0,0,0,14.3278627099551,0,18.0013518661368,0,0,9.18699023593049,0,0,0,77.9733152295918,21.7141282379484,107.444556101801,0,153.716816534325,0,0,0,0
669000,1078000,15485,0,0,4.42205347246877,0,25.7180078017213,0,0,79.7868927178926,0,0,0,16.3626096534948,0,6.018844389629,0,3.04386104379138,23.0933090970263,0,0,0,20.8297732678585,0.702475083293907,56.0201744459422,0,35.8421649255295,0,0,0,0
677000,1078000,15486,0,0,0,0,28.0039008130545,0,0,39.2776197925974,0,0,0,20.8860578861697,0,35.0593449352488,0,0,7.57149503013254,0,0,0,20.383088534729,0,19.7817610908528,0,39.6923616787299,0,0,0,0
685000,1078000,15487,0,1.4149716939904,6.96084404895693,0,22.4442529603907,0,0,18.8053881156504,0,0,0,20.683581239281,0,18.6852112666824,0,0,21.220257235919,0,0,0,2.03173440829312,3.17459244191557,24.5242934818025,0,63.2790531283805,0,0,0,0
693000,1078000,15488,0,2.97376245219794,0.663003305357381,0,30.3853979211714,0,0,40.7488128042486,0,0,3.27239111235549,18.7432441966088,0,31.5917904907749,0,0,36.706598981341,0,0,0,2.13587128293398,0,16.1547971769592,0,24.646115838008,0,0,0,0
701000,1078000,15489,0,15.3806652525153,1.35084987748756,0,36.9959979002017,0,0,91.1305758819734,0,0,0.560236092240873,29.5351018381947,0,29.3043110593878,0,0,21.0163868736959,0,0,0,1.0910758690421,6.28538134351769,9.79637903908299,0,7.87013624889831,0,0,0,0
709000,1078000,15490,1.12698153546027,19.2648807633212,9.45708894912807,0,55.5264636008226,0,0,84.98549173046,0,0,4.53356991337136,43.8885152277982,0,14.4133050949784,0,2.72325945962737,42.3409852807374,0,0,0,0,0,10.9580002892149,0,21.614770499266,0,0,0,3.27807117351169
717000,1078000,15491,0,10.8637530258563,3.10057623401712,0,22.3969817129683,0,0,65.2633310383451,0,0,10.0006940111393,49.7799221891879,0,30.2244391879795,0,10.8637530258563,88.9217916127356,0,0,0,2.59426104151249,0,2.52742103154587,0,7.95929226524296,0,0,0,0
725000,1078000,15492,0,0,3.46454600800815,5.31724809793081,16.2731763850788,0,0,64.0451819621124,0,0,1.71061559995423,11.8898524952598,0,16.9814275517265,0,1.82981931079659,16.3589066902163,0,0,0,18.9279542375298,0.258291721682104,33.8385478153871,0,46.2821145679792,0,0,0,0
733000,1078000,15493,0,0,0,0.662184324896823,21.5733545009021,0,0,24.6753252947587,0,0,0,10.7871224051421,0,33.1525170169259,0,0,19.4969164712893,0,0,0,22.3294785865992,2.96068064778738,55.1862434662392,0,91.1471908747471,0,0,0,0
741000,1078000,15494,0,0,0,16.3295914219172,28.1892285572453,0,0,1.71077681813708,0,0,0,1.81170183163803,0,38.8131810825033,0,0,57.7183748007044,0,0,0,21.6248201407932,0.569241368197855,6.76374961628926,0,11.2570071600242,0,0,0,0
749000,1078000,15495,0,1.16223362125101,0,23.9485028531101,32.5792930328538,0,0,76.0990542927994,0,0,1.08839719626234,4.21112485668816,0,54.7810828669154,0,0,32.6616054398589,0,0,0,21.6525142660022,0,16.1388584238442,0,20.2401325764156,0,0,0,0
757000,1078000,15496,0,3.90134070918051,0,29.3797268344839,21.7391246362456,0,0,25.9691956451608,0.105643608836418,0,0,17.1076258142548,0,85.2723636038546,0,0,31.7450306943026,0,0,0,21.1750038369673,0.0926209895586793,65.7310405894593,0,38.9071809454352,0,0,0,0
765000,1078000,15497,0,15.0532811792406,0,0.431434063146916,4.73322517380937,0,0,67.9893252284075,0,0,12.8312993443853,7.50441890637369,0,11.3752549256725,0,0,5.62972156948712,0,0,0,45.288680556591,1.14898461691652,10.5120861987281,0,67.1171730506131,0,0,0,0
773000,1078000,15498,0,0,0,2.5720862575525,6.3214889094552,0,0,3.2368271123876,0,0,0,1.00966050490202,0,24.389756062014,0,0,14.4027515585314,0,0,0,14.2493267156368,1.39408086724716,4.15277953041989,0,99.5810255195603,0,0,0,0
781000,1078000,15499,0,0,0,0,0,0,0,1.58658287370014,0,0,0,2.91791458126658,0,0,0,0,2.91791458126658,0,0,0,43.5469084430925,0,6.57909455900965,0,163.790225783949,0,0,0,0
789000,1078000,15500,0,0,0,1.62141024967458,21.6365814303676,0,0,31.8290161409571,0,0,0,12.6138228298052,0,23.1375728306309,0,0.462086769319151,6.03512506674181,0,0,0,108.419643136345,0,39.6972084528453,0,16.2780443084012,0,0,0,0
797000,1078000,15501,0,0.252538678628207,0,26.2786970295254,17.5131204567071,0,0,83.1536281279991,0,0,1.00076535996475,9.62975277944233,0,30.5097270485679,0,0,42.190065862124,0,0,0,29.6703121872321,3.35289719302851,17.6060276665393,0,5.28843747898464,0,0,0,0
805000,1078000,15502,0,8.13694725314332,0,118.164740305993,13.2512699359382,0,0,29.4784559127781,0,0,0,2.69081189040209,0,1.36916329232314,0,3.72363153158411,43.9715671719107,0,0,0,0,0,6.80389144728501,0,0,0,0,0,0
813000,1078000,15503,0,4.20010912562683,2.04908428772134,18.6825673066253,15.747337192653,0,0,112.883648055824,0,0,0,14.0241319845849,0,15.8293381171485,0,1.93837605560483,38.3020030694129,0,0,0,9.38683457488245,0,23.762669161944,0,14.8526261600898,0,0,0,0
821000,1078000,15504,0,1.67621071798916,0,34.3231025001389,17.6676144688564,0,0,23.8468243858831,0,0,1.54407174668336,34.4467923272716,0,34.5837478243572,0,0.48256069021175,52.8716262654323,0,0,0,1.40097694469942,0,5.06447767299593,0,7.44107084178986,0,0,0,1.7375752005734
829000,1078000,15505,0,0,0,20.1344942573256,54.2242517232968,0,0,1.9850297468868,0,0,0,124.714180611296,0,26.267799127341,0,0,28.9666780233827,0,0,0,21.5313929637626,12.7995289016696,20.5306033377848,0,0.737183777162986,0,0,0,0
837000,1078000,15506,0,2.5441267925783,0,71.999835787639,19.1863104993813,0,0,68.6388674726063,0,0,0,39.55921917599,0,14.4687438641434,0,0,33.8017522420834,0,0,0,11.3699414165479,0.70081011986851,46.4956947876072,0,52.6297074744103,0,0,0,9.80387468187036
845000,1078000,15507,0,0,0,53.7067416766548,51.751350508838,0,0,35.7743720851301,2.5694272719025,0,0,72.7236372434536,0,89.3486136315058,0,0.476188152333472,50.2896575884136,0,0,0,0.890598712724016,0,24.586824297352,0,11.6755920808147,0,0,0,0
853000,1078000,15508,2.42073526108346,1.35741160802184,0,35.5880480551035,84.6163622269804,0,0,51.0351636884251,0,0,0,27.0283933678855,0,13.4211459859714,0,0,2.79582085523832,0,0,0,10.9036981496659,9.64015106253829,63.7117214536091,0,159.814234983354,0,0,0,0
861000,1078000,15509,1.92248351278949,0,0,3.05235654687148,26.0693642014172,0,0,49.6358138750079,0,0,0,5.10788807803632,0,13.6504267640221,0,0,0,0,0,0,30.1084452582802,0,116.20863928446,0,116.63421686919,0,0,0,0
869000,1078000,15510,0,0,0,2.02582504006372,2.02582504006372,0,0,8.01811236755375,0,0,0,0,0,0,0,0,0,0,0,0,214.419368491271,0.196548640841882,16.4841290209651,0,68.1085867247224,0,0,0,0
877000,1078000,15511,0,1.82778468169603,0,0,14.5794539406734,0,0,38.6852276479778,0,0,7.80414903203862,3.71538060419863,0,36.3780006542935,0,0,2.41269661617711,0,0,0,42.1724192140483,0.59258289888712,70.5656001052121,0,12.3446911629057,0,0,0,0
885000,1078000,15512,0,2.35858511902143,0,0,16.8775820711619,0,0,47.78842608454,0,0,0,23.4040750153121,0,16.2154980625159,0,0,3.68243348542379,0,0,0,38.1095549744153,0,87.1180055094054,0,84.1515875071568,0,0,0,0
893000,1078000,15513,0,0.367727471351645,3.13536615891473,0,20.3642907245025,0,0,33.4230817449244,0,0,1.83835175957675,54.9212610988291,0,8.12645493127581,0,0,19.0958185255638,0,0,0,14.9532508096789,34.1285096628088,80.5276942880053,0,38.5493262458772,0,0,0,0
901000,1078000,15514,0,7.58638078734565,7.27570509600461,0,12.2430418758432,0,0,41.7290707367268,0,0,0,22.5125115431338,0,35.3940317058101,0,11.8423434944744,8.16187931154343,0,0,0,16.3022085933532,5.70698227210093,57.9977676967316,0,50.0545437401996,0,0,0,0
909000,1078000,15515,0,0,0,0,57.9772765194605,0,0,37.0420325805691,0,0,0,48.1063522982876,0,82.9870043465561,0,6.02011192593063,39.752415797569,0,0,0,25.5769660800346,0,20.497188779264,0,3.41299805043882,0,0,0,0
917000,1078000,15516,0,4.68354629969335,0,4.98234473724458,23.3991160688851,0,0,58.3108477339925,0,0,4.55103746525902,128.822984572972,0,27.5053367164397,0,5.39040694632237,21.7510089467703,0,4.00895399567833,0,15.2345121533744,9.27506813564557,49.5527827621979,0,10.9572998045991,0,0,0,0
925000,1078000,15517,0,11.0431818296859,0,0.550605898077194,19.1989053067292,0,0,55.6453738998324,0,0,0.365146792285168,51.0006550226056,0,55.393767436376,0,0.750715504863972,38.3016809385808,0,11.4871452633577,0,0,41.3210600219237,36.4777497534516,0,18.6412351949781,0,0,0,3.85334174016617
933000,1078000,15518,0,8.1514190990489,30.9199124582065,0,55.5850984771432,0,0,56.8545885674701,0,0,0,66.5405696887034,0,68.712469005618,0,0,97.6457375405537,0,7.0446281960285,0,7.96805659986051,52.9093503106076,66.1460565119625,0,7.96805659986051,0,0,0,0
-43000,1070000,15692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-35000,1070000,15693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-27000,1070000,15694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-19000,1070000,15695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11000,1070000,15696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1070000,15697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1070000,15698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1070000,15699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1070000,15700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1070000,15701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37000,1070000,15702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086557106945595,0,0,0,0,0,0,0,0,0,0
45000,1070000,15703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294746148053579,0,0,0,0,0,0,0,0,0,0
53000,1070000,15704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249528462361477,0,0,0,0,0,0,0,0,0,0
61000,1070000,15705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249261776970998,0.249261776970998,0,0.597897145514351,0,0,0,0,0,0,0,0,0,0
69000,1070000,15706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190380610546982,0,0,0,0,0,0,0,0,0,0
77000,1070000,15707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331104531195324,0,0,3.55886411641223,0,0,0,0,0,0,0
85000,1070000,15708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40982355238941,0,0,0.281356860323713,0,0,0,0,0,0,0
93000,1070000,15709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0052108135999,0,0,0,0,0,0,0,0,0,0
101000,1070000,15710,0,0,0.372999676324043,0,0,0,0,0,0,0,0,0,0,0,0,0.372999676324043,0,0,7.85238115778575,0,0,3.39591323866961,0,0,0,0,0,0,0
109000,1070000,15711,0,1.22042079577858,0,0,0.352804577358459,0,0,0,0,0,0.605113081422948,0,0,0,0,0,0,0,10.7425435837954,0,0,26.5976164493306,0,0,0.130123819015568,0,0,0,0
117000,1070000,15712,0,2.41440825675337,1.97827837078234,0,0,0,0,0,0,0,4.71859984556468,0,0,0,0,1.3446531407343,1.48032981649291,0,10.0523989650157,0,0,29.0754270188794,0,0,0.454437177975304,0,0,0,0
125000,1070000,15713,0,5.31172985146804,11.5306033515172,0,6.28413853036538,0,0,0,2.75236378869867,0,8.76538449900444,0,0,0,0,4.85113510894126,3.27618625256755,0,27.1522593493079,1.66524903109976,0,18.6062911878454,0,0,18.9001780987107,0,0,0,0
133000,1070000,15714,0,19.5293270091149,13.1738795140182,0,2.34386975023651,0,0,0,0,0,3.29512952209945,0,0,0,0,3.24054367748376,25.4302344345956,0,13.1042989671744,0,0,0,0,0,15.0252683825992,0,0,0,0
141000,1070000,15715,0,7.07742763555779,10.4344232283092,0,5.12050020038631,0,0,0,0,0,4.68515009511429,0,0,0,0,2.27073831605712,35.825888203404,0,13.9863266198994,0,0,3.14801647933618,0,0,69.4885330659665,0,0,0,0
149000,1070000,15716,0,1.78400752823002,0.260740088622123,0,4.88126891458451,0,0,0,0,0,4.50582079923653,0,0,0,0,0.995640840737423,3.32482590006151,0,24.4383584779555,0,0,6.44395450638515,0,0,24.1329660564992,0,0,0,0
157000,1070000,15717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0045226633584,0,0,0.816549895411014,0,0,0.0566259266486112,0,0,0,0
165000,1070000,15718,0,11.3066132482133,2.62887521086312,0,9.63410251732263,0,0,0,0,0,15.3666422882954,0,0,0,0,1.60282231708467,4.65795724080509,0,17.5615787154773,0,0,173.869735697231,0,0,4.88442302871459,0,0,0,0.383393999011871
173000,1070000,15719,0,39.8558552301801,20.3678834977146,0,9.0447488684067,0,0,0,0,0,35.550451895808,0,0,0,0,8.73568806995268,19.1893364616338,0,7.88477426134712,0,0,4.05781270098537,0,0,12.70562177592,0,0,0,0
181000,1070000,15720,0,15.3589266422033,3.82980536124522,0,4.28319301799559,0,0,0,0,0,21.4276613465381,0,0,0,0,13.1759991903545,25.4322938277506,0,17.2289328684699,0,1.52511145646307,2.05063359404504,0,0,22.4396563356891,0,0,0.180755248265588,0.0180635518238587
189000,1070000,15721,0,16.0337836176237,13.0245464852634,0,3.09419046879341,0,0,0,0,0,14.2045651089896,0,0,0,0,1.46161352511879,24.3214843765028,0,14.1933011625127,0,3.48312346823922,20.0113661660516,0,0,21.7778557922846,0,0,1.78240059124914,0
197000,1070000,15722,0.0358002597342106,11.0774410700853,5.23437473963338,0,1.58794278773977,0,0,0,0,0,13.5271062841247,0,0,0,0,0.184253790582926,9.88321039901824,0,15.856154414041,0,18.0061823963552,2.58592309544023,0,0,44.5346372512185,0,0,0,0.0358318258707677
205000,1070000,15723,0.0739080118922029,11.8421718301983,3.45806429003705,0,2.33027970984715,0,0,0,0,0,7.23197532122052,0,0,0,0,0,11.5072780876126,0,5.41835244108479,0,5.48716882023495,7.54856952033531,0,0,88.9928472608597,0,0,0,0
213000,1070000,15724,0,24.7867483102253,29.9485287656636,0,4.83235368461951,0,0,0,0,0,22.4950495007546,0,0,0,2.79662127982247,8.76725280879349,29.4925891769203,0,2.41893583431579,0,25.3818151862475,0.00280736509874248,9.86041586309268,0,13.7773706455307,0,0,0.38358442943871,0
221000,1070000,15725,0,23.026393172282,19.5901128081789,0,22.470409403979,0,0,0,0,0,38.9676841230139,0,0,0,0.467817758943444,10.6212987286491,44.1735922896908,0,10.1084405169824,0,22.9306464680427,2.75883522618831,0.250533316285354,0,68.580929427441,0,0,0,0.09856178286275
229000,1070000,15726,0,7.86354027848147,20.1940012304755,0,2.44515367657938,0,0,0,0,0,8.81142661883817,0,0,0,0.600544719360025,4.52496176889792,32.8004978575933,0,7.42196273704544,0,6.12912965034153,21.81617670882,2.81427816181106,0,51.0640357697779,0,0,1.09061915763971,0
237000,1070000,15727,0,17.677189532296,21.0318099335918,0,21.8456659584533,0,0,0,0,0,27.9693421542296,0,0,0,0.323321460822232,0.241736380555669,19.1893553279081,0,3.75969957718879,0,2.40254285385033,6.02835807949093,2.60904179877616,0,72.5346349852707,0,0,5.86357071425877,0
245000,1070000,15728,0,7.40037441796499,8.13541555610936,0,6.00809798402909,0,0,0,0,0,7.94363535530878,0,0,0,0,6.51220668946838,41.1423285462712,0,13.1204664607441,0,4.52875841696561,1.19828904775881,0,0,6.00611820092441,0,0,2.99905744292328,0.0321843094840815
253000,1070000,15729,0,3.87608596752464,4.52296027217894,0,12.7857311713665,0,0,0,0,0,9.35395525584947,0,0,0,0.254273634398761,5.48882171381798,24.8633069504164,0,11.9934425422124,0,8.30501218040531,9.30500497486774,0,0,6.98286286495337,0,0,0,0
261000,1070000,15730,0,22.1759011143389,0,0,5.39071220440094,0,0,0,0,0,1.86786869502836,0,0,0,0,1.1963111473032,8.36368106877483,0,10.7830416380615,0,25.3273534433115,33.7644434402919,0,0,35.1249134043995,0,0,0.655469609987212,0
269000,1070000,15731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42753756078733,0,46.9844614841394,0.105336767424052,0,0,0.00823259835140604,0,0,0,0
277000,1070000,15732,0,13.1331710704448,0,0,9.8331847429902,0,0,0,0,0,1.9676471272036,0,0,0,0,0,2.18829650862388,0,5.71112595229624,0,9.5779483342995,20.0943550421474,0,0,14.3621812656402,0,0,0,0
285000,1070000,15733,0,2.51736853791212,1.33148897467444,0,23.356415925688,0,0,0,0,0,2.73023783653056,0,0,0,0,0,0.216485628834406,0,11.4739161427028,0,33.6027751846078,21.0258063972971,0,0,64.8397781251673,0,0,0,0
293000,1070000,15734,0,0,0,0,1.09990989471882,0,0,0,0,0,0.0444770858802217,0,0,0,0,0,0,0,19.5868888269779,0,28.7345596209377,2.76081701009527,0,0,5.1526215808521,0,0,0,0
301000,1070000,15735,0,0,0,0,2.99198576416612,0,0,0,0,0,4.60293593547029,0,0,0,0,0,0,0,11.6602111941913,0,14.0179104104942,9.11988923321305,0,0,42.852705002348,0,0,0,0
309000,1070000,15736,0,1.34658446571779,0,0,1.53360902675428,0,0,0,0,0,0.33937773544018,0,0,0,0,0,0,0,2.6289823415748,0,63.7863881607909,1.00077222405832,0,0,20.5558846215309,0,0,0,0
317000,1070000,15737,0,0,0,0,0,0,0,0,0,0,1.32614965118309,0,0,0,0,0,1.0840173437921,0,0.925654444265944,0,87.2644836352947,0.0751386296569196,0,0,14.6684911339257,0,0,0,0
325000,1070000,15738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05415809903539,0,20.6737240203828,0.391985986879535,0,0,14.0363923249896,0,0,0,0
333000,1070000,15739,0,0,0,0,1.45765809319859,0,0,0,0,0,0,0,0,0,0,0,0.91650268748262,0,0.815320490114089,0,79.6111107698304,6.46952076424051,0.153071348339411,0,19.7748209545517,0,0,0,0
341000,1070000,15740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103142580521999,0,5.27261033615957,0,34.4744265103228,18.1619056430032,0,0,0,0,0,0,0
349000,1070000,15741,0.362984199624274,0.890583385638594,0,0,7.55325252749741,0,0,0,0,0,1.3930913974218,1.45589213873992,0,0,0,0,0,0,7.30285956448399,0,114.778150954618,3.17670831902933,3.14831288091276,0,48.0228124488668,0,0,0,0
