"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
189000,1118000,13945,0,1.24847457627119,0.645762711864407,0,1.27,0,0,0,0,0,0.107627118644068,0.559661016949152,0,0,0,0.215254237288136,1.44220338983051,0,2.66915254237288,0,15.2184745762712,2.02338983050847,0.990169491525424,0,2.64762711864407,0,0,0,0
197000,1118000,13946,0,1.15454545454545,2.54,0,4.38727272727273,0,0,0,0,0,1.15454545454545,0,0,0,0,0,2.30909090909091,0,6.69636363636364,0,4.38727272727273,2.30909090909091,0,0,1.96272727272727,0,0,0,0
205000,1118000,13947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.18,0,0,0,0,0,0,0,0,0,0
213000,1118000,13948,0,2.90763157894737,1.00263157894737,0,4.01052631578947,0,0,0,0,0,1.80473684210526,1.50394736842105,0,0,0,0,1.93842105263158,0,0.467894736842105,0,0.935789473684211,3.07473684210526,1.16973684210526,0,4.91289473684211,0,0,0,0
221000,1118000,13949,0,1.27,0.108857142857143,0,1.08857142857143,0,0,0.145142857142857,0,0,0,1.92314285714286,0,0,0,0.435428571428571,1.45142857142857,0,0.435428571428571,0,2.86657142857143,1.08857142857143,2.61257142857143,0,7.58371428571429,0,0,0,0
229000,1118000,13950,0,0.840441176470588,0.410882352941176,0,2.24117647058824,0,0,0,0,0,1.55014705882353,2.70808823529412,0,0,0,1.17661764705882,1.10191176470588,0,0.280147058823529,0,5.26676470588235,3.62323529411765,3.39911764705882,0,3.90338235294118,0,0,0,0
237000,1118000,13951,0,0.821764705882353,1.04588235294118,0,3.38044117647059,0,0,0,0,0,1.00852941176471,2.42794117647059,0,0,0,0,1.99838235294118,0,0.635,0,10.3654411764706,1.73691176470588,1.94235294117647,0,5.43485294117647,0,0,0,0
245000,1118000,13952,0,0.53975,0.127,0,5.42925,0,0,0,0,0,0.3175,0.523875,0,0,0,0,0.9525,0,0.508,0,5.953125,10.00125,1.36525,0,2.63525,0,0,0,0
253000,1118000,13953,0,0,0.147246376811594,0,2.20869565217391,0,0,0,0,0,0,1.54608695652174,0,0,0,0,0.736231884057971,0,0.331304347826087,0,4.50942028985507,8.11695652173913,2.28231884057971,0,5.09840579710145,0,0,0,0
261000,1118000,13954,0,0.480121951219512,0,0,3.63963414634146,0,0,0.542073170731707,0,0,0.185853658536585,0.774390243902439,0,0,0,0,0.464634146341463,0,0.402682926829268,0,10.9343902439024,5.12646341463415,1.81207317073171,0,4.64634146341463,0,0,0,0
269000,1118000,13955,0,0.480540540540541,0,0,2.17959459459459,0,0,0,0,0,0.463378378378378,0.171621621621622,0,0,0,0,1.04689189189189,0,0.480540540540541,0,5.52621621621622,6.77905405405405,2.52283783783784,0,5.44040540540541,0,0,0,0
277000,1118000,13956,0,0.153939393939394,0,0,4.27181818181818,0,0,0,0,0,0.461818181818182,0.711969696969697,0,0,0,0,2.07818181818182,0,0,0,8.65909090909091,4.3680303030303,1.42393939393939,0,5.06075757575758,0,0,0,0
285000,1118000,13957,0,0.13890625,0,0,8.2153125,0,0,0,0,0,0.1190625,0.3571875,0,0,0,0,1.32953125,0,0.714375,0,2.36140625,1.32953125,3.6115625,0,3.75046875,0,0,0,0
293000,1118000,13958,0,1.63040540540541,0,0,4.92554054054054,0,0,0,0,0,0.703648648648649,1.93932432432432,0,0,0,0,1.39013513513513,0,0.583513513513514,0,0.737972972972973,2.60864864864865,2.07662162162162,0,3.34662162162162,0,0,0,0
301000,1118000,13959,0,0.3556,0,0,3.72533333333333,0,0,0,0,0,0,1.25306666666667,0,0.186266666666667,0,0,1.30386666666667,0,0,0,0.694266666666667,1.524,2.25213333333333,0,7.73853333333333,0,0,0,0
309000,1118000,13960,0.1016,0.2032,0.3556,0,6.604,0,0,0,0,0,0.169333333333333,2.55693333333333,0,0,0,0,1.43933333333333,0,0.169333333333333,0,4.14866666666667,0.372533333333333,4.09786666666667,0,4.7752,0,0,0,0
317000,1118000,13961,0.0858108108108108,0.806621621621622,0,0,5.23445945945946,0,0,0,0,0,0,2.52283783783784,0,0,0,0,2.02513513513514,0,0,0,8.54675675675676,1.09837837837838,2.41986486486487,0,5.76648648648649,0,0,0,0
325000,1118000,13962,0,0.141111111111111,0.123472222222222,0,5.09763888888889,0,0,1.72861111111111,0,0,0.105833333333333,0.987777777777778,0,0,0,0.141111111111111,1.09361111111111,0,0.705555555555556,0,8.14916666666667,2.8575,2.15194444444444,0,4.55083333333333,0,0,0,0
333000,1118000,13963,0,1.49310810810811,0.274594594594595,0,5.40608108108108,0,0,0.257432432432432,0,0,0.171621621621622,0.39472972972973,0,0,0,0,2.62581081081081,0,0.274594594594595,0,9.33621621621622,2.52283783783784,1.4072972972973,0,1.99081081081081,0,0,0,0
341000,1118000,13964,0,0.508,0.108857142857143,0,1.54214285714286,0,0,0.671285714285714,0,0,0,0.816428571428572,0,0,0,0,0.870857142857143,0,0.453571428571429,0,16.6007142857143,0,1.17928571428571,0,1.41514285714286,0,0,0,0
349000,1118000,13965,0,0,0,0,0.18955223880597,0,0,0.70134328358209,0,0,0,0.663432835820896,0,0,0,0,0,0,0,0,19.6944776119403,0,0.246417910447761,0,0.909850746268657,0,0,0,0
357000,1118000,13966,0,0.184057971014493,0.184057971014493,0,1.1595652173913,0,0,0,0,0,0,0,0,0,0,0,0.51536231884058,0,0.865072463768116,0,20.485652173913,0,0,0,0.736231884057971,0,0,0,0.0920289855072464
365000,1118000,13967,0,0,0,0,0.901290322580645,0,0,0,0,0,0,0.184354838709677,0,0,0,0,0.327741935483871,0,0.430161290322581,0,19.5416129032258,0.307258064516129,0,0,0.143387096774194,0,0,0,0
373000,1118000,13968,0,0.145142857142857,0.435428571428571,0,1.83242857142857,0,0,0,0,0,0,0.308428571428571,0,0.453571428571429,0,0,0.635,0,0.145142857142857,0,20.4107142857143,1.23371428571429,0,0,0,0,0,0,0
381000,1118000,13969,0,0.171621621621622,0.532027027027027,0,5.86945945945946,0,0,0,0,0,0.411891891891892,0.137297297297297,0,0.411891891891892,0,0.120135135135135,7.37972972972973,0,0.806621621621622,0,10.5547297297297,0.326081081081081,0.205945945945946,0,0.343243243243243,0,0,0,0
389000,1118000,13970,0,0.108857142857143,0.417285714285714,0,8.40014285714286,0,0,0.435428571428571,0.163285714285714,0,0,1.10671428571429,0,8.49085714285714,0,0.562428571428571,5.47914285714286,0,0.181428571428571,0,0.725714285714286,0,0,0,1.10671428571429,0,0,0,0
397000,1118000,13971,0,0.388055555555556,0.352777777777778,0,4.30388888888889,0,0,3.72180555555556,0,0,1.04069444444444,1.72861111111111,0,8.78416666666667,0,0,2.59291666666667,0,0,0,0.423333333333333,0.47625,0.934861111111111,0,1.41111111111111,0,0,0,0
405000,1118000,13972,0,0,1.37297297297297,0,3.41527027027027,0,0,2.52283783783784,0,0,0.652162162162162,0.823783783783784,0,10.6405405405405,0,0.171621621621622,3.77567567567568,0,0,0,2.64297297297297,1.37297297297297,1.11554054054054,0,2.72878378378378,0,0,0,0
413000,1118000,13973,0,0,1.83444444444444,0,1.62277777777778,0,0,1.74625,0,0,0.9525,1.09361111111111,0,13.4761111111111,0,0.352777777777778,6.52638888888889,0,0,0,1.12888888888889,0,0.458611111111111,0,0,0,0,0,0
421000,1118000,13974,0,0,0.652162162162162,0,3.19216216216216,0,0,3.175,0,0,0,0.926756756756757,0,12.4940540540541,0,0.120135135135135,3.56972972972973,0,0,0,0.600675675675676,1.81918918918919,0.840945945945946,0,0,0,0,0,0
429000,1118000,13975,0,0,3.0377027027027,0,3.44959459459459,0,0,2.36837837837838,0,0,0.463378378378378,0.102972972972973,0,9.50783783783784,0,0.24027027027027,6.95067567567568,0,0,0,2.28256756756757,1.1327027027027,0.188783783783784,0,0.755135135135135,0,0,0,0
437000,1118000,13976,0,0.3175,2.62819444444444,0,3.89819444444444,0,0,3.38666666666667,0,0,0.705555555555556,0.934861111111111,0,6.38527777777778,0,0.388055555555556,10.63625,0,0.141111111111111,0,3.175,0,0.352777777777778,0,0,0,0,0,0
445000,1118000,13977,0,0.417534246575342,1.30479452054795,0.243561643835616,5.2713698630137,0,0,3.40986301369863,0,0,0.852465753424658,0.121780821917808,0,11.3256164383562,0,0.730684931506849,6.66315068493151,0,0,0,0,0,0.782876712328767,0,0.556712328767123,0,0,0,0
453000,1118000,13978,0,0.102972972972973,0.411891891891892,0,8.46094594594595,0,0,1.66472972972973,0,0,0,0.858108108108108,0,9.73094594594595,0,0,11.8590540540541,0,0.343243243243243,0,0.446216216216216,0,0.480540540540541,0,0.39472972972973,0,0,0,0
461000,1118000,13979,0,0.748974358974359,1.18858974358974,0.244230769230769,5.87782051282051,0,0,2.86564102564103,0.244230769230769,0,0,0.976923076923077,0,6.35,0,0.569871794871795,7.88051282051282,0,0,0,0,0,1.51423076923077,0,0.439615384615385,0,0,0,0
469000,1118000,13980,0,0,0.269393939393939,0,6.83106060606061,0,0,4.34878787878788,0,0,0,2.94409090909091,0,5.25318181818182,0,0.288636363636364,5.11848484848485,0,0.192424242424242,0,4.38727272727273,0,1.44318181818182,0,1.38545454545455,0,0,0,0
477000,1118000,13981,0,0.368115942028986,0,0,8.06173913043478,0,0,3.07376811594203,0,0,1.28840579710145,2.6136231884058,0,4.27014492753623,0,0.404927536231884,6.12913043478261,0,0.662608695652174,0,2.5768115942029,0,3.36826086956522,0,0.957101449275362,0,0,0,0
485000,1118000,13982,0,0.24027027027027,1.06405405405405,0,5.80081081081081,0,0,5.26878378378378,0,0,0,2.57432432432432,0,2.71162162162162,0,0.343243243243243,7.60283783783784,0,0,0,0.617837837837838,0,2.17959459459459,0,1.51027027027027,0,0,0,0
493000,1118000,13983,0,0.110434782608696,1.2331884057971,0,7.74884057971014,0,0,3.58913043478261,0,0,0.423333333333333,2.79768115942029,0,4.45420289855072,0,0.184057971014493,6.58927536231884,0,0,0,0.809855072463768,0,2.66884057971015,0,0.331304347826087,0,0,0,0
501000,1118000,13984,0,0.514864864864865,0.926756756756757,0,6.86486486486486,0,0,3.99878378378378,0,0,0.720810810810811,1.57891891891892,0,5.44040540540541,0,0,10.0741891891892,0,0,0,0.411891891891892,0,1.02972972972973,0,0.480540540540541,0,0,0,0
509000,1118000,13985,0,0.208767123287671,0.208767123287671,0,5.37575342465753,0,0,4.99301369863014,0,0,0,1.47876712328767,0,7.34164383561644,0,0.278356164383562,12.2824657534247,0,0,0,0,0,0.695890410958904,0,0.104383561643836,0,0,0,0
517000,1118000,13986,0,0.662608695652174,0.276086956521739,0,6.40521739130435,0,0,1.1595652173913,0,0,1.3804347826087,2.34673913043478,0,12.0097826086957,0,0.303695652173913,8.255,0,0,0,0,0,0,0,0,0,0,0,0
525000,1118000,13987,0.0705555555555556,0.829027777777778,1.09361111111111,0,3.175,0,0,3.13972222222222,0.176388888888889,0,0,3.10444444444444,0,7.51416666666667,0,0,3.95111111111111,0,0,0,0.670277777777778,0,0.899583333333333,0,1.51694444444444,0,0,0,0
533000,1118000,13988,0,0,0,0,0.743414634146341,0,0,12.1114634146341,0,0,0.0929268292682927,1.45585365853659,0,4.3830487804878,0,0,2.18378048780488,0,0,0,11.0273170731707,0,2.35414634146341,0,0.898292682926829,0,0,0,0
541000,1118000,13989,0,0,0.762,0,1.99571428571429,0,0,6.18671428571429,0,0,0.580571428571429,0.798285714285714,0,11.5025714285714,0,0,5.42471428571429,0,0,0,7.65628571428571,0,1.94128571428571,0,0,0,0,0,0
549000,1118000,13990,0,0,1.40368421052632,0,5.94894736842105,0,0,2.23921052631579,0,0,0.501315789473684,0.467894736842105,0,13.3015789473684,0,0.116973684210526,12.8169736842105,0,0,0,1.05276315789474,0.367631578947368,0.802105263157895,0.467894736842105,0.167105263157895,0,0,0,0
557000,1118000,13991,0,0,0,0,4.91924050632911,0,0,2.6846835443038,0,0,0.450126582278481,0.707341772151899,0,10.2886075949367,0,0,3.40810126582278,0,0,0,4.9353164556962,2.05772151898734,3.15088607594937,0,1.18962025316456,0,0,0,0
565000,1118000,13992,0,0,0.220869565217391,0,5.39289855072464,0,0,1.73014492753623,0,0,0,0,0,0.423333333333333,0,0,2.79768115942029,0,0.552173913043478,0,11.6324637681159,1.69333333333333,4.76710144927536,0,1.71173913043478,0,0,0,0
573000,1118000,13993,0,0,1.32219178082192,0,6.81972602739726,0,0,3.07931506849315,0,0,0.208767123287671,0.417534246575342,0,7.04589041095891,0,0.208767123287671,5.28876712328767,0,0.347945205479452,0,5.88027397260274,1.47876712328767,2.62698630136986,0,1.39178082191781,0,0,0,0
581000,1118000,13994,0,0.137297297297297,0.411891891891892,0,5.40608108108108,0,0,4.22189189189189,0,0,0.617837837837838,2.19675675675676,0,10.2286486486486,0,0,3.84432432432432,0,0.102972972972973,0,4.95986486486486,0.205945945945946,1.37297297297297,0,0.205945945945946,0,0,0,0
589000,1118000,13995,0,0.536619718309859,0.321971830985915,0,6.54676056338028,0,0,5.13366197183099,0,0,0.214647887323944,2.71887323943662,0,3.34492957746479,0,0.107323943661972,11.0543661971831,0,0,0,1.25211267605634,0,1.25211267605634,0,0.536619718309859,0,0,0,0
597000,1118000,13996,0,0.429295774647887,0,0,5.06211267605634,0,0,3.32704225352113,0,0,0,3.93521126760563,0,2.52211267605634,0,0.143098591549296,6.08169014084507,0,0,0,1.75295774647887,0,4.5612676056338,0,1.57408450704225,0,0,0,0
605000,1118000,13997,0,0,0,0,5.21268656716418,0,0,2.69164179104478,0,0,0,2.88119402985075,0,0.985671641791045,0,0,5.25059701492537,0,0,0,2.95701492537313,0,5.64865671641791,0,3.27925373134328,0,0,0,0
613000,1118000,13998,0,0,0,0,4.92554054054054,0,0,2.91756756756757,0,0,0.411891891891892,3.50108108108108,0,0,0,0.137297297297297,4.9427027027027,0,0,0,0.789459459459459,0.343243243243243,5.715,0,2.60864864864865,0,0,0,0
621000,1118000,13999,0,0,0.403174603174603,0,7.29746031746032,0,0,3.38666666666667,0,0,0,0.705555555555556,0,0.443492063492063,0,0.161269841269841,9.51492063492064,0,0,0,1.45142857142857,0,5.03968253968254,0,1.77396825396825,0,0,0,0
629000,1118000,14000,0,0,0,0,8.11803921568628,0,0,4.05901960784314,0,0,0,0.971176470588235,0,1.66843137254902,0,0,9.41294117647059,0,0,0,1.27,0,4.33294117647059,0,0.796862745098039,0,0,0,0
637000,1118000,14001,0,0,0.221746031746032,0,3.93095238095238,0,0,3.30603174603175,0,0,0,2.78190476190476,0,1.61269841269841,0,0.161269841269841,5.16063492063492,0,0,0,3.58825396825397,0.120952380952381,8.64809523809524,0,0,0,0,0,0
645000,1118000,14002,0,0,0,0,4.50102941176471,0,0,1.97970588235294,0.130735294117647,0,0,1.96102941176471,0,0.224117647058824,0,0,3.66058823529412,0,0.261470588235294,0,2.27852941176471,1.79294117647059,7.95617647058824,0,1.15794117647059,0,0,0,0
653000,1118000,14003,0,0.217714285714286,0,0,7.13014285714286,0,0,3.41085714285714,0.217714285714286,0,0,1.10671428571429,0,0.907142857142857,0,0,8.78114285714286,0,0,0,4.49942857142857,0,4.46314285714286,0,0.399142857142857,0,0,0,0
661000,1118000,14004,0,0,0,0,2.69630769230769,0,0,3.73184615384615,0,0,0,0.312615384615385,0,0.918307692307692,0,0,5.43169230769231,0,0.781538461538462,0,9.43707692307692,0,4.84553846153846,0,2.12969230769231,0,0,0,0
669000,1118000,14005,0,0,0,0,10.2817808219178,0,0,2.00068493150685,0,0,0,2.22684931506849,0,1.11342465753425,0,0.139178082191781,10.6123287671233,0,0.243561643835616,0,4.81904109589041,0,3.94917808219178,0,0,0,0,0,0
677000,1118000,14006,0.211666666666667,0,0,0,6.65787878787879,0,0,1.77030303030303,0,0.230909090909091,0,1.59712121212121,0,8.42818181818182,0,0.269393939393939,8.27424242424243,0,0.423333333333333,0,1.38545454545455,0.50030303030303,0.423333333333333,0,0,0,0,0,0
685000,1118000,14007,0,0.564444444444444,0,0,3.31611111111111,0,0,0.846666666666667,0,0,0,0,0,0,0,0,3.59833333333333,0,0.282222222222222,0,9.73666666666667,1.12888888888889,0.635,0,0.635,0,0,0,0
733000,1118000,14013,0,0,0,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741000,1118000,14014,0,0,0,10.31875,2.8575,0,0,5.55625,0,0,0,0,0,6.985,0,0,6.19125,0,0,0,0,0,0,0,0,0,0,0,0
757000,1118000,14016,0,0,0,10.2754545454545,2.07818181818182,0,0,3.92545454545455,0,0,0,1.38545454545455,0,4.38727272727273,0,0,4.38727272727273,0,0,0,0,0,0,0,0,0,0,0,0
765000,1118000,14017,0,0,0,4.1275,0.396875,0,0,3.889375,0,0,0,1.905,0,4.206875,0,0,6.588125,0,0,0,4.445,0,0.9525,0,0,0,0,0,0
773000,1118000,14018,0,0,0,8.255,2.45180555555556,0,0,0.211666666666667,0,0,0,0.388055555555556,0,6.80861111111111,0,0,1.37583333333333,0,0,0,12.7352777777778,0,1.46402777777778,0,0,0,0,0,0
781000,1118000,14019,0,0.234461538461538,0,8.46015384615385,2.46184615384615,0,0,4.92369230769231,0,0,0,0.781538461538462,0,2.24692307692308,0,0,7.52230769230769,0,0,0,3.28246153846154,0,1.21138461538462,0,0.234461538461538,0,0,0,0
789000,1118000,14020,0,0.117230769230769,0,4.63061538461538,4.41569230769231,0,0,2.91123076923077,0,0,0,0.918307692307692,0,2.52046153846154,0,0,8.24523076923077,0,0,0,2.794,0,2.12969230769231,0,2.34461538461538,0,0,0,0
797000,1118000,14021,0,0.47625,0,2.714625,3.222625,0,0,1.4605,0,0,0.60325,2.905125,0,3.3655,0,0,8.47725,0,0,0,3.254375,0,3.27025,0,0.1905,0,0.127,0,0
805000,1118000,14022,0,0.909850746268657,0,3.46880597014925,1.42164179104478,0,0,5.34537313432836,0,0,0,2.40731343283582,0,4.77671641791045,0,0,3.39298507462687,0,0,0,2.76746268656716,0,2.02820895522388,0,0.246417910447761,0,0,0,0
813000,1118000,14023,0,0,0,1.99838235294118,1.5875,0,0,1.68088235294118,0,0,0,1.32602941176471,0,1.84897058823529,0,0,0.709705882352941,0,0,0,17.0702941176471,0,2.98823529411765,0,1.21397058823529,0,0,0,0
821000,1118000,14024,0,0,0,3.39859154929577,1.32366197183099,0,0,3.21971830985916,0,0,0,1.37732394366197,0,3.89943661971831,0,0,1.71718309859155,0,0,0,9.92746478873239,0,1.94971830985915,0,1.34154929577465,0,0,0,0
829000,1118000,14025,0,0,0,5.00742857142857,1.48771428571429,0,0,1.10671428571429,0,0,0.217714285714286,1.74171428571429,0,4.15471428571429,0,0,2.19528571428571,0,0,0,9.21657142857143,0.326571428571429,1.59657142857143,0,0.127,0,0,0,0
837000,1118000,14026,0,0,0,1.0715625,1.5478125,0,0,0.65484375,0,0,0,0.61515625,0,3.6115625,0,0,1.76609375,0,0,0,10.65609375,0.238125,4.206875,0,1.9446875,0,0,0,0
845000,1118000,14027,0,0,0,1.56986111111111,1.07597222222222,0,0,0.723194444444444,0,0,0,0.723194444444444,0,1.42875,0,0.246944444444444,1.30527777777778,0,0,0,0.546805555555556,0.15875,5.34458333333333,0,4.23333333333333,0,0,0,0
853000,1118000,14028,0,0.15875,0,1.01203125,0.9921875,0,0,0.873125,0,0,0,0.33734375,0,1.76609375,0,0,0.93265625,0,0,0,12.52140625,0.69453125,4.048125,0,1.9446875,0,0,0,0
861000,1118000,14029,0,0.0875862068965517,0,0,0,0,0,4.09465517241379,0,0,0,0.262758620689655,0,0.416034482758621,0,0,0.153275862068966,0,0,0,9.85344827586207,0.175172413793103,3.19689655172414,0,4.29172413793103,0,0,0,0
-35000,1110000,14213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-27000,1110000,14214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-19000,1110000,14215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-11000,1110000,14216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3000,1110000,14217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5000,1110000,14218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13000,1110000,14219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21000,1110000,14220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29000,1110000,14221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.925,0,0,0,0,0,0,0,0,0,0
37000,1110000,14222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,0,0,0,0,0,0,0
45000,1110000,14223,0,1.56307692307692,0,0,0,0,0,0,0,0,1.17230769230769,0,0,0,0,0,0,0,22.5669230769231,0,0,5.47076923076923,0,0,0,0,0,0,0
53000,1110000,14224,0,1.23371428571429,2.24971428571429,0,0,0,0,0,0,0,4.13657142857143,0,0,0,0,0.725714285714286,4.17285714285714,0,11.2848571428571,0,0,3.12057142857143,0,0,0,0,0,0,0
61000,1110000,14225,0,1.0268085106383,0.675531914893617,0,0,0,0,0,0,0,0.756595744680851,0,0,0,0,1.16191489361702,4.97191489361702,0,13.4836170212766,0,0,3.13446808510638,0,0,0,0,0,0,0
69000,1110000,14226,0,2.13894736842105,4.72350877192982,0,0.267368421052632,0,0,0,0,0,1.5819298245614,0,0,0,0,1.06947368421053,5.48105263157895,0,4.01052631578947,0,0,5.3919298245614,0,0,0,0,0,0,0
77000,1110000,14227,0,4.55246153846154,2.52046153846154,0,1.09415384615385,0,0,0,0,0,4.29846153846154,0,0,0,0,0.390769230769231,0.429846153846154,0,4.00538461538462,0,0,7.22923076923077,0,0,0.429846153846154,0,0,0,0
85000,1110000,14228,0,4.35161764705882,3.58588235294118,0,1.51279411764706,0,0,0,0,0,4.20220588235294,0,0,0,0,0.840441176470588,3.73529411764706,0,3.86602941176471,0,0,3.95941176470588,0,0,1.10191176470588,0,0,0,0.0933823529411765
93000,1110000,14229,0,4.1927397260274,1.89630136986301,0,0.504520547945206,0,0,0,0,0,4.73205479452055,0,0,0,0,0.452328767123288,6.71534246575342,0,6.87191780821918,0,0,1.20041095890411,0,0,2.67917808219178,0,0,0,0
101000,1110000,14230,0,1.48464788732394,2.59366197183099,0,0.679718309859155,0,0,0,0,0,4.31084507042253,0,0,0,0,0.447183098591549,7.63788732394366,0,7.74521126760563,0,0,2.79042253521127,0,0,1.18056338028169,0,0,0,0
109000,1110000,14231,0,0.933823529411765,4.42632352941177,0,0,0,0,0,0,0,1.55014705882353,0,0,0,0,0.410882352941176,4.23955882352941,0,9.73044117647059,0,0.448235294117647,3.64191176470588,0,0,1.92367647058824,0,0,0,0.392205882352941
117000,1110000,14232,0,1.27,1.34154929577465,0,1.46676056338028,0,0,0,0,0,1.19845070422535,0,0,0,0,0.0894366197183099,3.81,0,5.75971830985916,0,4.40028169014084,1.82450704225352,0,0,4.23929577464789,0,0,0,0
125000,1110000,14233,0,2.72676470588235,2.05441176470588,0,1.15794117647059,0,0,0,0,0,1.96102941176471,0,0,0,0,0.466911764705882,4.57573529411765,0,5.28544117647059,0,1.12058823529412,3.15632352941176,0,0,2.42794117647059,0,0,0,0
133000,1110000,14234,0,1.9334328358209,0.644477611940299,0,1.51641791044776,0,0,0,0,0,0.834029850746269,0,0,0,0,0.398059701492537,4.30283582089552,0,3.52567164179104,0,0.454925373134328,3.48776119402985,0,0,4.94731343283582,0,0,0,0.113731343283582
141000,1110000,14235,0,0.471129032258065,0.716935483870968,0,0.716935483870968,0,0,0,0,0,0.594032258064516,0,0,0,0,0.10241935483871,0.450645161290323,0,11.0612903225806,0,4.13774193548387,4.42451612903226,0,0,2.21225806451613,0,0,0,0
149000,1110000,14236,0,0.826976744186047,0,0,0.590697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3116279069767,0,0,2.21511627906977,0,0,3.48511627906977,0,0,0,0
157000,1110000,14237,0,0,0,0,3.19851851851852,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03296296296296,0,5.22111111111111,9.2662962962963,0,0,3.95111111111111,0,0,0,0
165000,1110000,14238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.414,0,11.0913333333333,4.91066666666667,0,0,1.94733333333333,0,0,0,0
173000,1110000,14239,0,0.618717948717949,0,0,2.14923076923077,0,0,0,0,0,0.651282051282051,0.162820512820513,0,0,0,0,0.227948717948718,0,4.98230769230769,0,13.4815384615385,4.10307692307692,0.358205128205128,0,4.13564102564103,0,0,0,0.325641025641026
181000,1110000,14240,0,0.873125,1.64703125,0,2.55984375,0,0,0,0,0,0.69453125,0.21828125,0,0,0,0,1.01203125,0,2.1034375,0,9.9615625,1.3096875,0.1984375,0,6.905625,0,0,0,0.1984375
189000,1110000,14241,0,0.598714285714286,0.290285714285714,0,1.99571428571429,0,0,0,0,0,1.36071428571429,0.762,0,0,0,0.145142857142857,3.75557142857143,0,2.39485714285714,0,13.6978571428571,1.12485714285714,0.707571428571429,0,5.26142857142857,0,0,0,0
197000,1110000,14242,0,0.959555555555555,0,0,1.66511111111111,0,0,0,0,0,0,0.677333333333333,0,0,0,0.508,1.66511111111111,0,2.34244444444444,0,9.652,2.00377777777778,1.524,0,7.19666666666667,0,0,0,0
205000,1110000,14243,0,1.60215384615385,1.19184615384615,0,2.93076923076923,0,0,0,0,0,1.66076923076923,0,0,0,0,0,4.572,0,4.00538461538462,0,6.66261538461538,0.840153846153846,0,0,4.29846153846154,0,0,0,0
213000,1110000,14244,0,0.508,0.449384615384615,0,0.605692307692308,0,0,0,0,0,1.95384615384615,0.703384615384615,0,0,0,0,3.94676923076923,0,2.38369230769231,0,7.54184615384615,2.36415384615385,0.254,0,5.66615384615385,0,0,0,0
221000,1110000,14245,0,0.343243243243243,0.291756756756757,0,2.55716216216216,0,0,0,0,0,0.961081081081081,3.0377027027027,0,0,0,0.154459459459459,2.16243243243243,0,0,0,10.9837837837838,1.08121621621622,2.21391891891892,0,6.96783783783784,0,0,0,0
229000,1110000,14246,0,0.349710144927536,0.77304347826087,0,1.67492753623188,0,0,0,0,0,0.368115942028986,6.09231884057971,0,0,0,0.404927536231884,3.58913043478261,0,0.294492753623188,0,12.8288405797101,0.294492753623188,1.61971014492754,0,2.13507246376812,0,0,0,0
237000,1110000,14247,0,0.412337662337662,0.494805194805195,0,5.06350649350649,0,0,0,0,0,0.61025974025974,3.10077922077922,0,0,0,0.131948051948052,3.39766233766234,0,0.593766233766234,0,17.4006493506493,1.0225974025974,1.25350649350649,0,1.03909090909091,0,0,0,0
