"","x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
"1915",157000,1206000,10685,13,27,7,41,0
"1916",157000,1214000,10389,13,33,7,28,0
"1917",157000,1222000,10093,11,40,4,27,0
"1918",157000,1230000,9797,0,2,0,0,0
"1919",157000,1238000,9501,1,4,1,0,0
"1920",157000,1246000,9205,7,28,8,27,0
"1921",157000,1254000,8909,5,44,5,37,0
"1922",157000,1262000,8613,9,15,4,51,0
"1923",157000,1270000,8317,24,20,9,33,0
"1924",157000,1278000,8021,16,36,12,21,0
"1925",157000,1286000,7725,6,26,15,44,0
"1926",157000,1294000,7429,5,33,17,38,0
"1927",157000,1302000,7133,2,31,14,48,0
"1928",157000,1310000,6837,0,31,23,43,0
"1929",157000,1318000,6541,0,36,18,46,0
"1930",157000,1326000,6245,8,21,19,43,0
"1931",157000,1334000,5949,4,34,26,27,0
"1932",157000,1342000,5653,6,10,6,4,0
"1933",157000,1350000,5357,6,1,9,0,0
"1934",157000,1358000,5061,40,2,34,14,1
"1935",157000,1366000,4765,42,0,38,8,0
"1936",157000,1374000,4469,20,15,30,22,0
"1937",157000,1382000,4173,0,26,30,36,0
"1938",157000,1390000,3877,10,16,35,30,0
"1939",157000,1398000,3581,1,11,46,29,0
"1940",157000,1406000,3285,2,19,34,41,0
"1941",157000,1414000,2989,3,17,33,37,0
"1942",157000,1422000,2693,3,17,40,24,0
"1943",157000,1430000,2397,0,5,1,0,0
"1944",157000,1462000,1213,0,2,0,0,0
"1945",157000,1470000,917,6,1,0,0,0
"1946",157000,1478000,621,10,10,1,3,0
"1947",157000,1486000,325,0,1,0,1,0
"1948",165000,822000,24894,27,0,0,0,0
"1949",165000,830000,24598,73,3,0,0,0
"1950",165000,838000,24302,74,0,0,0,0
"1951",165000,846000,24006,77,0,0,0,0
"1952",165000,854000,23710,80,0,0,0,0
"1953",165000,862000,23414,82,0,0,0,0
"1954",165000,870000,23118,72,2,0,0,0
"1955",165000,878000,22822,70,5,0,0,0
"1956",165000,886000,22526,30,39,0,0,0
"1957",165000,894000,22230,21,57,0,0,0
"1958",165000,902000,21934,26,57,0,0,0
"1959",165000,910000,21638,19,53,0,0,0
"1960",165000,918000,21342,9,67,0,0,0
"1961",165000,926000,21046,3,72,0,0,0
"1962",165000,934000,20750,1,73,0,0,0
"1963",165000,942000,20454,1,72,0,0,0
"1964",165000,950000,20158,6,68,0,0,0
"1965",165000,958000,19862,2,74,1,0,0
"1966",165000,966000,19566,1,74,0,0,0
"1967",165000,974000,19270,12,62,0,0,0
"1968",165000,982000,18974,5,70,0,0,0
"1969",165000,990000,18678,6,71,1,0,0
"1970",165000,998000,18382,10,65,1,0,0
"1971",165000,1006000,18086,11,63,2,0,0
"1972",165000,1014000,17790,6,61,4,0,0
"1973",165000,1022000,17494,7,61,7,0,0
"1974",165000,1030000,17198,17,63,1,0,0
"1975",165000,1038000,16902,50,23,0,0,0
"1976",165000,1046000,16606,23,54,1,0,0
"1977",165000,1054000,16310,16,66,10,0,0
"1978",165000,1062000,16014,14,67,1,0,0
"1979",165000,1070000,15718,3,70,1,0,0
"1980",165000,1078000,15422,11,63,8,0,0
"1981",165000,1086000,15126,20,58,9,0,0
"1982",165000,1094000,14830,14,64,2,1,0
"1983",165000,1102000,14534,34,45,2,3,0
"1984",165000,1110000,14238,54,20,4,11,0
"1985",165000,1118000,13942,2,34,22,33,0
"1986",165000,1126000,13646,7,47,8,22,1
"1987",165000,1134000,13350,15,44,10,17,0
"1988",165000,1142000,13054,10,47,15,20,0
"1989",165000,1150000,12758,13,9,9,54,0
"1990",165000,1158000,12462,16,7,1,46,0
"1991",165000,1166000,12166,5,3,2,31,0
"1992",165000,1174000,11870,6,12,1,46,0
"1993",165000,1182000,11574,6,8,1,35,0
"1994",165000,1190000,11278,3,49,9,27,0
"1995",165000,1198000,10982,0,53,17,28,0
"1996",165000,1206000,10686,19,34,6,31,0
"1997",165000,1214000,10390,22,24,1,35,0
"1998",165000,1222000,10094,13,34,1,27,0
"1999",165000,1230000,9798,10,6,1,2,0
"2000",165000,1238000,9502,3,10,10,1,0
"2001",165000,1246000,9206,9,16,9,16,0
"2002",165000,1254000,8910,11,30,6,37,0
"2003",165000,1262000,8614,5,11,7,52,0
"2004",165000,1270000,8318,7,33,21,35,0
"2005",165000,1278000,8022,4,31,24,36,0
"2006",165000,1286000,7726,4,24,31,26,0
"2007",165000,1294000,7430,0,27,25,50,0
"2008",165000,1302000,7134,0,18,22,61,0
"2009",165000,1310000,6838,3,22,27,55,0
"2010",165000,1318000,6542,1,34,19,58,0
"2011",165000,1326000,6246,2,26,12,55,0
"2012",165000,1334000,5950,6,8,51,36,0
"2013",165000,1342000,5654,7,6,45,24,0
"2014",165000,1350000,5358,30,5,29,6,0
"2015",165000,1358000,5062,28,1,47,9,0
"2016",165000,1366000,4766,44,0,42,6,0
"2017",165000,1374000,4470,12,3,54,16,0
"2018",165000,1382000,4174,1,12,51,26,0
"2019",165000,1390000,3878,3,13,35,40,0
"2020",165000,1398000,3582,0,9,49,26,0
"2021",165000,1406000,3286,1,10,28,40,0
"2022",165000,1414000,2990,1,10,8,13,0
"2023",165000,1422000,2694,0,3,2,1,0
"2024",173000,822000,24895,21,15,0,0,0
"2025",173000,830000,24599,69,4,0,0,0
"2026",173000,838000,24303,71,5,0,0,0
"2027",173000,846000,24007,70,4,0,0,0
"2028",173000,854000,23711,70,4,0,0,0
"2029",173000,862000,23415,72,3,0,0,0
"2030",173000,870000,23119,73,2,0,0,0
"2031",173000,878000,22823,64,11,0,0,0
"2032",173000,886000,22527,53,21,0,0,0
"2033",173000,894000,22231,33,48,0,0,0
"2034",173000,902000,21935,17,62,0,0,0
"2035",173000,910000,21639,2,69,0,0,0
"2036",173000,918000,21343,6,69,0,0,0
"2037",173000,926000,21047,4,70,0,0,0
"2038",173000,934000,20751,4,68,0,0,0
"2039",173000,942000,20455,4,69,0,0,0
"2040",173000,950000,20159,14,58,0,0,0
"2041",173000,958000,19863,10,64,0,0,0
"2042",173000,966000,19567,3,67,0,0,0
"2043",173000,974000,19271,18,53,1,0,0
"2044",173000,982000,18975,13,71,0,0,0
"2045",173000,990000,18679,10,74,0,0,0
"2046",173000,998000,18383,11,69,0,0,0
"2047",173000,1006000,18087,12,63,2,0,0
"2048",173000,1014000,17791,16,62,0,0,0
"2049",173000,1022000,17495,47,30,1,0,0
"2050",173000,1030000,17199,55,44,0,0,0
"2051",173000,1038000,16903,23,51,6,0,0
"2052",173000,1046000,16607,10,57,14,0,0
"2053",173000,1054000,16311,20,66,9,0,0
"2054",173000,1062000,16015,4,74,0,1,0
"2055",173000,1070000,15719,4,68,6,0,0
"2056",173000,1078000,15423,1,60,11,1,0
"2057",173000,1086000,15127,1,48,31,1,0
"2058",173000,1094000,14831,0,38,37,15,0
"2059",173000,1102000,14535,11,35,11,31,0
"2060",173000,1110000,14239,29,29,9,28,0
"2061",173000,1118000,13943,9,40,23,32,0
"2062",173000,1126000,13647,0,54,16,18,0
"2063",173000,1134000,13351,9,57,10,16,0
"2064",173000,1142000,13055,11,41,14,27,0
"2065",173000,1150000,12759,13,17,10,51,0
"2066",173000,1158000,12463,19,14,7,49,0
"2067",173000,1166000,12167,15,15,2,46,0
"2068",173000,1174000,11871,13,8,0,62,0
"2069",173000,1182000,11575,23,10,3,48,0
"2070",173000,1190000,11279,7,46,5,45,1
"2071",173000,1198000,10983,3,54,8,25,0
"2072",173000,1206000,10687,9,32,12,44,0
"2073",173000,1214000,10391,16,31,8,27,0
"2074",173000,1222000,10095,26,33,2,27,0
"2075",173000,1230000,9799,8,31,20,34,0
"2076",173000,1238000,9503,5,21,25,28,0
"2077",173000,1246000,9207,15,12,32,13,0
"2078",173000,1254000,8911,11,11,23,40,0
"2079",173000,1262000,8615,11,1,1,3,0
"2080",173000,1270000,8319,16,12,18,9,0
"2081",173000,1278000,8023,6,19,28,38,0
"2082",173000,1286000,7727,5,19,25,41,0
"2083",173000,1294000,7431,0,34,25,41,0
"2084",173000,1302000,7135,0,43,15,43,0
"2085",173000,1310000,6839,3,26,18,33,0
"2086",173000,1318000,6543,0,21,21,57,0
"2087",173000,1326000,6247,0,18,30,57,0
"2088",173000,1334000,5951,4,6,53,24,0
"2089",173000,1342000,5655,6,10,57,24,0
"2090",173000,1350000,5359,20,7,49,14,0
"2091",173000,1358000,5063,21,0,44,36,0
"2092",173000,1366000,4767,51,0,18,20,0
"2093",173000,1374000,4471,1,4,56,27,0
"2094",173000,1382000,4175,2,12,60,32,0
"2095",173000,1390000,3879,0,19,27,53,0
"2096",173000,1398000,3583,0,7,46,34,0
"2097",173000,1406000,3287,2,7,16,28,0
"2098",181000,822000,24896,3,39,0,0,0
"2099",181000,830000,24600,22,59,0,0,0
"2100",181000,838000,24304,28,49,0,0,0
"2101",181000,846000,24008,30,46,0,0,0
"2102",181000,854000,23712,63,13,0,0,0
"2103",181000,862000,23416,79,0,0,0,0
"2104",181000,870000,23120,64,8,0,0,0
"2105",181000,878000,22824,57,17,0,0,0
"2106",181000,886000,22528,59,16,0,0,0
"2107",181000,894000,22232,32,43,0,0,0
"2108",181000,902000,21936,28,57,0,0,0
"2109",181000,910000,21640,6,73,0,0,0
"2110",181000,918000,21344,3,71,2,0,0
"2111",181000,926000,21048,1,71,0,0,0
"2112",181000,934000,20752,10,66,0,0,0
"2113",181000,942000,20456,5,70,0,0,0
"2114",181000,950000,20160,9,66,1,0,0
"2115",181000,958000,19864,18,56,0,0,0
"2116",181000,966000,19568,5,70,0,0,0
"2117",181000,974000,19272,13,62,0,0,0
"2118",181000,982000,18976,36,43,0,0,0
"2119",181000,990000,18680,15,61,1,0,0
"2120",181000,998000,18384,11,58,6,0,0
"2121",181000,1006000,18088,9,65,1,0,0
"2122",181000,1014000,17792,20,57,0,0,0
"2123",181000,1022000,17496,32,52,0,0,0
"2124",181000,1030000,17200,22,60,0,0,0
"2125",181000,1038000,16904,16,57,5,0,0
"2126",181000,1046000,16608,16,61,7,0,0
"2127",181000,1054000,16312,12,67,8,0,0
"2128",181000,1062000,16016,2,67,12,0,0
"2129",181000,1070000,15720,0,61,15,4,0
"2130",181000,1078000,15424,1,68,11,11,0
"2131",181000,1086000,15128,0,61,23,11,0
"2132",181000,1094000,14832,1,42,26,18,0
"2133",181000,1102000,14536,5,40,18,35,0
"2134",181000,1110000,14240,9,34,29,22,0
"2135",181000,1118000,13944,17,29,10,40,0
"2136",181000,1126000,13648,8,17,22,37,0
"2137",181000,1134000,13352,11,32,15,34,0
"2138",181000,1142000,13056,18,36,11,27,0
"2139",181000,1150000,12760,26,23,4,30,0
"2140",181000,1158000,12464,23,33,13,25,0
"2141",181000,1166000,12168,24,40,8,30,0
"2142",181000,1174000,11872,19,21,12,34,0
"2143",181000,1182000,11576,11,8,5,56,0
"2144",181000,1190000,11280,16,21,5,45,0
"2145",181000,1198000,10984,10,31,16,38,0
"2146",181000,1206000,10688,9,29,19,40,0
"2147",181000,1214000,10392,19,33,7,29,0
"2148",181000,1222000,10096,19,36,10,25,0
"2149",181000,1230000,9800,15,23,19,32,0
"2150",181000,1238000,9504,3,25,24,43,0
"2151",181000,1246000,9208,14,19,34,17,0
"2152",181000,1254000,8912,12,12,27,34,0
"2153",181000,1262000,8616,13,5,6,17,0
"2154",181000,1270000,8320,20,7,10,5,0
"2155",181000,1278000,8024,5,20,18,43,0
"2156",181000,1286000,7728,3,30,18,28,0
"2157",181000,1294000,7432,0,27,29,40,0
"2158",181000,1302000,7136,2,40,18,43,0
"2159",181000,1310000,6840,5,36,8,23,0
"2160",181000,1318000,6544,1,27,24,45,0
"2161",181000,1326000,6248,2,32,23,48,0
"2162",181000,1334000,5952,3,5,56,18,0
"2163",181000,1342000,5656,1,9,61,23,0
"2164",181000,1350000,5360,5,0,56,18,0
"2165",181000,1358000,5064,0,6,58,16,0
"2166",181000,1366000,4768,4,0,62,14,0
"2167",181000,1374000,4472,1,11,58,11,0
"2168",181000,1382000,4176,0,11,34,46,0
"2169",181000,1390000,3880,3,14,31,53,0
"2170",181000,1398000,3584,2,10,22,62,0
"2171",181000,1406000,3288,0,20,6,22,0
"2172",189000,822000,24897,23,34,0,0,0
"2173",189000,830000,24601,27,56,0,0,0
"2174",189000,838000,24305,25,53,0,0,0
"2175",189000,846000,24009,40,40,0,0,0
"2176",189000,854000,23713,36,44,0,0,0
"2177",189000,862000,23417,52,32,0,0,0
"2178",189000,870000,23121,67,14,0,0,0
"2179",189000,878000,22825,42,37,0,0,0
"2180",189000,886000,22529,58,23,0,0,0
"2181",189000,894000,22233,35,43,0,0,0
"2182",189000,902000,21937,43,34,0,0,0
"2183",189000,910000,21641,11,64,0,0,0
"2184",189000,918000,21345,5,69,2,0,0
"2185",189000,926000,21049,11,72,0,0,0
"2186",189000,934000,20753,10,66,0,0,0
"2187",189000,942000,20457,6,67,0,0,0
"2188",189000,950000,20161,10,62,0,0,0
"2189",189000,958000,19865,5,68,0,0,0
"2190",189000,966000,19569,38,44,0,0,0
"2191",189000,974000,19273,20,64,0,0,0
"2192",189000,982000,18977,40,31,2,0,0
"2193",189000,990000,18681,14,58,6,0,0
"2194",189000,998000,18385,13,64,3,0,0
"2195",189000,1006000,18089,8,72,1,0,0
"2196",189000,1014000,17793,5,71,0,0,0
"2197",189000,1022000,17497,11,63,1,0,0
"2198",189000,1030000,17201,9,52,16,0,0
"2199",189000,1038000,16905,10,67,5,0,0
"2200",189000,1046000,16609,13,62,7,0,0
"2201",189000,1054000,16313,7,71,6,0,0
"2202",189000,1062000,16017,1,60,12,1,0
"2203",189000,1070000,15721,4,56,20,7,0
"2204",189000,1078000,15425,1,67,13,14,0
"2205",189000,1086000,15129,0,58,17,24,1
"2206",189000,1094000,14833,0,52,18,29,0
"2207",189000,1102000,14537,1,49,27,17,0
"2208",189000,1110000,14241,3,37,19,33,0
"2209",189000,1118000,13945,14,26,11,33,0
"2210",189000,1126000,13649,9,34,13,15,0
"2211",189000,1134000,13353,23,26,4,6,0
"2212",189000,1142000,13057,17,46,12,12,0
"2213",189000,1150000,12761,30,39,2,17,0
"2214",189000,1158000,12465,11,49,12,15,0
"2215",189000,1166000,12169,56,39,18,22,0
"2216",189000,1174000,11873,9,53,7,27,1
"2217",189000,1182000,11577,11,26,10,48,1
"2218",189000,1190000,11281,12,47,12,32,0
"2219",189000,1198000,10985,4,30,5,51,0
"2220",189000,1206000,10689,10,45,7,32,0
"2221",189000,1214000,10393,4,21,19,30,0
"2222",189000,1222000,10097,7,31,9,38,0
"2223",189000,1230000,9801,3,41,8,37,0
"2224",189000,1238000,9505,3,16,13,35,0
"2225",189000,1246000,9209,18,26,29,21,0
"2226",189000,1254000,8913,9,8,27,44,0
"2227",189000,1262000,8617,18,10,10,28,0
"2228",189000,1270000,8321,16,18,13,33,0
"2229",189000,1278000,8025,5,8,10,49,0
"2230",189000,1286000,7729,7,33,17,23,0
"2231",189000,1294000,7433,1,33,25,43,0
"2232",189000,1302000,7137,3,26,24,36,0
"2233",189000,1310000,6841,1,41,12,43,0
"2234",189000,1318000,6545,0,36,17,53,0
"2235",189000,1326000,6249,0,26,27,45,0
"2236",189000,1334000,5953,1,0,61,17,0
"2237",189000,1342000,5657,0,4,45,41,0
"2238",189000,1350000,5361,0,8,53,29,0
"2239",189000,1358000,5065,0,8,42,35,0
"2240",189000,1366000,4769,2,0,72,5,0
"2241",189000,1374000,4473,0,6,51,25,0
"2242",189000,1382000,4177,0,6,41,44,0
"2243",189000,1390000,3881,0,5,52,38,0
"2244",189000,1398000,3585,0,4,41,38,0
"2245",189000,1406000,3289,0,5,9,15,0
"2246",197000,822000,24898,60,4,0,0,0
"2247",197000,830000,24602,62,14,0,0,0
"2248",197000,838000,24306,46,31,0,0,0
"2249",197000,846000,24010,40,32,0,0,0
"2250",197000,854000,23714,38,37,0,0,0
"2251",197000,862000,23418,46,29,0,0,0
"2252",197000,870000,23122,52,23,0,0,0
"2253",197000,878000,22826,44,32,0,0,0
"2254",197000,886000,22530,61,18,0,0,0
"2255",197000,894000,22234,14,64,0,0,0
"2256",197000,902000,21938,62,11,0,0,0
"2257",197000,910000,21642,17,55,0,0,0
"2258",197000,918000,21346,17,56,0,0,0
"2259",197000,926000,21050,5,65,0,0,0
"2260",197000,934000,20754,2,76,0,0,0
"2261",197000,942000,20458,8,65,0,0,0
"2262",197000,950000,20162,10,66,0,0,0
"2263",197000,958000,19866,13,61,0,0,0
"2264",197000,966000,19570,38,39,0,0,0
"2265",197000,974000,19274,9,60,3,0,0
"2266",197000,982000,18978,8,62,1,0,0
"2267",197000,990000,18682,5,68,2,0,0
"2268",197000,998000,18386,11,68,2,0,0
"2269",197000,1006000,18090,11,66,4,0,0
"2270",197000,1014000,17794,20,60,1,0,0
"2271",197000,1022000,17498,23,68,8,0,0
"2272",197000,1030000,17202,18,66,15,0,0
"2273",197000,1038000,16906,13,63,6,1,0
"2274",197000,1046000,16610,16,67,0,0,0
"2275",197000,1054000,16314,16,64,1,6,0
"2276",197000,1062000,16018,3,57,11,13,0
"2277",197000,1070000,15722,2,53,18,10,0
"2278",197000,1078000,15426,1,62,11,16,0
"2279",197000,1086000,15130,1,53,14,23,0
"2280",197000,1094000,14834,2,43,18,30,0
"2281",197000,1102000,14538,4,38,19,24,0
"2282",197000,1110000,14242,23,24,16,26,0
"2283",197000,1118000,13946,29,10,1,3,0
"2284",197000,1126000,13650,1,0,0,0,0
"2285",197000,1134000,13354,0,1,0,0,0
"2286",197000,1142000,13058,4,29,22,17,0
"2287",197000,1150000,12762,9,38,11,14,0
"2288",197000,1158000,12466,14,35,16,5,0
"2289",197000,1166000,12170,38,41,21,9,0
"2290",197000,1174000,11874,4,45,26,28,0
"2291",197000,1182000,11578,7,32,32,24,0
"2292",197000,1190000,11282,3,42,36,34,0
"2293",197000,1198000,10986,5,38,19,35,0
"2294",197000,1206000,10690,5,40,10,39,0
"2295",197000,1214000,10394,6,20,25,45,0
"2296",197000,1222000,10098,2,28,15,49,0
"2297",197000,1230000,9802,4,33,15,44,0
"2298",197000,1238000,9506,0,27,16,56,0
"2299",197000,1246000,9210,18,28,10,39,0
"2300",197000,1254000,8914,7,11,15,35,0
"2301",197000,1262000,8618,10,20,40,21,0
"2302",197000,1270000,8322,5,19,17,22,0
"2303",197000,1278000,8026,3,26,14,26,0
"2304",197000,1286000,7730,4,33,17,26,0
"2305",197000,1294000,7434,6,23,21,39,0
"2306",197000,1302000,7138,4,24,20,46,0
"2307",197000,1310000,6842,0,39,12,57,0
"2308",197000,1318000,6546,0,11,33,49,0
"2309",197000,1326000,6250,0,6,41,47,0
"2310",197000,1334000,5954,0,2,63,18,0
"2311",197000,1342000,5658,0,5,37,33,0
"2312",197000,1350000,5362,0,14,42,32,0
"2313",197000,1358000,5066,0,8,44,40,0
"2314",197000,1366000,4770,2,2,60,21,0
"2315",197000,1374000,4474,2,19,32,40,0
"2316",197000,1382000,4178,0,7,30,49,0
"2317",197000,1390000,3882,0,16,28,48,0
"2318",197000,1398000,3586,0,5,10,22,0
"2319",205000,822000,24899,57,15,0,0,0
"2320",205000,830000,24603,29,53,0,0,0
"2321",205000,838000,24307,17,57,0,0,0
"2322",205000,846000,24011,36,41,0,0,0
"2323",205000,854000,23715,35,41,0,0,0
"2324",205000,862000,23419,10,62,0,0,0
"2325",205000,870000,23123,19,55,0,0,0
"2326",205000,878000,22827,24,50,0,0,0
"2327",205000,886000,22531,28,44,0,0,0
"2328",205000,894000,22235,21,54,0,0,0
"2329",205000,902000,21939,33,43,0,0,0
"2330",205000,910000,21643,12,59,0,0,0
"2331",205000,918000,21347,2,72,0,0,0
"2332",205000,926000,21051,5,75,0,0,0
"2333",205000,934000,20755,16,74,0,0,0
"2334",205000,942000,20459,29,64,0,0,0
"2335",205000,950000,20163,17,66,0,0,0
"2336",205000,958000,19867,25,60,0,0,0
"2337",205000,966000,19571,20,52,1,0,0
"2338",205000,974000,19275,12,61,4,0,0
"2339",205000,982000,18979,17,60,3,0,0
"2340",205000,990000,18683,25,50,1,0,0
"2341",205000,998000,18387,38,43,0,0,0
"2342",205000,1006000,18091,15,55,1,0,0
"2343",205000,1014000,17795,21,66,0,0,0
"2344",205000,1022000,17499,24,69,3,0,0
"2345",205000,1030000,17203,16,72,10,0,0
"2346",205000,1038000,16907,15,66,9,0,0
"2347",205000,1046000,16611,9,73,5,0,0
"2348",205000,1054000,16315,28,62,7,2,1
"2349",205000,1062000,16019,8,43,27,7,0
"2350",205000,1070000,15723,6,50,24,12,0
"2351",205000,1078000,15427,3,58,10,27,0
"2352",205000,1086000,15131,1,52,16,26,0
"2353",205000,1094000,14835,1,46,23,33,0
"2354",205000,1102000,14539,1,34,33,23,0
"2355",205000,1110000,14243,9,46,15,18,0
"2356",205000,1118000,13947,26,1,0,0,0
"2357",205000,1142000,13059,5,22,25,13,0
"2358",205000,1150000,12763,2,41,17,16,0
"2359",205000,1158000,12467,4,34,23,17,0
"2360",205000,1166000,12171,16,22,35,5,0
"2361",205000,1174000,11875,30,20,26,13,0
"2362",205000,1182000,11579,15,26,7,40,0
"2363",205000,1190000,11283,17,28,19,23,0
"2364",205000,1198000,10987,5,44,14,40,0
"2365",205000,1206000,10691,2,43,12,44,0
"2366",205000,1214000,10395,11,37,26,50,0
"2367",205000,1222000,10099,4,28,19,67,0
"2368",205000,1230000,9803,8,54,3,41,0
"2369",205000,1238000,9507,17,40,11,32,0
"2370",205000,1246000,9211,23,14,28,23,0
"2371",205000,1254000,8915,0,36,26,56,0
"2372",205000,1262000,8619,7,22,24,45,0
"2373",205000,1270000,8323,7,11,21,15,0
"2374",205000,1278000,8027,3,32,13,33,0
"2375",205000,1286000,7731,3,36,9,34,0
"2376",205000,1294000,7435,2,31,24,33,0
"2377",205000,1302000,7139,1,35,8,55,0
"2378",205000,1310000,6843,0,34,21,49,0
"2379",205000,1318000,6547,1,15,26,50,0
"2380",205000,1326000,6251,4,4,71,9,0
"2381",205000,1334000,5955,0,19,34,35,0
"2382",205000,1342000,5659,1,2,56,24,0
"2383",205000,1350000,5363,0,9,51,27,0
"2384",205000,1358000,5067,0,11,43,39,0
"2385",205000,1366000,4771,0,2,45,33,0
"2386",205000,1374000,4475,0,15,24,51,0
"2387",205000,1382000,4179,0,3,53,28,0
"2388",205000,1390000,3883,0,13,32,49,0
"2389",205000,1398000,3587,0,10,4,10,0
"2390",213000,814000,25196,8,2,0,0,0
"2391",213000,822000,24900,53,21,0,0,0
"2392",213000,830000,24604,67,8,0,0,0
"2393",213000,838000,24308,20,57,0,0,0
"2394",213000,846000,24012,18,63,0,0,0
"2395",213000,854000,23716,49,31,0,0,0
"2396",213000,862000,23420,51,30,0,0,0
"2397",213000,870000,23124,30,51,0,0,0
"2398",213000,878000,22828,39,40,0,0,0
"2399",213000,886000,22532,42,30,0,0,0
"2400",213000,894000,22236,60,16,0,0,0
"2401",213000,902000,21940,68,8,0,0,0
"2402",213000,910000,21644,57,19,0,0,0
"2403",213000,918000,21348,42,33,0,0,0
"2404",213000,926000,21052,23,55,0,0,0
"2405",213000,934000,20756,44,31,0,0,0
"2406",213000,942000,20460,67,9,0,0,0
"2407",213000,950000,20164,54,20,0,0,0
"2408",213000,958000,19868,26,55,0,0,0
"2409",213000,966000,19572,43,34,0,0,0
"2410",213000,974000,19276,35,26,0,0,0
"2411",213000,982000,18980,44,35,0,0,0
"2412",213000,990000,18684,24,67,0,0,0
"2413",213000,998000,18388,50,40,4,0,0
"2414",213000,1006000,18092,43,59,4,0,0
"2415",213000,1014000,17796,20,62,7,0,0
"2416",213000,1022000,17500,24,57,7,0,0
"2417",213000,1030000,17204,29,66,5,0,0
"2418",213000,1038000,16908,29,61,5,0,0
"2419",213000,1046000,16612,26,56,5,2,0
"2420",213000,1054000,16316,7,61,10,0,0
"2421",213000,1062000,16020,8,52,17,9,0
"2422",213000,1070000,15724,7,57,13,18,0
"2423",213000,1078000,15428,0,50,7,34,0
"2424",213000,1086000,15132,2,51,10,24,0
"2425",213000,1094000,14836,0,70,10,25,0
"2426",213000,1102000,14540,1,44,24,24,0
"2427",213000,1110000,14244,11,40,23,21,0
"2428",213000,1118000,13948,23,29,11,12,0
"2429",213000,1126000,13652,10,48,15,7,0
"2430",213000,1134000,13356,0,33,13,11,0
"2431",213000,1142000,13060,2,31,31,27,0
"2432",213000,1150000,12764,1,39,17,13,0
"2433",213000,1158000,12468,3,30,28,28,0
"2434",213000,1166000,12172,18,10,39,17,0
"2435",213000,1174000,11876,12,25,15,30,0
"2436",213000,1182000,11580,13,26,25,24,0
"2437",213000,1190000,11284,30,18,23,15,0
"2438",213000,1198000,10988,7,23,17,38,0
"2439",213000,1206000,10692,6,32,10,43,0
"2440",213000,1214000,10396,6,34,13,52,0
"2441",213000,1222000,10100,2,63,7,31,0
"2442",213000,1230000,9804,12,49,6,25,0
"2443",213000,1238000,9508,20,26,16,34,0
"2444",213000,1246000,9212,7,27,10,40,0
"2445",213000,1254000,8916,16,27,12,25,0
"2446",213000,1262000,8620,3,28,26,44,0
"2447",213000,1270000,8324,3,18,22,50,0
"2448",213000,1278000,8028,1,31,16,51,0
"2449",213000,1286000,7732,3,46,7,44,0
"2450",213000,1294000,7436,11,34,19,51,0
"2451",213000,1302000,7140,4,30,20,65,0
"2452",213000,1310000,6844,1,24,18,73,0
"2453",213000,1318000,6548,0,23,33,36,0
"2454",213000,1326000,6252,1,8,41,42,0
"2455",213000,1334000,5956,2,9,35,40,0
"2456",213000,1342000,5660,2,13,53,21,0
"2457",213000,1350000,5364,1,29,29,33,0
"2458",213000,1358000,5068,1,7,46,33,0
"2459",213000,1366000,4772,1,26,30,40,0
"2460",213000,1374000,4476,3,22,19,51,0
"2461",213000,1382000,4180,1,7,40,30,0
"2462",213000,1390000,3884,0,7,20,54,0
"2463",213000,1398000,3588,0,2,0,3,0
"2464",221000,814000,25197,15,3,0,0,0
"2465",221000,822000,24901,61,10,0,0,0
"2466",221000,830000,24605,31,48,0,0,0
"2467",221000,838000,24309,8,70,0,0,0
"2468",221000,846000,24013,33,47,0,0,0
"2469",221000,854000,23717,43,53,0,0,0
"2470",221000,862000,23421,67,9,0,0,0
"2471",221000,870000,23125,74,1,0,0,0
"2472",221000,878000,22829,45,43,0,0,0
"2473",221000,886000,22533,59,25,0,0,0
"2474",221000,894000,22237,82,0,0,0,0
"2475",221000,902000,21941,57,22,0,0,0
"2476",221000,910000,21645,63,20,0,0,0
"2477",221000,918000,21349,78,4,0,0,0
"2478",221000,926000,21053,84,2,0,0,0
"2479",221000,934000,20757,74,0,0,0,0
"2480",221000,942000,20461,68,6,0,0,0
"2481",221000,950000,20165,73,2,0,0,0
"2482",221000,958000,19869,19,62,0,0,0
"2483",221000,966000,19573,5,68,0,0,0
"2484",221000,974000,19277,20,61,0,0,0
"2485",221000,982000,18981,27,70,1,0,0
"2486",221000,990000,18685,18,77,1,0,0
"2487",221000,998000,18389,28,80,3,0,0
"2488",221000,1006000,18093,24,66,7,0,0
"2489",221000,1014000,17797,40,58,8,0,0
"2490",221000,1022000,17501,13,55,9,0,0
"2491",221000,1030000,17205,26,63,12,5,0
"2492",221000,1038000,16909,31,69,1,0,0
"2493",221000,1046000,16613,18,67,3,0,0
"2494",221000,1054000,16317,7,56,15,7,0
"2495",221000,1062000,16021,2,59,17,8,0
"2496",221000,1070000,15725,1,56,20,16,0
"2497",221000,1078000,15429,5,58,5,20,0
"2498",221000,1086000,15133,2,52,8,26,0
"2499",221000,1094000,14837,6,60,6,25,0
"2500",221000,1102000,14541,4,55,13,14,0
"2501",221000,1110000,14245,1,36,23,46,0
"2502",221000,1118000,13949,4,26,32,39,0
