Source,OBJECTID,STATS_,NAME,Tree,DBH,POINT_X,POINT_Y
MortonArboretum,2489,3652.00000000000,Bur oak,Oaks,18,-88.60182771000,41.79291754700
MortonArboretum,2491,3654.00000000000,Bur oak,Oaks,30,-88.59583055900,41.79277133900
MortonArboretum,2492,3655.00000000000,Bur oak,Oaks,12,-88.59583655300,41.79269469900
MortonArboretum,2493,3656.00000000000,Bur oak,Oaks,18,-88.58636997200,41.79303746300
MortonArboretum,2494,3657.00000000000,Bur oak,Oaks,18,-88.58538257400,41.79319970300
MortonArboretum,2495,3658.00000000000,Bur oak,Oaks,24,-88.58547373900,41.79242837600
MortonArboretum,2496,3659.00000000000,Bur oak,Oaks,12,-88.58654627300,41.79280535900
MortonArboretum,2497,3660.00000000000,Bur oak,Oaks,12,-88.57644290500,41.79298046700
MortonArboretum,2498,3661.00000000000,Bur oak,Oaks,12,-88.57631706200,41.79306325300
MortonArboretum,2499,3662.00000000000,Bur oak,Oaks,24,-88.56665173300,41.79305135500
MortonArboretum,2500,3663.00000000000,Bur oak,Oaks,20,-88.56653258600,41.79333218700
MortonArboretum,2501,3664.00000000000,Bur oak,Oaks,30,-88.56677128500,41.79334244200
MortonArboretum,2502,3665.00000000000,Bur oak,Oaks,18,-88.56692187300,41.79310171100
MortonArboretum,2503,3666.00000000000,Bur oak,Oaks,12,-88.58593884400,41.78550483700
MortonArboretum,2504,3667.00000000000,Bur oak,Oaks,10,-88.58608964100,41.78536765600
MortonArboretum,2505,3668.00000000000,Bur oak,Oaks,10,-88.56669681400,41.77845542600
MortonArboretum,2509,3697.00000000000,Bur oak,Oaks,10,-88.25794067800,42.13959879900
MortonArboretum,2510,3698.00000000000,Bur oak,Oaks,6,-88.25792719400,42.13949087200
MortonArboretum,2511,3699.00000000000,Bur oak,Oaks,10,-88.25778846300,42.13947438100
MortonArboretum,2512,3700.00000000000,Bur oak,Oaks,8,-88.25775053000,42.13958287200
MortonArboretum,2513,3701.00000000000,Bur oak,Oaks,6,-88.25773480900,42.14703118100
MortonArboretum,2514,3702.00000000000,Bur oak,Oaks,6,-88.25783459000,42.14706611200
MortonArboretum,2515,3703.00000000000,Bur oak,Oaks,6,-88.25787243400,42.15376180700
MortonArboretum,2516,3704.00000000000,Bur oak,Oaks,9,-88.25751235800,42.15366668700
MortonArboretum,2517,3705.00000000000,Bur oak,Oaks,12,-88.31600842500,42.13204396900
MortonArboretum,2519,3707.00000000000,Bur oak,Oaks,9,-88.26736937500,42.12497246200
MortonArboretum,2520,3708.00000000000,Bur oak,Oaks,12,-88.26770296800,42.12513088800
MortonArboretum,2522,3710.00000000000,Bur oak,Oaks,12,-88.27730581600,42.13946582600
MortonArboretum,2523,3711.00000000000,Bur oak,Oaks,6,-88.27719203000,42.13956165900
MortonArboretum,2529,3717.00000000000,Bur oak,Oaks,18,-88.33539147900,42.12529494000
MortonArboretum,2530,3718.00000000000,Bur oak,Oaks,18,-88.33556894100,42.12537392900
MortonArboretum,2531,3719.00000000000,Bur oak,Oaks,15,-88.33549258200,42.12519469400
MortonArboretum,2532,3720.00000000000,Bur oak,Oaks,24,-88.33533373600,42.12511999100
MortonArboretum,2533,3721.00000000000,Bur oak,Oaks,12,-88.34522811900,42.12521151600
MortonArboretum,2535,3723.00000000000,Bur oak,Oaks,18,-88.35328828000,42.12493657700
MortonArboretum,2536,3724.00000000000,Bur oak,Oaks,20,-88.35399520800,42.12530649400
MortonArboretum,2537,3725.00000000000,Bur oak,Oaks,8,-88.29628762300,42.13234510000
MortonArboretum,2538,3726.00000000000,Bur oak,Oaks,8,-88.29615710300,42.13236008400
MortonArboretum,2539,3727.00000000000,Bur oak,Oaks,15,-88.29612746400,42.13942578900
MortonArboretum,2540,3728.00000000000,Bur oak,Oaks,9,-88.29617212600,42.13933522200
MortonArboretum,2541,3729.00000000000,Bur oak,Oaks,20,-88.29560753600,42.13926054500
MortonArboretum,2544,3732.00000000000,Bur oak,Oaks,10,-88.27943263400,42.13943311500
MortonArboretum,2550,3738.00000000000,Bur oak,Oaks,9,-88.30612883900,42.15383030300
MortonArboretum,2551,3739.00000000000,Bur oak,Oaks,4,-88.30563821500,42.15401150900
MortonArboretum,2555,3743.00000000000,Bur oak,Oaks,9,-88.25757539300,42.15392717600
MortonArboretum,2556,3744.00000000000,Bur oak,Oaks,24,-88.35549113500,42.12454131100
MortonArboretum,2557,3745.00000000000,Bur oak,Oaks,18,-88.35487721100,42.12532309700
MortonArboretum,2558,3746.00000000000,Bur oak,Oaks,17,-88.37446722500,42.12554032800
MortonArboretum,2559,3747.00000000000,Bur oak,Oaks,20,-88.37340693000,42.12644013800
MortonArboretum,2560,3748.00000000000,Bur oak,Oaks,12,-88.37348979900,42.12481803200
MortonArboretum,2563,3771.00000000000,Bur oak,Oaks,9,-88.27760690200,42.15410574000
MortonArboretum,2564,3772.00000000000,Bur oak,Oaks,9,-88.27709479400,42.15418970800
MortonArboretum,2565,3775.00000000000,Bur oak,Oaks,16,-88.42425302600,41.95443446400
MortonArboretum,2566,3776.00000000000,Bur oak,Oaks,12,-88.42440739000,41.95471175000
MortonArboretum,2569,3779.00000000000,Bur oak,Oaks,12,-88.40417585500,41.91127944900
MortonArboretum,2570,3780.00000000000,Bur oak,Oaks,10,-88.40417052500,41.91122547500
MortonArboretum,2571,3781.00000000000,Bur oak,Oaks,15,-88.46354086500,41.98302198400
MortonArboretum,2572,3782.00000000000,Bur oak,Oaks,16,-88.46369201900,41.98303356600
MortonArboretum,2574,3784.00000000000,Bur oak,Oaks,12,-88.48746168900,41.88217065000
MortonArboretum,2575,3785.00000000000,Bur oak,Oaks,12,-88.48938402500,41.88052004600
MortonArboretum,2576,3786.00000000000,Bur oak,Oaks,20,-88.48904602600,41.88161422300
MortonArboretum,2577,3794.00000000000,Bur oak,Oaks,20,-88.37661738100,41.99898524500
MortonArboretum,2578,3795.00000000000,Bur oak,Oaks,12,-88.37630592300,41.99918712300
MortonArboretum,2579,3797.00000000000,Bur oak,Oaks,12,-88.38567350800,41.99885373200
MortonArboretum,2583,3802.00000000000,Bur oak,Oaks,12,-88.39577905100,41.99857364900
MortonArboretum,2585,3805.00000000000,Bur oak,Oaks,6,-88.40504192700,41.99860020800
MortonArboretum,2587,3808.00000000000,Bur oak,Oaks,18,-88.41468708100,41.99861230000
MortonArboretum,2592,3814.00000000000,Bur oak,Oaks,6,-88.42480508800,41.99830699100
MortonArboretum,2599,3823.00000000000,Bur oak,Oaks,10,-88.45398894300,41.99779232100
MortonArboretum,2602,3828.00000000000,Bur oak,Oaks,20,-88.43434356700,41.99216737900
MortonArboretum,2611,3841.00000000000,Bur oak,Oaks,20,-88.43350366200,41.98415315500
MortonArboretum,2616,3848.00000000000,Bur oak,Oaks,10,-88.43441657100,41.96162564500
MortonArboretum,2618,3851.00000000000,Bur oak,Oaks,18,-88.39551327500,41.96261413200
MortonArboretum,2619,3853.00000000000,Bur oak,Oaks,10,-88.44377152400,41.95421761700
MortonArboretum,2620,3854.00000000000,Bur oak,Oaks,10,-88.44387970700,41.95421625600
MortonArboretum,2629,3866.00000000000,Bur oak,Oaks,16,-88.40488710400,41.95477221500
MortonArboretum,2631,3869.00000000000,Bur oak,Oaks,24,-88.38474888700,41.95525561900
MortonArboretum,2632,3870.00000000000,Bur oak,Oaks,8,-88.38520493300,41.95489886300
MortonArboretum,2633,3872.00000000000,Bur oak,Oaks,8,-88.47275822300,41.94676574900
MortonArboretum,2634,3873.00000000000,Bur oak,Oaks,18,-88.47303374500,41.94650102600
MortonArboretum,2637,3878.00000000000,Bur oak,Oaks,6,-88.43427250200,41.94699643700
MortonArboretum,2641,3884.00000000000,Bur oak,Oaks,8,-88.48253067500,41.93930867900
MortonArboretum,2642,3885.00000000000,Bur oak,Oaks,10,-88.48264631300,41.93915857900
MortonArboretum,2643,3887.00000000000,Bur oak,Oaks,10,-88.47291810700,41.93945495100
MortonArboretum,2646,3890.00000000000,Bur oak,Oaks,10,-88.47303075800,41.93948502800
MortonArboretum,2649,3895.00000000000,Bur oak,Oaks,24,-88.43331830100,41.93960052200
MortonArboretum,2650,3896.00000000000,Bur oak,Oaks,6,-88.43462070500,41.93981842000
MortonArboretum,2651,3897.00000000000,Bur oak,Oaks,8,-88.43438327200,41.93993847200
MortonArboretum,2652,3899.00000000000,Bur oak,Oaks,15,-88.42450007400,41.94014711500
MortonArboretum,2654,3902.00000000000,Bur oak,Oaks,10,-88.47293666100,41.93191629100
MortonArboretum,2655,3904.00000000000,Bur oak,Oaks,10,-88.43397086100,41.93240969100
MortonArboretum,2656,3906.00000000000,Bur oak,Oaks,16,-88.41489701400,41.93225460500
MortonArboretum,2657,3908.00000000000,Bur oak,Oaks,12,-88.37595641900,41.94060870400
MortonArboretum,2660,3913.00000000000,Bur oak,Oaks,10,-88.43386390100,41.92553906300
MortonArboretum,2661,3914.00000000000,Bur oak,Oaks,6,-88.43407581500,41.92520767800
MortonArboretum,2662,3915.00000000000,Bur oak,Oaks,12,-88.43471972700,41.92501499800
MortonArboretum,2665,3920.00000000000,Bur oak,Oaks,24,-88.41457076800,41.92595856800
MortonArboretum,2666,3921.00000000000,Bur oak,Oaks,18,-88.41536221000,41.92541292400
MortonArboretum,2667,3922.00000000000,Bur oak,Oaks,18,-88.41494448800,41.92607104700
MortonArboretum,2672,3930.00000000000,Bur oak,Oaks,12,-88.37641293000,41.91830305200
MortonArboretum,2673,3931.00000000000,Bur oak,Oaks,8,-88.37673490000,41.91915031000
MortonArboretum,2676,3936.00000000000,Bur oak,Oaks,20,-88.41447108000,41.91124312300
MortonArboretum,2678,3938.00000000000,Bur oak,Oaks,20,-88.41473051600,41.91114986100
MortonArboretum,2681,3943.00000000000,Bur oak,Oaks,12,-88.37599276000,41.91143608600
MortonArboretum,2683,3946.00000000000,Bur oak,Oaks,20,-88.49868438100,41.89593078800
MortonArboretum,2688,3953.00000000000,Bur oak,Oaks,12,-88.49804559000,41.88088020000
MortonArboretum,2689,3954.00000000000,Bur oak,Oaks,18,-88.49823067400,41.88108043200
MortonArboretum,2693,3960.00000000000,Bur oak,Oaks,24,-88.47220563900,41.88116942100
MortonArboretum,2698,3966.00000000000,Bur oak,Oaks,8,-88.37573762200,41.91157424300
MortonArboretum,2699,3967.00000000000,Bur oak,Oaks,10,-88.37571061700,41.91161509600
MortonArboretum,2701,3969.00000000000,Bur oak,Oaks,10,-88.33575633000,42.06752460100
MortonArboretum,2702,3970.00000000000,Bur oak,Oaks,12,-88.34136463300,42.06520759200
MortonArboretum,2703,3971.00000000000,Bur oak,Oaks,12,-88.34111889500,42.06516093000
MortonArboretum,2704,3972.00000000000,Bur oak,Oaks,12,-88.32182387400,42.06528129000
MortonArboretum,2705,3973.00000000000,Bur oak,Oaks,8,-88.32135291400,42.06515612400
MortonArboretum,2706,3974.00000000000,Bur oak,Oaks,14,-88.31838979900,42.06761741200
MortonArboretum,2707,3975.00000000000,Bur oak,Oaks,12,-88.31529355100,42.06774301400
MortonArboretum,2708,3976.00000000000,Bur oak,Oaks,12,-88.30638168200,42.06707029900
MortonArboretum,2709,3977.00000000000,Bur oak,Oaks,14,-88.30590433900,42.06711175800
MortonArboretum,2710,3978.00000000000,Bur oak,Oaks,16,-88.30233464700,42.06700823500
MortonArboretum,2711,3979.00000000000,Bur oak,Oaks,20,-88.30203250200,42.06671445700
MortonArboretum,2712,3980.00000000000,Bur oak,Oaks,15,-88.30272783800,42.06608512800
MortonArboretum,2713,3981.00000000000,Bur oak,Oaks,8,-88.30210875700,42.06582647000
MortonArboretum,2714,3982.00000000000,Bur oak,Oaks,18,-88.29723314400,42.06765594600
MortonArboretum,2715,3983.00000000000,Bur oak,Oaks,20,-88.29600033100,42.06769689800
MortonArboretum,2716,3984.00000000000,Bur oak,Oaks,8,-88.28819942800,42.06716782400
MortonArboretum,2717,3985.00000000000,Bur oak,Oaks,18,-88.28703980400,42.06615862300
MortonArboretum,2718,3986.00000000000,Bur oak,Oaks,12,-88.28289328100,42.06685352000
MortonArboretum,2719,3987.00000000000,Bur oak,Oaks,20,-88.28340302500,42.06680729000
MortonArboretum,2720,3988.00000000000,Bur oak,Oaks,12,-88.28300462200,42.06598766800
MortonArboretum,2721,3989.00000000000,Bur oak,Oaks,18,-88.28338791600,42.06562763200
MortonArboretum,2722,3990.00000000000,Bur oak,Oaks,15,-88.27277097500,42.06693924500
MortonArboretum,2723,3991.00000000000,Bur oak,Oaks,14,-88.27251417100,42.06714923900
MortonArboretum,2724,3992.00000000000,Bur oak,Oaks,20,-88.28283232300,42.05163350600
MortonArboretum,2725,3993.00000000000,Bur oak,Oaks,8,-88.28298951500,42.05158221400
MortonArboretum,2726,3994.00000000000,Bur oak,Oaks,20,-88.30109442100,42.05161249200
MortonArboretum,2727,3995.00000000000,Bur oak,Oaks,10,-88.34113190200,42.04332047200
MortonArboretum,2728,3996.00000000000,Bur oak,Oaks,8,-88.34112105000,42.04332510200
MortonArboretum,2729,3997.00000000000,Bur oak,Oaks,30,-88.34136708000,42.04335374800
MortonArboretum,2731,3999.00000000000,Bur oak,Oaks,36,-88.35103804600,42.05776746000
MortonArboretum,2732,4000.00000000000,Bur oak,Oaks,30,-88.35148400500,42.05794233400
MortonArboretum,2733,4001.00000000000,Bur oak,Oaks,18,-88.37112101600,42.05758774800
MortonArboretum,2734,4002.00000000000,Bur oak,Oaks,10,-88.37038767100,42.05739837100
MortonArboretum,2735,4003.00000000000,Bur oak,Oaks,12,-88.35126701400,42.04325559400
MortonArboretum,2737,4005.00000000000,Bur oak,Oaks,24,-88.34141543100,42.05855134200
MortonArboretum,2738,4006.00000000000,Bur oak,Oaks,12,-88.34109134100,42.05822640100
MortonArboretum,2739,4007.00000000000,Bur oak,Oaks,10,-88.34095444500,42.05798483100
MortonArboretum,2742,4010.00000000000,Bur oak,Oaks,24,-88.36549129800,42.06783649900
MortonArboretum,2743,4011.00000000000,Bur oak,Oaks,20,-88.36416125700,42.06737498900
MortonArboretum,2746,4014.00000000000,Bur oak,Oaks,14,-88.30635793300,42.11026466100
MortonArboretum,2747,4015.00000000000,Bur oak,Oaks,8,-88.30604986200,42.11048431900
MortonArboretum,2748,4016.00000000000,Bur oak,Oaks,10,-88.32547931800,42.11042356000
MortonArboretum,2752,4020.00000000000,Bur oak,Oaks,12,-88.34535121400,42.08154333700
MortonArboretum,2753,4021.00000000000,Bur oak,Oaks,12,-88.34495904400,42.08148939500
MortonArboretum,2754,4022.00000000000,Bur oak,Oaks,18,-88.37478730500,42.08897575100
MortonArboretum,2755,4023.00000000000,Bur oak,Oaks,16,-88.37407097300,42.08820979600
MortonArboretum,2756,4024.00000000000,Bur oak,Oaks,6,-88.32581138700,42.12495576600
MortonArboretum,2757,4025.00000000000,Bur oak,Oaks,10,-88.32604654600,42.12528177400
MortonArboretum,2760,4028.00000000000,Bur oak,Oaks,12,-88.31577095700,42.12516594900
MortonArboretum,2762,4030.00000000000,Bur oak,Oaks,10,-88.31577544200,42.12499928300
MortonArboretum,2763,4031.00000000000,Bur oak,Oaks,10,-88.31605354300,42.12497357600
MortonArboretum,2764,4032.00000000000,Bur oak,Oaks,10,-88.27732946400,42.12495203900
MortonArboretum,2765,4033.00000000000,Bur oak,Oaks,8,-88.27775956200,42.12488870800
MortonArboretum,2766,4034.00000000000,Bur oak,Oaks,6,-88.27750655300,42.12505363800
MortonArboretum,2767,4035.00000000000,Bur oak,Oaks,4,-88.27730322700,42.12513245600
MortonArboretum,2772,4040.00000000000,Bur oak,Oaks,36,-88.31610723000,42.11733118200
MortonArboretum,2778,4046.00000000000,Bur oak,Oaks,14,-88.37434229100,42.11061404500
MortonArboretum,2779,4047.00000000000,Bur oak,Oaks,10,-88.37440475000,42.11063581300
MortonArboretum,2781,4049.00000000000,Bur oak,Oaks,16,-88.37435537300,42.11053733600
MortonArboretum,2782,4050.00000000000,Bur oak,Oaks,18,-88.36407600500,42.11071857900
MortonArboretum,2783,4051.00000000000,Bur oak,Oaks,16,-88.36433582900,42.11058489900
MortonArboretum,2784,4052.00000000000,Bur oak,Oaks,24,-88.35669186000,42.10997758200
MortonArboretum,2785,4053.00000000000,Bur oak,Oaks,14,-88.35656712600,42.11116337500
MortonArboretum,2795,4063.00000000000,Bur oak,Oaks,12,-88.29687026100,42.11037232100
MortonArboretum,2796,4064.00000000000,Bur oak,Oaks,10,-88.29657563000,42.11015950200
MortonArboretum,2797,4065.00000000000,Bur oak,Oaks,12,-88.29636877200,42.11009879600
MortonArboretum,2799,4067.00000000000,Bur oak,Oaks,9,-88.28666074800,42.11050530900
MortonArboretum,2800,4068.00000000000,Bur oak,Oaks,6,-88.28668612000,42.11043297400
MortonArboretum,2805,4073.00000000000,Bur oak,Oaks,10,-88.33553571700,42.10335410000
MortonArboretum,2807,4075.00000000000,Bur oak,Oaks,12,-88.31611530700,42.10294362400
MortonArboretum,2808,4076.00000000000,Bur oak,Oaks,15,-88.31586888900,42.10318061300
MortonArboretum,2809,4077.00000000000,Bur oak,Oaks,24,-88.37530333600,42.09733636100
MortonArboretum,2810,4078.00000000000,Bur oak,Oaks,16,-88.37108177600,42.09658083900
MortonArboretum,2811,4079.00000000000,Bur oak,Oaks,24,-88.37091860000,42.09551555000
MortonArboretum,2813,4081.00000000000,Bur oak,Oaks,18,-88.36576051800,42.09613546500
MortonArboretum,2814,4082.00000000000,Bur oak,Oaks,12,-88.35499604500,42.09596591600
MortonArboretum,2815,4083.00000000000,Bur oak,Oaks,16,-88.35500663800,42.09628551300
MortonArboretum,2816,4084.00000000000,Bur oak,Oaks,10,-88.34456980400,42.09620568000
MortonArboretum,2817,4085.00000000000,Bur oak,Oaks,20,-88.34476962100,42.09598718800
MortonArboretum,2818,4086.00000000000,Bur oak,Oaks,10,-88.33581814000,42.09584410500
MortonArboretum,2819,4087.00000000000,Bur oak,Oaks,8,-88.33562588700,42.09714324400
MortonArboretum,2820,4088.00000000000,Bur oak,Oaks,10,-88.33538896600,42.09601121500
MortonArboretum,2821,4089.00000000000,Bur oak,Oaks,15,-88.33521984200,42.09722452400
MortonArboretum,2824,4092.00000000000,Bur oak,Oaks,12,-88.31635093500,42.09569088600
MortonArboretum,2825,4093.00000000000,Bur oak,Oaks,12,-88.31637932900,42.09582115000
MortonArboretum,2826,4094.00000000000,Bur oak,Oaks,30,-88.35537909500,42.08844567700
MortonArboretum,2827,4095.00000000000,Bur oak,Oaks,15,-88.35502637800,42.08875605600
MortonArboretum,2828,4096.00000000000,Bur oak,Oaks,10,-88.33555525100,42.08896188300
MortonArboretum,2829,4097.00000000000,Bur oak,Oaks,10,-88.33544711800,42.08894062600
MortonArboretum,2832,4100.00000000000,Bur oak,Oaks,14,-88.37467872800,42.08154239200
MortonArboretum,2835,4103.00000000000,Bur oak,Oaks,15,-88.36476938500,42.08153011800
MortonArboretum,2836,4104.00000000000,Bur oak,Oaks,18,-88.36592162400,42.08196671800
MortonArboretum,2837,4105.00000000000,Bur oak,Oaks,20,-88.35476146500,42.08130650500
MortonArboretum,2846,4114.00000000000,Bur oak,Oaks,24,-88.26747285100,42.08135396200
MortonArboretum,2847,4115.00000000000,Bur oak,Oaks,18,-88.37469153300,42.07426968200
MortonArboretum,2848,4116.00000000000,Bur oak,Oaks,14,-88.37466850700,42.07428797100
MortonArboretum,2851,4119.00000000000,Bur oak,Oaks,6,-88.33549583400,42.07462008600
MortonArboretum,2852,4120.00000000000,Bur oak,Oaks,12,-88.33565294600,42.07461825700
MortonArboretum,2853,4121.00000000000,Bur oak,Oaks,9,-88.31603642500,42.07418300400
MortonArboretum,2858,4126.00000000000,Bur oak,Oaks,30,-88.27721724200,42.07432004100
MortonArboretum,2859,4127.00000000000,Bur oak,Oaks,10,-88.27747684100,42.07438019400
MortonArboretum,2862,4130.00000000000,Bur oak,Oaks,12,-88.36139597500,42.06536341100
MortonArboretum,2863,4131.00000000000,Bur oak,Oaks,20,-88.36053463400,42.06376600600
MortonArboretum,2867,4135.00000000000,Bur oak,Oaks,20,-88.34393349500,42.06726698800
MortonArboretum,2868,4136.00000000000,Bur oak,Oaks,10,-88.34124475800,42.06706429000
MortonArboretum,2869,4137.00000000000,Bur oak,Oaks,12,-88.34100552500,42.06700404200
MortonArboretum,2872,4140.00000000000,Bur oak,Oaks,20,-88.26379780300,42.06689884500
MortonArboretum,2873,4141.00000000000,Bur oak,Oaks,18,-88.26410245800,42.06698555200
MortonArboretum,2876,4144.00000000000,Bur oak,Oaks,12,-88.36112413200,42.05761672200
MortonArboretum,2877,4145.00000000000,Bur oak,Oaks,10,-88.36108404900,42.05747309700
MortonArboretum,2878,4146.00000000000,Bur oak,Oaks,8,-88.36079807500,42.05732788500
MortonArboretum,2879,4147.00000000000,Bur oak,Oaks,10,-88.36092471700,42.05770464700
MortonArboretum,2880,4148.00000000000,Bur oak,Oaks,8,-88.33160665600,42.05803066300
MortonArboretum,2881,4149.00000000000,Bur oak,Oaks,12,-88.33187519800,42.05821217500
MortonArboretum,2882,4150.00000000000,Bur oak,Oaks,8,-88.32166279000,42.05827173400
MortonArboretum,2890,4158.00000000000,Bur oak,Oaks,18,-88.28609505100,42.05907223600
MortonArboretum,2891,4159.00000000000,Bur oak,Oaks,14,-88.28353651300,42.05945663800
MortonArboretum,2892,4160.00000000000,Bur oak,Oaks,12,-88.28290915800,42.05956722800
MortonArboretum,2897,4165.00000000000,Bur oak,Oaks,12,-88.36092757300,42.05026090300
MortonArboretum,2898,4166.00000000000,Bur oak,Oaks,10,-88.36102871200,42.05016964100
MortonArboretum,2899,4167.00000000000,Bur oak,Oaks,30,-88.36082725100,42.04291744400
MortonArboretum,2900,4168.00000000000,Bur oak,Oaks,15,-88.36112641700,42.04317057500
MortonArboretum,2902,4170.00000000000,Bur oak,Oaks,8,-88.34081533700,42.03581739200
MortonArboretum,2913,4181.00000000000,Bur oak,Oaks,20,-88.28134604700,42.04450808200
MortonArboretum,2915,4183.00000000000,Bur oak,Oaks,18,-88.28396231800,42.04342058800
MortonArboretum,2921,4189.00000000000,Bur oak,Oaks,14,-88.26373967000,42.04449621000
MortonArboretum,2922,4190.00000000000,Bur oak,Oaks,18,-88.28297410800,42.03475851900
MortonArboretum,2923,4191.00000000000,Bur oak,Oaks,20,-88.28200646000,42.03473781200
MortonArboretum,2924,4192.00000000000,Bur oak,Oaks,20,-88.28265768800,42.03215021000
MortonArboretum,2925,4193.00000000000,Bur oak,Oaks,24,-88.28293547800,42.03225968400
MortonArboretum,2926,4194.00000000000,Bur oak,Oaks,10,-88.28284511600,42.02968487200
MortonArboretum,2927,4195.00000000000,Bur oak,Oaks,8,-88.28263590900,42.02971873300
MortonArboretum,2928,4196.00000000000,Bur oak,Oaks,10,-88.28269119400,42.02983970100
MortonArboretum,2929,4197.00000000000,Bur oak,Oaks,14,-88.28335533400,42.03020153600
MortonArboretum,2931,4199.00000000000,Bur oak,Oaks,12,-88.28068658800,42.02992964100
MortonArboretum,2932,4200.00000000000,Bur oak,Oaks,20,-88.27802628600,42.02994579300
MortonArboretum,2934,4202.00000000000,Bur oak,Oaks,10,-88.27312900800,42.02991017200
MortonArboretum,2935,4203.00000000000,Bur oak,Oaks,12,-88.27326873700,42.02972399100
MortonArboretum,2936,4204.00000000000,Bur oak,Oaks,14,-88.26353793100,42.02987659100
MortonArboretum,2937,4205.00000000000,Bur oak,Oaks,12,-88.26376657400,42.03002267800
MortonArboretum,2940,4208.00000000000,Bur oak,Oaks,18,-88.26372691500,42.03689047600
MortonArboretum,2941,4209.00000000000,Bur oak,Oaks,12,-88.26349096100,42.02280709500
MortonArboretum,2942,4210.00000000000,Bur oak,Oaks,10,-88.26353531700,42.02262647900
MortonArboretum,2943,4211.00000000000,Bur oak,Oaks,20,-88.27859374200,42.01548422200
MortonArboretum,2944,4212.00000000000,Bur oak,Oaks,16,-88.27864253600,42.01524500900
MortonArboretum,2945,4213.00000000000,Bur oak,Oaks,10,-88.27316374000,42.01545903700
MortonArboretum,2947,4215.00000000000,Bur oak,Oaks,20,-88.28399991500,42.03639070600
MortonArboretum,2948,4216.00000000000,Bur oak,Oaks,18,-88.28225846000,42.03740988700
MortonArboretum,2949,4217.00000000000,Bur oak,Oaks,18,-88.29247579400,42.00068429100
MortonArboretum,2950,4218.00000000000,Bur oak,Oaks,16,-88.29257460700,42.00044000500
MortonArboretum,2951,4219.00000000000,Bur oak,Oaks,12,-88.28239007500,42.00073439700
MortonArboretum,2952,4220.00000000000,Bur oak,Oaks,20,-88.28217545500,42.00025044900
MortonArboretum,2953,4221.00000000000,Bur oak,Oaks,12,-88.28271476000,42.00053713100
MortonArboretum,2956,4224.00000000000,Bur oak,Oaks,8,-88.28258203800,42.00793287800
MortonArboretum,2957,4225.00000000000,Bur oak,Oaks,20,-88.28242516700,42.00897036800
MortonArboretum,2958,4226.00000000000,Bur oak,Oaks,18,-88.28318930000,42.00870514300
MortonArboretum,2963,4348.00000000000,Bur oak,Oaks,20,-88.29666380200,42.07419195400
MortonArboretum,2964,4349.00000000000,Bur oak,Oaks,12,-88.36079207100,42.04319705700
MortonArboretum,2965,4350.00000000000,Bur oak,Oaks,12,-88.36103394800,42.04297803600
MortonArboretum,2967,4352.00000000000,Bur oak,Oaks,18,-88.26352645900,42.01550701900
MortonArboretum,2970,4356.00000000000,Bur oak,Oaks,24,-88.26391869400,42.05186143500
MortonArboretum,2971,4357.00000000000,Bur oak,Oaks,22,-88.26400156700,42.05160384100
MortonArboretum,2974,4362.00000000000,Bur oak,Oaks,20,-88.28287585800,42.05757818100
MortonArboretum,2981,4370.00000000000,Bur oak,Oaks,12,-88.29142822900,41.88394411700
MortonArboretum,2985,4374.00000000000,Bur oak,Oaks,18,-88.30129429800,41.89852703100
MortonArboretum,2986,4375.00000000000,Bur oak,Oaks,30,-88.30409901000,41.88338208600
MortonArboretum,2994,4383.00000000000,Bur oak,Oaks,12,-88.28225428000,41.99321100800
MortonArboretum,2998,4387.00000000000,Bur oak,Oaks,24,-88.36989844500,41.99924577900
MortonArboretum,2999,4388.00000000000,Bur oak,Oaks,24,-88.37031812800,41.99963705100
MortonArboretum,3017,4406.00000000000,Bur oak,Oaks,14,-88.27274988400,41.97152557900
MortonArboretum,3037,4426.00000000000,Bur oak,Oaks,12,-88.32102960700,41.94897710100
MortonArboretum,3039,4428.00000000000,Bur oak,Oaks,24,-88.32081748800,41.95598662000
MortonArboretum,3041,4430.00000000000,Bur oak,Oaks,18,-88.32116043500,41.95637896000
MortonArboretum,3042,4431.00000000000,Bur oak,Oaks,12,-88.31306371900,41.94177771200
MortonArboretum,3043,4432.00000000000,Bur oak,Oaks,15,-88.31326005700,41.94208619200
MortonArboretum,3047,4436.00000000000,Bur oak,Oaks,19,-88.33079449700,41.94142940600
MortonArboretum,3048,4437.00000000000,Bur oak,Oaks,6,-88.36943711400,41.94083978000
MortonArboretum,3052,4441.00000000000,Bur oak,Oaks,10,-88.34020354500,41.94145052700
MortonArboretum,3054,4443.00000000000,Bur oak,Oaks,20,-88.34032451900,41.94130501000
MortonArboretum,3057,4446.00000000000,Bur oak,Oaks,24,-88.29584548300,41.97132567400
MortonArboretum,3059,4448.00000000000,Bur oak,Oaks,20,-88.29233964600,41.97142825100
MortonArboretum,3060,4449.00000000000,Bur oak,Oaks,12,-88.29293837500,41.97164216700
MortonArboretum,3061,4450.00000000000,Bur oak,Oaks,16,-88.29282542800,41.97070225900
MortonArboretum,3066,4455.00000000000,Bur oak,Oaks,18,-88.30145613600,41.93479923400
MortonArboretum,3076,4465.00000000000,Bur oak,Oaks,14,-88.28218678300,41.93507013300
MortonArboretum,3077,4466.00000000000,Bur oak,Oaks,12,-88.28234221000,41.93520799800
MortonArboretum,3078,4467.00000000000,Bur oak,Oaks,12,-88.28198311300,41.94254335300
