PointX,PointY,TownRangPM,entry_id,timestamp,reader_initials,surveyor_name,volume,page,year,state,hubtack_county,baseline,meridian,township,townshipdir,rangenum,rangedir,sectiona,sectionb,interiorsection,interiordir,refcorner,traveldir,secondpass,chains,typecorner,cornerid,species,speciescode,verbatim1,L1.tree1,diameter,bearing,degrees,bearingdir,chainstree,species2,speciescode2,verbatim2,L1.tree2,diameter2,bearing2,degrees2,bearingdir2,chainstree2,species3,speciescode3,verbatim3,L1.tree3,bearing3,degrees3,bearingdir3,chainstree3,species4,speciescode4,verbatim4,L1.tree4,diameter4,bearing4,degrees4,bearingdir4,chainstree4,ecotype,ecotypenotes,ecotype2,ecotypenotes2,ecotype3,ecotypenotes3,feature,featurenotes,timbernotes,understorynotes,landnotes,landnotesvb,generalnotes,recheck,reason,fixed
-89.10395237,40.88246877,28N1E3,417466,2/24/2013 17:07,nfantozz,J Milton Moore,414,37,1834,IL,Woodford,3,3,28,N,1,E,16,17,,,300400,N,N,40,(1/4) Section,300440,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417467,2/24/2013 17:10,nfantozz,J Milton Moore,414,37,1834,IL,Woodford,3,3,28,N,1,E,16,17,,,300400,N,N,80,Section,300500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 8.9.16&17,,,"Prairie,FitForCultivation,Level,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417464,2/24/2013 17:05,nfantozz,J Milton Moore,414,36,1834,IL,Woodford,3,3,28,N,1,E,16,21,,,400400,W,Y,39.76,(1/4) Section,340400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound on true line at average distance in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417546,2/25/2013 15:37,nfantozz,J Milton Moore,414,57,1834,IL,Woodford,3,3,28,N,1,E,17,18,,,200400,N,N,40,(1/4) Section,200440,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417547,2/25/2013 15:38,nfantozz,J Milton Moore,414,57,1834,IL,Woodford,3,3,28,N,1,E,17,18,,,200400,N,N,80,Section,200500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,at said intersection deposited 2 quarts of charcoal 4 inches below the natural surface of the earth and over said coal erected a mound in which set a post corner to sections 7.8.17&18,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417544,2/25/2013 15:35,nfantozz,J Milton Moore,414,56,1834,IL,Woodford,3,3,28,N,1,E,17,20,,,300400,W,Y,40,(1/4) Section,240400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound on true line at average distance in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417483,4/15/2013 16:27,nfantozz,J Milton Moore,414,46,1834,IL,Woodford,3,3,28,N,1,E,18,19,,,200400,W,N,40,(1/4) Section,140400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417481,2/24/2013 17:38,nfantozz,J Milton Moore,414,45,1834,IL,Woodford,3,3,28,N,1,E,19,20,,,200300,N,N,40,(1/4) Section,200340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,High,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417482,2/24/2013 17:40,nfantozz,J Milton Moore,414,45,1834,IL,Woodford,3,3,28,N,1,E,19,20,,,200300,N,N,80,Section,200400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 4 inches below the natural surface of the earth in which set a post corner to sections 17.18.19&20 ,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",,,,,
-89.10395237,40.88246877,28N1E3,417479,2/24/2013 17:31,nfantozz,J Milton Moore,414,42,1834,IL,Woodford,3,3,28,N,1,E,19,30,,,200300,W,N,40,(1/4) Section,140300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,High,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417461,2/24/2013 17:01,nfantozz,J Milton Moore,414,35,1834,IL,Woodford,3,3,28,N,1,E,20,21,,,300300,N,N,40,(1/4) Section,300340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417463,2/24/2013 17:03,nfantozz,J Milton Moore,414,35,1834,IL,Woodford,3,3,28,N,1,E,20,21,,,300300,N,N,80,Section,300400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 16.17.20&21,,,"Prairie,FitForCultivation,High,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417439,2/24/2013 16:25,nfantozz,J Milton Moore,414,26,1834,IL,Woodford,3,3,28,N,1,E,21,22,,,400300,N,N,40,(1/4) Section,400340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417440,2/24/2013 16:27,nfantozz,J Milton Moore,414,26,1834,IL,Woodford,3,3,28,N,1,E,21,22,,,400300,N,N,80,Section,400400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said coal erected a mound in which set a post corner to sections 15.16.21&22,,,"Prairie,FitForCultivation,High,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417459,2/24/2013 16:58,nfantozz,J Milton Moore,414,34,1834,IL,Woodford,3,3,28,N,1,E,21,28,,,400300,W,Y,39.8,(1/4) Section,340300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound on true line at average distance in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Level,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417417,2/24/2013 15:34,nfantozz,J Milton Moore,414,17,1834,IL,Woodford,3,3,28,N,1,E,22,23,,,500300,N,N,40,(1/4) Section,500340,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,,,,,"Prairie,FitForCultivation,Rolling,GoodSoil,",,,,,
-89.10395237,40.88246877,28N1E3,417419,2/24/2013 15:38,nfantozz,J Milton Moore,414,17,1834,IL,Woodford,3,3,28,N,1,E,22,23,,,500300,N,N,80,Section,500400,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 4 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 14.15.22&23,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417436,2/24/2013 16:23,nfantozz,J Milton Moore,414,25,1834,IL,Woodford,3,3,28,N,1,E,22,27,,,500300,W,Y,39.8,(1/4) Section,440300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound at average distance in which set a post for quarter section corner ,,,"FitForCultivation,Level,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417415,2/24/2013 15:30,nfantozz,J Milton Moore,414,16,1834,IL,Woodford,3,3,28,N,1,E,23,26,,,600300,W,Y,39.75,(1/4) Section,540300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound at average distance in which set a post for quarter section corner ,,,"Prairie,TooWet,Level,Rich,UnfitForCultivation,",,,,,
-89.10395237,40.88246877,28N1E3,417413,2/24/2013 15:25,nfantozz,J Milton Moore,414,15,1834,IL,Woodford,3,3,28,N,1,E,26,27,,,500200,N,N,40,(1/4) Section,500240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,TooWet,Level,Rich,UnfitForCultivation,",,,,,
-89.10395237,40.88246877,28N1E3,417414,2/24/2013 15:28,nfantozz,J Milton Moore,414,15,1834,IL,Woodford,3,3,28,N,1,E,26,27,,,500200,N,N,80,Section,500300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner 22.23.26&27,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417411,2/24/2013 15:21,nfantozz,J Milton Moore,414,14,1834,IL,Woodford,3,3,28,N,1,E,26,35,,,600200,W,Y,39.73,(1/4) Section,540200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound on true line at average distance in which set a post for quarter section corner,,,"Prairie,Level,UnfitForCultivation,",,,,,
-89.10395237,40.88246877,28N1E3,417434,2/24/2013 16:19,nfantozz,J Milton Moore,414,24,1834,IL,Woodford,3,3,28,N,1,E,27,28,,,400200,N,N,40,(1/4) Section,400240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417435,2/24/2013 16:21,nfantozz,J Milton Moore,414,24,1834,IL,Woodford,3,3,28,N,1,E,27,28,,,400200,N,N,80,Section,400300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 4 inches below the natural surface of the earth and over said coal erected a mound in which set a post corner to sections 21.22.27&28,,,"Prairie,Level,UnfitForCultivation,Wet,",,,,,
-89.10395237,40.88246877,28N1E3,417432,2/24/2013 16:07,nfantozz,J Milton Moore,414,23,1834,IL,Woodford,3,3,28,N,1,E,27,34,,,500200,W,Y,39.85,(1/4) Section,440200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,Level,UnfitForCultivation,Wet,",,,,,
-89.10395237,40.88246877,28N1E3,417454,2/24/2013 16:50,nfantozz,J Milton Moore,414,33,1834,IL,Woodford,3,3,28,N,1,E,28,29,,,300200,N,N,40,(1/4) Section,300240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417456,2/24/2013 16:55,nfantozz,J Milton Moore,414,33,1834,IL,Woodford,3,3,28,N,1,E,28,29,,,300200,N,N,80,Section,300300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,set a post corner to sections 20.21.28&29 in a pond 5 chains wide at 100 links due North of said post and deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said coal erected a mound ,,,,,,,,
-89.10395237,40.88246877,28N1E3,417451,2/24/2013 16:45,nfantozz,J Milton Moore,414,32,1834,IL,Woodford,3,3,28,N,1,E,28,33,,,400200,W,Y,40,(1/4) Section,340200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417477,2/24/2013 17:28,nfantozz,J Milton Moore,414,42,1834,IL,Woodford,3,3,28,N,1,E,29,30,,,200200,N,N,40,(1/4) Section,200240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,Level,UnfitForCultivation,Wet,",,,,,
-89.10395237,40.88246877,28N1E3,417478,2/24/2013 17:30,nfantozz,J Milton Moore,414,42,1834,IL,Woodford,3,3,28,N,1,E,29,30,,,200200,N,N,80,Section,200300,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2.5 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 19.20.29&30,,,"Prairie,TooWet,Level,Rich,UnfitForCultivation,",,,,,
-89.10395237,40.88246877,28N1E3,417472,2/24/2013 17:20,nfantozz,J Milton Moore,414,40,1834,IL,Woodford,3,3,28,N,1,E,29,32,,,300200,W,Y,39.9,(1/4) Section,240200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,set a quarter section post on true line at average distance in a pond 10 chains wide,,,"Prairie,FitForCultivation,Rolling,",,,,,
-89.10395237,40.88246877,28N1E3,417474,2/24/2013 17:23,nfantozz,J Milton Moore,414,41,1834,IL,Woodford,3,3,28,N,1,E,30,31,,,200200,W,N,40,(1/4) Section,140200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,,,,,,
-89.10395237,40.88246877,28N1E3,417470,2/24/2013 17:15,nfantozz,J Milton Moore,414,39,1834,IL,Woodford,3,3,28,N,1,E,31,32,,,200100,N,N,40,(1/4) Section,200140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Level,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417471,2/24/2013 17:16,nfantozz,J Milton Moore,414,39,1834,IL,Woodford,3,3,28,N,1,E,31,32,,,200100,N,N,80,Section,200200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 29.30.31&32,,,"Prairie,Level,UnfitForCultivation,Wet,",,,,Clarify degrees and links of 1st WO,Ievans
-89.10395237,40.88246877,28N1E3,417449,2/24/2013 16:42,nfantozz,J Milton Moore,414,31,1834,IL,Woodford,3,3,28,N,1,E,32,33,,,300100,N,N,40,(1/4) Section,300140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,High,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417450,2/24/2013 16:44,nfantozz,J Milton Moore,414,31,1834,IL,Woodford,3,3,28,N,1,E,32,33,,,300100,N,N,80,Section,300200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 3 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 28.29.32&33,,,"Prairie,FitForCultivation,Level,Wet,",,,,,
-89.10395237,40.88246877,28N1E3,417430,2/24/2013 16:03,nfantozz,J Milton Moore,414,22,1834,IL,Woodford,3,3,28,N,1,E,33,34,,,400100,N,N,40,(1/4) Section,400140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised a mound in which set a post for quarter section corner,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417431,2/24/2013 16:05,nfantozz,J Milton Moore,414,22,1834,IL,Woodford,3,3,28,N,1,E,33,34,,,400100,N,N,80,Section,400200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,deposited 2 quarts of charcoal 4 inches below the natural surface of the earth and over said charcoal erected a mound in which set a post corner to sections 27.28.33&34,,,"Prairie,FitForCultivation,Rolling,Rich,",,,,,
-89.10395237,40.88246877,28N1E3,417409,2/24/2013 15:14,nfantozz,J Milton Moore,414,13,1834,IL,Woodford,3,3,28,N,1,E,34,35,,,500100,N,N,40,(1/4) Section,500140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,raised mound in which set a post for quarter section corner,,,"FitForCultivation,Level,Rolling,GoodSoil,",,,,,
-89.10395237,40.88246877,28N1E3,417410,2/24/2013 15:17,nfantozz,J Milton Moore,414,13,1834,IL,Woodford,3,3,28,N,1,E,34,35,,,500100,N,N,80,Section,500200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,"deposited 2 quarts of charcoal 4 inches below the natural surface of the earth, and over said coal erected a mound in which set a post for corner to sections 26.27.34&35",,,"Prairie,Level,Rich,",,,,,
-89.11504242,42.19405927,43N1E3,410220,1/8/2013 18:07,Ievans,Dan Dunklin,372,132,1835,IL,Winnebago,3,3,43,N,1,E,,,32,S,200100,E,Y,40,(1/4) Section,240100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,,,,,,
-89.11504242,42.19405927,43N1E3,410223,1/8/2013 18:07,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,33,S,300100,E,Y,40,(1/4) Section,340100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,,,,,Clarify direction in second WO. W?,Ievans
-89.11504242,42.19405927,43N1E3,410225,1/8/2013 18:07,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,34,S,400100,E,Y,34,(1/4) Section,440100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,S,"W edge of muskrat swamp, so no post",,,,,,,,,,,,,,
-89.11504242,42.19405927,43N1E3,410227,1/8/2013 18:07,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,35,S,500100,E,Y,40,(1/4) Section,540100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,,,,,,
-89.11504242,42.19405927,43N1E3,410229,1/8/2013 18:07,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,36,S,600100,E,Y,40,(1/4) Section,640100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,,,,,,
-89.11504242,42.19405927,43N1E3,410213,3/25/2013 17:40,Ievans,Dan Dunklin,372,130,1835,IL,Winnebago,3,3,43,N,1,E,,,31,S,100100,E,Y,35.01,(1/4) Section,140100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,,,,"FitForCultivation,Rolling,Dry,",land dry rolling fit for cultivation,,,"Clarify identity of both trees, could be a W ash or w oak. Also clarify word ""nolk"" in timber notes",Ievans
-89.11504242,42.19405927,43N1E3,410219,7/22/2012 14:02,Ievans,Dan Dunklin,372,131,1835,IL,Winnebago,3,3,43,N,1,E,,,31,S,100100,E,Y,75.02,Section,200100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,charcoal around base,,,,,,,,
-89.11504242,42.19405927,43N1E3,410222,7/22/2012 14:02,Ievans,Dan Dunklin,372,132,1835,IL,Winnebago,3,3,43,N,1,E,,,32,S,200100,E,Y,80,Section,300100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,with charcoal,,,,,,,,
-89.11504242,42.19405927,43N1E3,410224,7/22/2012 14:02,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,33,S,300100,E,Y,80,Section,400100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post,in water and unable to raise a proper mound,,,,,,,,
-89.11504242,42.19405927,43N1E3,410226,7/22/2012 14:02,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,34,S,400100,E,Y,80,Section,500100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,with charcoal base,,,,,,,,
-89.11504242,42.19405927,43N1E3,410228,7/22/2012 14:02,Ievans,Dan Dunklin,372,133,1835,IL,Winnebago,3,3,43,N,1,E,,,35,S,500100,E,Y,80,Section,600100,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,with charcoal base,,,,,,,,
-89.11504242,42.19405927,43N1E3,410132,1/8/2013 18:07,Ievans,Dan Dunklin,372,137,1836,IL,Winnebago,3,3,43,N,1,E,,,36,E,700100,N,N,40,(1/4) Section,700140,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,set a stone and raised a mound,,,,,,,,
-89.11504242,42.19405927,43N1E3,410136,1/8/2013 18:07,Ievans,Dan Dunklin,372,139,1836,IL,Winnebago,3,3,43,N,1,E,,,25,E,700200,N,N,40,(1/4) Section,700240,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,"Prairie,FitForCultivation,High,Rolling,Rich,Dry,",high rich rolling dry prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410154,1/8/2013 18:07,Ievans,Dan Dunklin,372,143,1836,IL,Winnebago,3,3,43,N,1,E,,,12,E,700500,N,N,40,(1/4) Section,700540,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,"Prairie,FitForCultivation,High,Rolling,Rich,GoodSoil,Dry,",land high dry rich rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410156,1/8/2013 18:07,Ievans,Dan Dunklin,372,145,1836,IL,Winnebago,3,3,43,N,1,E,,,1,E,700600,N,N,40,(1/4) Section,700640,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,,,,"Prairie,FitForCultivation,High,Rolling,Rich,GoodSoil,Dry,",land high dry rich rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,410134,7/21/2012 13:26,Ievans,Dan Dunklin,372,138,1836,IL,Winnebago,3,3,43,N,1,E,,,36,E,700100,N,N,80,Section,700200,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,Other,rocky drain 10 links wide,,,,,Other,Set stones near drain,,,"Prairie,High,Rolling,",high rolling prairie good soil fit for cultivation except highest points which are covered with gravel,,,,
-89.11504242,42.19405927,43N1E3,410153,7/21/2012 13:26,Ievans,Dan Dunklin,372,143,1836,IL,Winnebago,3,3,43,N,1,E,,,13,E,700400,N,N,80,Section,700500,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Other,Set stone and raised a mound,,,"FitForCultivation,Rolling,GoodSoil,",land rolling good soil fit for cultivation timber scattering and small not much for undergrowth except small thicket west of prairie,,,,
-89.11504242,42.19405927,43N1E3,410155,7/21/2012 13:26,Ievans,Dan Dunklin,372,143,1836,IL,Winnebago,3,3,43,N,1,E,,,12,E,700500,N,N,80,Section,700600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Mound,charcoal around post,,,"Prairie,FitForCultivation,Rich,GoodSoil,Dry,",land high dry rich rolling prairie fit for cultivation,,,,
-89.11504242,42.19405927,43N1E3,406757,1/8/2013 18:07,kaugust1,William Milburn,375,51,1836,IL,Winnebago,3,3,43,N,1,E,1,2,,,600600,N,N,40,(1/4) Section,600640,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post for quarter section corner around which raised a mound,,,"FitForCultivation,Rolling,GoodSoil,",Land gently rolling good soil fit for cultivation.,,,,
-89.11504242,42.19405927,43N1E3,406758,7/22/2012 15:12,kaugust1,William Milburn,375,52,1836,IL,Winnebago,3,3,43,N,1,E,1,2,,,600600,N,N,79.2,Section,600700,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Charcoal,Set a post for corner to sections 1 & 2 deposited 2 quarts of charcoal around post over which and around post erected a mound.,,,"Prairie,FitForCultivation,Level,Dry,",Land good dry level prairie fit for cultivation.,Intersected the south boundary of township 44 north range one east 12 links west of the corner to sections 35 & 36.,,,
-89.11504242,42.19405927,43N1E3,406692,1/8/2013 18:07,kaugust1,William Milburn,375,44,1836,IL,Winnebago,3,3,43,N,1,E,1,12,,,700600,W,Y,40.02,(1/4) Section,640600,,,,No Tree,,,,,,,,,No Tree,,,,,,,,,No Tree,,,,,,,,No Tree,,,,,,,,,,,,Post in Mou,Set a post on true line and at average distance for quarter section corner around which raised a mound,,,"Prairie,FitForCultivation,Rolling,",Land high rolling prairie fit for cultivation,On a true line.,,,
